concelho,distrito,ano,mes,valor
Abrantes,Santarém,2020,1,1863.0
Abrantes,Santarém,2020,2,3408.0
Abrantes,Santarém,2020,3,1569.0
Abrantes,Santarém,2020,4,768.0
Abrantes,Santarém,2020,5,451.0
Abrantes,Santarém,2020,6,1856.0
Abrantes,Santarém,2020,7,3243.0
Abrantes,Santarém,2020,8,5819.0
Abrantes,Santarém,2020,9,3411.0
Abrantes,Santarém,2020,10,2345.0
Abrantes,Santarém,2020,11,1166.0
Abrantes,Santarém,2020,12,993.0
Abrantes,Santarém,2021,1,794.0
Abrantes,Santarém,2021,2,1729.0
Abrantes,Santarém,2021,3,735.0
Abrantes,Santarém,2021,4,876.0
Abrantes,Santarém,2021,5,2596.0
Abrantes,Santarém,2021,6,3200.0
Abrantes,Santarém,2021,7,3916.0
Abrantes,Santarém,2021,8,5523.0
Abrantes,Santarém,2021,9,3678.0
Abrantes,Santarém,2021,10,3787.0
Abrantes,Santarém,2021,11,2486.0
Abrantes,Santarém,2021,12,1628.0
Abrantes,Santarém,2022,1,1170.0
Abrantes,Santarém,2022,2,1619.0
Abrantes,Santarém,2022,3,2096.0
Abrantes,Santarém,2022,4,3414.0
Abrantes,Santarém,2022,5,3047.0
Abrantes,Santarém,2022,6,3643.0
Abrantes,Santarém,2022,7,4675.0
Abrantes,Santarém,2022,8,6080.0
Abrantes,Santarém,2022,9,3810.0
Abrantes,Santarém,2022,10,3387.0
Abrantes,Santarém,2022,11,2611.0
Abrantes,Santarém,2022,12,2808.0
Abrantes,Santarém,2023,1,2007.0
Abrantes,Santarém,2023,2,1909.0
Abrantes,Santarém,2023,3,1903.0
Abrantes,Santarém,2023,4,3607.0
Abrantes,Santarém,2023,5,2967.0
Abrantes,Santarém,2023,6,3218.0
Abrantes,Santarém,2023,7,3628.0
Abrantes,Santarém,2023,8,6618.0
Abrantes,Santarém,2023,9,4003.0
Abrantes,Santarém,2023,10,3526.0
Abrantes,Santarém,2023,11,2727.0
Abrantes,Santarém,2023,12,2563.0
Abrantes,Santarém,2024,1,2401.0
Abrantes,Santarém,2024,2,2066.0
Abrantes,Santarém,2024,3,2695.0
Abrantes,Santarém,2024,4,3422.0
Abrantes,Santarém,2024,5,3972.0
Abrantes,Santarém,2024,6,4168.0
Abrantes,Santarém,2024,7,5588.0
Abrantes,Santarém,2024,8,7741.0
Abrantes,Santarém,2024,9,4750.0
Abrantes,Santarém,2024,10,3981.0
Abrantes,Santarém,2024,11,3344.0
Abrantes,Santarém,2024,12,2942.0
Abrantes,Santarém,2025,1,2353.0
Abrantes,Santarém,2025,2,2517.0
Abrantes,Santarém,2025,3,2629.0
Abrantes,Santarém,2025,4,3660.0
Abrantes,Santarém,2025,5,3788.0
Abrantes,Santarém,2025,6,4596.0
Abrantes,Santarém,2025,7,6226.0
Abrantes,Santarém,2025,8,6388.0
Abrantes,Santarém,2025,9,4233.0
Abrantes,Santarém,2025,10,3203.0
Abrantes,Santarém,2025,11,2990.0
Abrantes,Santarém,2025,12,2504.0
Abrantes,Santarém,2026,1,2254.0
Abrantes,Santarém,2026,2,1898.0
Abrantes,Santarém,2026,3,2503.0
Abrantes,Santarém,2026,4,3314.0
Abrantes,Santarém,2026,5,3514.0
Abrantes,Santarém,2026,6,4253.0
Abrantes,Santarém,2026,7,5236.0
Aguiar da Beira,Guarda,2020,1,338.0
Aguiar da Beira,Guarda,2020,2,621.0
Aguiar da Beira,Guarda,2020,3,114.0
Aguiar da Beira,Guarda,2020,4,
Aguiar da Beira,Guarda,2020,5,
Aguiar da Beira,Guarda,2020,6,566.0
Aguiar da Beira,Guarda,2020,7,938.0
Aguiar da Beira,Guarda,2020,8,1427.0
Aguiar da Beira,Guarda,2020,9,862.0
Aguiar da Beira,Guarda,2020,10,473.0
Aguiar da Beira,Guarda,2020,11,316.0
Aguiar da Beira,Guarda,2020,12,313.0
Aguiar da Beira,Guarda,2021,1,177.0
Aguiar da Beira,Guarda,2021,2,76.0
Aguiar da Beira,Guarda,2021,3,264.0
Aguiar da Beira,Guarda,2021,4,482.0
Aguiar da Beira,Guarda,2021,5,464.0
Aguiar da Beira,Guarda,2021,6,475.0
Aguiar da Beira,Guarda,2021,7,709.0
Aguiar da Beira,Guarda,2021,8,1200.0
Aguiar da Beira,Guarda,2021,9,593.0
Aguiar da Beira,Guarda,2021,10,741.0
Aguiar da Beira,Guarda,2021,11,559.0
Aguiar da Beira,Guarda,2021,12,478.0
Aguiar da Beira,Guarda,2022,1,763.0
Aguiar da Beira,Guarda,2022,2,580.0
Aguiar da Beira,Guarda,2022,3,736.0
Aguiar da Beira,Guarda,2022,4,570.0
Aguiar da Beira,Guarda,2022,5,780.0
Aguiar da Beira,Guarda,2022,6,862.0
Aguiar da Beira,Guarda,2022,7,1223.0
Aguiar da Beira,Guarda,2022,8,1019.0
Aguiar da Beira,Guarda,2022,9,546.0
Aguiar da Beira,Guarda,2022,10,632.0
Aguiar da Beira,Guarda,2022,11,889.0
Aguiar da Beira,Guarda,2022,12,542.0
Aguiar da Beira,Guarda,2023,1,366.0
Aguiar da Beira,Guarda,2023,2,512.0
Aguiar da Beira,Guarda,2023,3,570.0
Aguiar da Beira,Guarda,2023,4,571.0
Aguiar da Beira,Guarda,2023,5,682.0
Aguiar da Beira,Guarda,2023,6,601.0
Aguiar da Beira,Guarda,2023,7,831.0
Aguiar da Beira,Guarda,2023,8,1316.0
Aguiar da Beira,Guarda,2023,9,508.0
Aguiar da Beira,Guarda,2023,10,524.0
Aguiar da Beira,Guarda,2023,11,465.0
Aguiar da Beira,Guarda,2023,12,532.0
Aguiar da Beira,Guarda,2024,1,480.0
Aguiar da Beira,Guarda,2024,2,391.0
Aguiar da Beira,Guarda,2024,3,826.0
Aguiar da Beira,Guarda,2024,4,459.0
Aguiar da Beira,Guarda,2024,5,724.0
Aguiar da Beira,Guarda,2024,6,769.0
Aguiar da Beira,Guarda,2024,7,807.0
Aguiar da Beira,Guarda,2024,8,1202.0
Aguiar da Beira,Guarda,2024,9,717.0
Aguiar da Beira,Guarda,2024,10,811.0
Aguiar da Beira,Guarda,2024,11,685.0
Aguiar da Beira,Guarda,2024,12,559.0
Aguiar da Beira,Guarda,2025,1,382.0
Aguiar da Beira,Guarda,2025,2,806.0
Aguiar da Beira,Guarda,2025,3,798.0
Aguiar da Beira,Guarda,2025,4,641.0
Aguiar da Beira,Guarda,2025,5,898.0
Aguiar da Beira,Guarda,2025,6,747.0
Aguiar da Beira,Guarda,2025,7,1026.0
Aguiar da Beira,Guarda,2025,8,1199.0
Aguiar da Beira,Guarda,2025,9,839.0
Aguiar da Beira,Guarda,2025,10,830.0
Aguiar da Beira,Guarda,2025,11,679.0
Aguiar da Beira,Guarda,2025,12,475.0
Aguiar da Beira,Guarda,2026,1,529.0
Aguiar da Beira,Guarda,2026,2,667.0
Aguiar da Beira,Guarda,2026,3,570.0
Aguiar da Beira,Guarda,2026,4,551.0
Aguiar da Beira,Guarda,2026,5,670.0
Aguiar da Beira,Guarda,2026,6,659.0
Aguiar da Beira,Guarda,2026,7,749.0
Alandroal,Évora,2020,1,466.0
Alandroal,Évora,2020,2,541.0
Alandroal,Évora,2020,3,461.0
Alandroal,Évora,2020,4,255.0
Alandroal,Évora,2020,5,379.0
Alandroal,Évora,2020,6,1140.0
Alandroal,Évora,2020,7,1449.0
Alandroal,Évora,2020,8,2303.0
Alandroal,Évora,2020,9,1269.0
Alandroal,Évora,2020,10,710.0
Alandroal,Évora,2020,11,533.0
Alandroal,Évora,2020,12,307.0
Alandroal,Évora,2021,1,204.0
Alandroal,Évora,2021,2,212.0
Alandroal,Évora,2021,3,289.0
Alandroal,Évora,2021,4,252.0
Alandroal,Évora,2021,5,578.0
Alandroal,Évora,2021,6,1046.0
Alandroal,Évora,2021,7,1472.0
Alandroal,Évora,2021,8,2070.0
Alandroal,Évora,2021,9,1016.0
Alandroal,Évora,2021,10,786.0
Alandroal,Évora,2021,11,471.0
Alandroal,Évora,2021,12,377.0
Alandroal,Évora,2022,1,325.0
Alandroal,Évora,2022,2,506.0
Alandroal,Évora,2022,3,453.0
Alandroal,Évora,2022,4,744.0
Alandroal,Évora,2022,5,727.0
Alandroal,Évora,2022,6,1208.0
Alandroal,Évora,2022,7,1547.0
Alandroal,Évora,2022,8,2267.0
Alandroal,Évora,2022,9,1584.0
Alandroal,Évora,2022,10,797.0
Alandroal,Évora,2022,11,539.0
Alandroal,Évora,2022,12,682.0
Alandroal,Évora,2023,1,514.0
Alandroal,Évora,2023,2,435.0
Alandroal,Évora,2023,3,490.0
Alandroal,Évora,2023,4,1244.0
Alandroal,Évora,2023,5,836.0
Alandroal,Évora,2023,6,1648.0
Alandroal,Évora,2023,7,1922.0
Alandroal,Évora,2023,8,3414.0
Alandroal,Évora,2023,9,1784.0
Alandroal,Évora,2023,10,1269.0
Alandroal,Évora,2023,11,925.0
Alandroal,Évora,2023,12,857.0
Alandroal,Évora,2024,1,386.0
Alandroal,Évora,2024,2,622.0
Alandroal,Évora,2024,3,871.0
Alandroal,Évora,2024,4,988.0
Alandroal,Évora,2024,5,1514.0
Alandroal,Évora,2024,6,1904.0
Alandroal,Évora,2024,7,2321.0
Alandroal,Évora,2024,8,4007.0
Alandroal,Évora,2024,9,2427.0
Alandroal,Évora,2024,10,1514.0
Alandroal,Évora,2024,11,891.0
Alandroal,Évora,2024,12,885.0
Alandroal,Évora,2025,1,654.0
Alandroal,Évora,2025,2,722.0
Alandroal,Évora,2025,3,1140.0
Alandroal,Évora,2025,4,1371.0
Alandroal,Évora,2025,5,1569.0
Alandroal,Évora,2025,6,1906.0
Alandroal,Évora,2025,7,2242.0
Alandroal,Évora,2025,8,4134.0
Alandroal,Évora,2025,9,2490.0
Alandroal,Évora,2025,10,1560.0
Alandroal,Évora,2025,11,896.0
Alandroal,Évora,2025,12,914.0
Alandroal,Évora,2026,1,425.0
Alandroal,Évora,2026,2,877.0
Alandroal,Évora,2026,3,1183.0
Alandroal,Évora,2026,4,1554.0
Alandroal,Évora,2026,5,1618.0
Alandroal,Évora,2026,6,2131.0
Alandroal,Évora,2026,7,2206.0
Albergaria-a-Velha,Aveiro,2020,1,1463.0
Albergaria-a-Velha,Aveiro,2020,2,1495.0
Albergaria-a-Velha,Aveiro,2020,3,695.0
Albergaria-a-Velha,Aveiro,2020,4,
Albergaria-a-Velha,Aveiro,2020,5,
Albergaria-a-Velha,Aveiro,2020,6,1047.0
Albergaria-a-Velha,Aveiro,2020,7,1465.0
Albergaria-a-Velha,Aveiro,2020,8,2056.0
Albergaria-a-Velha,Aveiro,2020,9,1527.0
Albergaria-a-Velha,Aveiro,2020,10,1407.0
Albergaria-a-Velha,Aveiro,2020,11,1172.0
Albergaria-a-Velha,Aveiro,2020,12,1064.0
Albergaria-a-Velha,Aveiro,2021,1,771.0
Albergaria-a-Velha,Aveiro,2021,2,635.0
Albergaria-a-Velha,Aveiro,2021,3,161.0
Albergaria-a-Velha,Aveiro,2021,4,983.0
Albergaria-a-Velha,Aveiro,2021,5,1451.0
Albergaria-a-Velha,Aveiro,2021,6,1615.0
Albergaria-a-Velha,Aveiro,2021,7,1526.0
Albergaria-a-Velha,Aveiro,2021,8,2336.0
Albergaria-a-Velha,Aveiro,2021,9,1455.0
Albergaria-a-Velha,Aveiro,2021,10,1838.0
Albergaria-a-Velha,Aveiro,2021,11,1383.0
Albergaria-a-Velha,Aveiro,2021,12,1406.0
Albergaria-a-Velha,Aveiro,2022,1,1261.0
Albergaria-a-Velha,Aveiro,2022,2,1302.0
Albergaria-a-Velha,Aveiro,2022,3,1374.0
Albergaria-a-Velha,Aveiro,2022,4,1614.0
Albergaria-a-Velha,Aveiro,2022,5,1989.0
Albergaria-a-Velha,Aveiro,2022,6,2085.0
Albergaria-a-Velha,Aveiro,2022,7,2815.0
Albergaria-a-Velha,Aveiro,2022,8,4079.0
Albergaria-a-Velha,Aveiro,2022,9,1885.0
Albergaria-a-Velha,Aveiro,2022,10,1838.0
Albergaria-a-Velha,Aveiro,2022,11,1377.0
Albergaria-a-Velha,Aveiro,2022,12,1405.0
Albergaria-a-Velha,Aveiro,2023,1,1403.0
Albergaria-a-Velha,Aveiro,2023,2,1200.0
Albergaria-a-Velha,Aveiro,2023,3,1325.0
Albergaria-a-Velha,Aveiro,2023,4,2041.0
Albergaria-a-Velha,Aveiro,2023,5,1869.0
Albergaria-a-Velha,Aveiro,2023,6,1609.0
Albergaria-a-Velha,Aveiro,2023,7,2165.0
Albergaria-a-Velha,Aveiro,2023,8,3179.0
Albergaria-a-Velha,Aveiro,2023,9,1856.0
Albergaria-a-Velha,Aveiro,2023,10,1877.0
Albergaria-a-Velha,Aveiro,2023,11,1461.0
Albergaria-a-Velha,Aveiro,2023,12,2183.0
Albergaria-a-Velha,Aveiro,2024,1,1130.0
Albergaria-a-Velha,Aveiro,2024,2,1037.0
Albergaria-a-Velha,Aveiro,2024,3,1489.0
Albergaria-a-Velha,Aveiro,2024,4,1471.0
Albergaria-a-Velha,Aveiro,2024,5,2059.0
Albergaria-a-Velha,Aveiro,2024,6,1881.0
Albergaria-a-Velha,Aveiro,2024,7,2545.0
Albergaria-a-Velha,Aveiro,2024,8,4297.0
Albergaria-a-Velha,Aveiro,2024,9,2170.0
Albergaria-a-Velha,Aveiro,2024,10,1999.0
Albergaria-a-Velha,Aveiro,2024,11,1877.0
Albergaria-a-Velha,Aveiro,2024,12,2029.0
Albergaria-a-Velha,Aveiro,2025,1,1714.0
Albergaria-a-Velha,Aveiro,2025,2,1475.0
Albergaria-a-Velha,Aveiro,2025,3,1353.0
Albergaria-a-Velha,Aveiro,2025,4,1850.0
Albergaria-a-Velha,Aveiro,2025,5,2075.0
Albergaria-a-Velha,Aveiro,2025,6,1634.0
Albergaria-a-Velha,Aveiro,2025,7,2160.0
Albergaria-a-Velha,Aveiro,2025,8,2470.0
Albergaria-a-Velha,Aveiro,2025,9,1711.0
Albergaria-a-Velha,Aveiro,2025,10,1568.0
Albergaria-a-Velha,Aveiro,2025,11,1422.0
Albergaria-a-Velha,Aveiro,2025,12,1663.0
Albergaria-a-Velha,Aveiro,2026,1,1414.0
Albergaria-a-Velha,Aveiro,2026,2,1480.0
Albergaria-a-Velha,Aveiro,2026,3,1749.0
Albergaria-a-Velha,Aveiro,2026,4,2025.0
Albergaria-a-Velha,Aveiro,2026,5,1908.0
Albergaria-a-Velha,Aveiro,2026,6,1654.0
Albergaria-a-Velha,Aveiro,2026,7,2116.0
Albufeira,Faro,2020,1,198750.0
Albufeira,Faro,2020,2,326609.0
Albufeira,Faro,2020,3,212668.0
Albufeira,Faro,2020,4,4728.0
Albufeira,Faro,2020,5,7693.0
Albufeira,Faro,2020,6,107793.0
Albufeira,Faro,2020,7,367347.0
Albufeira,Faro,2020,8,762926.0
Albufeira,Faro,2020,9,522275.0
Albufeira,Faro,2020,10,220813.0
Albufeira,Faro,2020,11,34656.0
Albufeira,Faro,2020,12,36236.0
Albufeira,Faro,2021,1,22007.0
Albufeira,Faro,2021,2,13244.0
Albufeira,Faro,2021,3,16759.0
Albufeira,Faro,2021,4,24892.0
Albufeira,Faro,2021,5,162741.0
Albufeira,Faro,2021,6,448500.0
Albufeira,Faro,2021,7,544391.0
Albufeira,Faro,2021,8,1013266.0
Albufeira,Faro,2021,9,689330.0
Albufeira,Faro,2021,10,574159.0
Albufeira,Faro,2021,11,175517.0
Albufeira,Faro,2021,12,103406.0
Albufeira,Faro,2022,1,91991.0
Albufeira,Faro,2022,2,171374.0
Albufeira,Faro,2022,3,294834.0
Albufeira,Faro,2022,4,644181.0
Albufeira,Faro,2022,5,740270.0
Albufeira,Faro,2022,6,868862.0
Albufeira,Faro,2022,7,1090373.0
Albufeira,Faro,2022,8,1212484.0
Albufeira,Faro,2022,9,886180.0
Albufeira,Faro,2022,10,731935.0
Albufeira,Faro,2022,11,225321.0
Albufeira,Faro,2022,12,181135.0
Albufeira,Faro,2023,1,169600.0
Albufeira,Faro,2023,2,256652.0
Albufeira,Faro,2023,3,389348.0
Albufeira,Faro,2023,4,746840.0
Albufeira,Faro,2023,5,793219.0
Albufeira,Faro,2023,6,893667.0
Albufeira,Faro,2023,7,1095636.0
Albufeira,Faro,2023,8,1206459.0
Albufeira,Faro,2023,9,922830.0
Albufeira,Faro,2023,10,818737.0
Albufeira,Faro,2023,11,271391.0
Albufeira,Faro,2023,12,207650.0
Albufeira,Faro,2024,1,162605.0
Albufeira,Faro,2024,2,255991.0
Albufeira,Faro,2024,3,431304.0
Albufeira,Faro,2024,4,648759.0
Albufeira,Faro,2024,5,822461.0
Albufeira,Faro,2024,6,917264.0
Albufeira,Faro,2024,7,1094770.0
Albufeira,Faro,2024,8,1198771.0
Albufeira,Faro,2024,9,924325.0
Albufeira,Faro,2024,10,800558.0
Albufeira,Faro,2024,11,257794.0
Albufeira,Faro,2024,12,191390.0
Albufeira,Faro,2025,1,149432.0
Albufeira,Faro,2025,2,226853.0
Albufeira,Faro,2025,3,359156.0
Albufeira,Faro,2025,4,667744.0
Albufeira,Faro,2025,5,747714.0
Albufeira,Faro,2025,6,892196.0
Albufeira,Faro,2025,7,1093692.0
Albufeira,Faro,2025,8,1192111.0
Albufeira,Faro,2025,9,874212.0
Albufeira,Faro,2025,10,770722.0
Albufeira,Faro,2025,11,267477.0
Albufeira,Faro,2025,12,209551.0
Albufeira,Faro,2026,1,157221.0
Albufeira,Faro,2026,2,255564.0
Albufeira,Faro,2026,3,419410.0
Albufeira,Faro,2026,4,733854.0
Albufeira,Faro,2026,5,816742.0
Albufeira,Faro,2026,6,909289.0
Albufeira,Faro,2026,7,1133172.0
Alcanena,Santarém,2020,1,
Alcanena,Santarém,2020,2,565.0
Alcanena,Santarém,2020,3,390.0
Alcanena,Santarém,2020,4,
Alcanena,Santarém,2020,5,
Alcanena,Santarém,2020,6,
Alcanena,Santarém,2020,7,715.0
Alcanena,Santarém,2020,8,1089.0
Alcanena,Santarém,2020,9,735.0
Alcanena,Santarém,2020,10,674.0
Alcanena,Santarém,2020,11,307.0
Alcanena,Santarém,2020,12,372.0
Alcanena,Santarém,2021,1,
Alcanena,Santarém,2021,2,
Alcanena,Santarém,2021,3,455.0
Alcanena,Santarém,2021,4,
Alcanena,Santarém,2021,5,
Alcanena,Santarém,2021,6,856.0
Alcanena,Santarém,2021,7,1117.0
Alcanena,Santarém,2021,8,1482.0
Alcanena,Santarém,2021,9,1057.0
Alcanena,Santarém,2021,10,1189.0
Alcanena,Santarém,2021,11,1131.0
Alcanena,Santarém,2021,12,730.0
Alcanena,Santarém,2022,1,
Alcanena,Santarém,2022,2,
Alcanena,Santarém,2022,3,839.0
Alcanena,Santarém,2022,4,1332.0
Alcanena,Santarém,2022,5,
Alcanena,Santarém,2022,6,
Alcanena,Santarém,2022,7,
Alcanena,Santarém,2022,8,
Alcanena,Santarém,2022,9,
Alcanena,Santarém,2022,10,1246.0
Alcanena,Santarém,2022,11,
Alcanena,Santarém,2022,12,
Alcanena,Santarém,2023,1,
Alcanena,Santarém,2023,2,
Alcanena,Santarém,2023,3,683.0
Alcanena,Santarém,2023,4,1467.0
Alcanena,Santarém,2023,5,1417.0
Alcanena,Santarém,2023,6,1428.0
Alcanena,Santarém,2023,7,1696.0
Alcanena,Santarém,2023,8,
Alcanena,Santarém,2023,9,1390.0
Alcanena,Santarém,2023,10,1689.0
Alcanena,Santarém,2023,11,1591.0
Alcanena,Santarém,2023,12,1163.0
Alcanena,Santarém,2024,1,1052.0
Alcanena,Santarém,2024,2,1013.0
Alcanena,Santarém,2024,3,1087.0
Alcanena,Santarém,2024,4,1362.0
Alcanena,Santarém,2024,5,1634.0
Alcanena,Santarém,2024,6,1744.0
Alcanena,Santarém,2024,7,1889.0
Alcanena,Santarém,2024,8,2371.0
Alcanena,Santarém,2024,9,1844.0
Alcanena,Santarém,2024,10,1657.0
Alcanena,Santarém,2024,11,1350.0
Alcanena,Santarém,2024,12,986.0
Alcanena,Santarém,2025,1,820.0
Alcanena,Santarém,2025,2,698.0
Alcanena,Santarém,2025,3,1164.0
Alcanena,Santarém,2025,4,1491.0
Alcanena,Santarém,2025,5,1933.0
Alcanena,Santarém,2025,6,1550.0
Alcanena,Santarém,2025,7,1902.0
Alcanena,Santarém,2025,8,2346.0
Alcanena,Santarém,2025,9,1413.0
Alcanena,Santarém,2025,10,1366.0
Alcanena,Santarém,2025,11,1152.0
Alcanena,Santarém,2025,12,986.0
Alcanena,Santarém,2026,1,
Alcanena,Santarém,2026,2,
Alcanena,Santarém,2026,3,926.0
Alcanena,Santarém,2026,4,1286.0
Alcanena,Santarém,2026,5,1796.0
Alcanena,Santarém,2026,6,1343.0
Alcanena,Santarém,2026,7,1933.0
Alcobaça,Leiria,2020,1,4294.0
Alcobaça,Leiria,2020,2,5861.0
Alcobaça,Leiria,2020,3,2376.0
Alcobaça,Leiria,2020,4,
Alcobaça,Leiria,2020,5,
Alcobaça,Leiria,2020,6,3069.0
Alcobaça,Leiria,2020,7,7671.0
Alcobaça,Leiria,2020,8,14483.0
Alcobaça,Leiria,2020,9,7850.0
Alcobaça,Leiria,2020,10,5219.0
Alcobaça,Leiria,2020,11,2075.0
Alcobaça,Leiria,2020,12,2619.0
Alcobaça,Leiria,2021,1,1028.0
Alcobaça,Leiria,2021,2,526.0
Alcobaça,Leiria,2021,3,963.0
Alcobaça,Leiria,2021,4,1493.0
Alcobaça,Leiria,2021,5,3627.0
Alcobaça,Leiria,2021,6,6845.0
Alcobaça,Leiria,2021,7,11277.0
Alcobaça,Leiria,2021,8,20477.0
Alcobaça,Leiria,2021,9,9798.0
Alcobaça,Leiria,2021,10,8305.0
Alcobaça,Leiria,2021,11,5587.0
Alcobaça,Leiria,2021,12,4758.0
Alcobaça,Leiria,2022,1,3527.0
Alcobaça,Leiria,2022,2,5013.0
Alcobaça,Leiria,2022,3,4804.0
Alcobaça,Leiria,2022,4,8499.0
Alcobaça,Leiria,2022,5,8294.0
Alcobaça,Leiria,2022,6,10528.0
Alcobaça,Leiria,2022,7,16365.0
Alcobaça,Leiria,2022,8,22389.0
Alcobaça,Leiria,2022,9,11424.0
Alcobaça,Leiria,2022,10,7960.0
Alcobaça,Leiria,2022,11,5658.0
Alcobaça,Leiria,2022,12,5787.0
Alcobaça,Leiria,2023,1,5230.0
Alcobaça,Leiria,2023,2,5769.0
Alcobaça,Leiria,2023,3,6750.0
Alcobaça,Leiria,2023,4,10113.0
Alcobaça,Leiria,2023,5,9859.0
Alcobaça,Leiria,2023,6,10630.0
Alcobaça,Leiria,2023,7,16976.0
Alcobaça,Leiria,2023,8,24775.0
Alcobaça,Leiria,2023,9,13046.0
Alcobaça,Leiria,2023,10,11095.0
Alcobaça,Leiria,2023,11,6460.0
Alcobaça,Leiria,2023,12,7306.0
Alcobaça,Leiria,2024,1,5100.0
Alcobaça,Leiria,2024,2,6682.0
Alcobaça,Leiria,2024,3,7497.0
Alcobaça,Leiria,2024,4,8403.0
Alcobaça,Leiria,2024,5,9997.0
Alcobaça,Leiria,2024,6,10393.0
Alcobaça,Leiria,2024,7,15912.0
Alcobaça,Leiria,2024,8,24055.0
Alcobaça,Leiria,2024,9,13589.0
Alcobaça,Leiria,2024,10,10653.0
Alcobaça,Leiria,2024,11,9288.0
Alcobaça,Leiria,2024,12,6795.0
Alcobaça,Leiria,2025,1,5557.0
Alcobaça,Leiria,2025,2,6461.0
Alcobaça,Leiria,2025,3,8437.0
Alcobaça,Leiria,2025,4,10258.0
Alcobaça,Leiria,2025,5,10513.0
Alcobaça,Leiria,2025,6,13620.0
Alcobaça,Leiria,2025,7,18320.0
Alcobaça,Leiria,2025,8,26261.0
Alcobaça,Leiria,2025,9,15443.0
Alcobaça,Leiria,2025,10,10994.0
Alcobaça,Leiria,2025,11,8179.0
Alcobaça,Leiria,2025,12,7888.0
Alcobaça,Leiria,2026,1,6253.0
Alcobaça,Leiria,2026,2,6334.0
Alcobaça,Leiria,2026,3,6289.0
Alcobaça,Leiria,2026,4,9245.0
Alcobaça,Leiria,2026,5,12161.0
Alcobaça,Leiria,2026,6,12590.0
Alcobaça,Leiria,2026,7,17598.0
Alcochete,Setúbal,2020,1,1999.0
Alcochete,Setúbal,2020,2,2530.0
Alcochete,Setúbal,2020,3,1307.0
Alcochete,Setúbal,2020,4,
Alcochete,Setúbal,2020,5,
Alcochete,Setúbal,2020,6,861.0
Alcochete,Setúbal,2020,7,2971.0
Alcochete,Setúbal,2020,8,4759.0
Alcochete,Setúbal,2020,9,3417.0
Alcochete,Setúbal,2020,10,1850.0
Alcochete,Setúbal,2020,11,1259.0
Alcochete,Setúbal,2020,12,1923.0
Alcochete,Setúbal,2021,1,
Alcochete,Setúbal,2021,2,442.0
Alcochete,Setúbal,2021,3,673.0
Alcochete,Setúbal,2021,4,1106.0
Alcochete,Setúbal,2021,5,1483.0
Alcochete,Setúbal,2021,6,1989.0
Alcochete,Setúbal,2021,7,2342.0
Alcochete,Setúbal,2021,8,4630.0
Alcochete,Setúbal,2021,9,
Alcochete,Setúbal,2021,10,3047.0
Alcochete,Setúbal,2021,11,2225.0
Alcochete,Setúbal,2021,12,1755.0
Alcochete,Setúbal,2022,1,1503.0
Alcochete,Setúbal,2022,2,2159.0
Alcochete,Setúbal,2022,3,1955.0
Alcochete,Setúbal,2022,4,3632.0
Alcochete,Setúbal,2022,5,3039.0
Alcochete,Setúbal,2022,6,3839.0
Alcochete,Setúbal,2022,7,5205.0
Alcochete,Setúbal,2022,8,6863.0
Alcochete,Setúbal,2022,9,4049.0
Alcochete,Setúbal,2022,10,4041.0
Alcochete,Setúbal,2022,11,2155.0
Alcochete,Setúbal,2022,12,2509.0
Alcochete,Setúbal,2023,1,1565.0
Alcochete,Setúbal,2023,2,1822.0
Alcochete,Setúbal,2023,3,1990.0
Alcochete,Setúbal,2023,4,2923.0
Alcochete,Setúbal,2023,5,3148.0
Alcochete,Setúbal,2023,6,3511.0
Alcochete,Setúbal,2023,7,5147.0
Alcochete,Setúbal,2023,8,9987.0
Alcochete,Setúbal,2023,9,7745.0
Alcochete,Setúbal,2023,10,
Alcochete,Setúbal,2023,11,
Alcochete,Setúbal,2023,12,
Alcochete,Setúbal,2024,1,3078.0
Alcochete,Setúbal,2024,2,3617.0
Alcochete,Setúbal,2024,3,4499.0
Alcochete,Setúbal,2024,4,5898.0
Alcochete,Setúbal,2024,5,7310.0
Alcochete,Setúbal,2024,6,5982.0
Alcochete,Setúbal,2024,7,7024.0
Alcochete,Setúbal,2024,8,11477.0
Alcochete,Setúbal,2024,9,7567.0
Alcochete,Setúbal,2024,10,6843.0
Alcochete,Setúbal,2024,11,4737.0
Alcochete,Setúbal,2024,12,4432.0
Alcochete,Setúbal,2025,1,3566.0
Alcochete,Setúbal,2025,2,3979.0
Alcochete,Setúbal,2025,3,4462.0
Alcochete,Setúbal,2025,4,7479.0
Alcochete,Setúbal,2025,5,7903.0
Alcochete,Setúbal,2025,6,8879.0
Alcochete,Setúbal,2025,7,10472.0
Alcochete,Setúbal,2025,8,12961.0
Alcochete,Setúbal,2025,9,8521.0
Alcochete,Setúbal,2025,10,8508.0
Alcochete,Setúbal,2025,11,5516.0
Alcochete,Setúbal,2025,12,4413.0
Alcochete,Setúbal,2026,1,3654.0
Alcochete,Setúbal,2026,2,5040.0
Alcochete,Setúbal,2026,3,5835.0
Alcochete,Setúbal,2026,4,7167.0
Alcochete,Setúbal,2026,5,7893.0
Alcochete,Setúbal,2026,6,9031.0
Alcochete,Setúbal,2026,7,11343.0
Alcoutim,Faro,2020,1,580.0
Alcoutim,Faro,2020,2,573.0
Alcoutim,Faro,2020,3,276.0
Alcoutim,Faro,2020,4,
Alcoutim,Faro,2020,5,
Alcoutim,Faro,2020,6,881.0
