varcd,periodo,ano,mes,geo_cod,geo_dsg,valor,unidade,dim_3,dim_3_t,ind_string,sinal_conv,sinal_conv_desc,concelho,distrito,nivel_geo
0013213,2025,2025,,11D1812,Penedono,78,,03,Turismo no espaço rural e de habitação,78,,,Penedono,Viseu,Município
0013213,2025,2025,,11A1318,Trofa,200,,02,Alojamento local,200,,,Trofa,Porto,Município
0013213,2025,2025,,2004101,Vila do Porto,230,,02,Alojamento local,230,,,Vila do Porto,Região Autónoma dos Açores,Município
0013213,2025,2025,,1920617,Vila Nova de Poiares,337,,03,Turismo no espaço rural e de habitação,337,,,Vila Nova de Poiares,Coimbra,Município
0013213,2025,2025,,1920614,Penela,401,,02,Alojamento local,401,,,Penela,Coimbra,Município
0013213,2025,2025,,11A1314,Santo Tirso,501,,02,Alojamento local,501,,,Santo Tirso,Porto,Município
0013213,2025,2025,,1C31208,Fronteira,502,,02,Alojamento local,502,,,Fronteira,Portalegre,Município
0013213,2025,2025,,1C31215,Sousel,542,,02,Alojamento local,542,,,Sousel,Portalegre,Município
0013213,2025,2025,,1920612,Pampilhosa da Serra,618,,03,Turismo no espaço rural e de habitação,618,,,Pampilhosa da Serra,Coimbra,Município
0013213,2025,2025,,11B1712,Valpaços,643,,02,Alojamento local,643,,,Valpaços,Vila Real,Município
0013213,2025,2025,,1D21413,Mação,652,,03,Turismo no espaço rural e de habitação,652,,,Mação,Santarém,Município
0013213,2025,2025,,11D1707,Murça,717,,T,Total,717,,,Murça,Vila Real,Município
0013213,2025,2025,,1941811,Penalva do Castelo,722,,02,Alojamento local,722,,,Penalva do Castelo,Viseu,Município
0013213,2025,2025,,1D11112,Sobral de Monte Agraço,726,,02,Alojamento local,726,,,Sobral de Monte Agraço,Lisboa,Município
0013213,2025,2025,,1D11112,Sobral de Monte Agraço,726,,T,Total,726,,,Sobral de Monte Agraço,Lisboa,Município
0013213,2025,2025,,1C31204,Campo Maior,769,,02,Alojamento local,769,,,Campo Maior,Portalegre,Município
0013213,2025,2025,,2004101,Vila do Porto,773,,03,Turismo no espaço rural e de habitação,773,,,Vila do Porto,Região Autónoma dos Açores,Município
0013213,2025,2025,,1C20203,Alvito,838,,03,Turismo no espaço rural e de habitação,838,,,Alvito,Beja,Município
0013213,2025,2025,,1C40708,Mourão,868,,02,Alojamento local,868,,,Mourão,Évora,Município
0013213,2025,2025,,1941803,Castro Daire,880,,03,Turismo no espaço rural e de habitação,880,,,Castro Daire,Viseu,Município
0013213,2025,2025,,2004501,Calheta (R.A.A.),932,,01,Hotelaria,932,,,Calheta (R.A.A.),Região Autónoma dos Açores,Município
0013213,2025,2025,,2004501,Calheta (R.A.A.),932,,0101,Hotéis,932,,,Calheta (R.A.A.),Região Autónoma dos Açores,Município
0013213,2025,2025,,2004501,Calheta (R.A.A.),932,,010112,2 estrelas,932,,,Calheta (R.A.A.),Região Autónoma dos Açores,Município
0013213,2025,2025,,1C40710,Redondo,972,,02,Alojamento local,972,,,Redondo,Évora,Município
0013213,2025,2025,,1931015,Pombal,1003,,03,Turismo no espaço rural e de habitação,1 003,,,Pombal,Leiria,Município
0013213,2025,2025,,11D1815,São João da Pesqueira,1027,,02,Alojamento local,1 027,,,São João da Pesqueira,Viseu,Município
0013213,2025,2025,,11D1812,Penedono,1060,,01,Hotelaria,1 060,,,Penedono,Viseu,Município
0013213,2025,2025,,11D1812,Penedono,1060,,0101,Hotéis,1 060,,,Penedono,Viseu,Município
0013213,2025,2025,,11D1812,Penedono,1060,,010114,4 estrelas,1 060,,,Penedono,Viseu,Município
0013213,2025,2025,,1931013,Pedrógão Grande,1101,,T,Total,1 101,,,Pedrógão Grande,Leiria,Município
0013213,2025,2025,,1950510,Vila de Rei,1109,,02,Alojamento local,1 109,,,Vila de Rei,Castelo Branco,Município
0013213,2025,2025,,1920617,Vila Nova de Poiares,1110,,02,Alojamento local,1 110,,,Vila Nova de Poiares,Coimbra,Município
0013213,2025,2025,,1920612,Pampilhosa da Serra,1136,,02,Alojamento local,1 136,,,Pampilhosa da Serra,Coimbra,Município
0013213,2025,2025,,11D1812,Penedono,1138,,T,Total,1 138,,,Penedono,Viseu,Município
0013213,2025,2025,,1950507,Penamacor,1140,,03,Turismo no espaço rural e de habitação,1 140,,,Penamacor,Castelo Branco,Município
0013213,2025,2025,,11A1310,Paredes,1153,,02,Alojamento local,1 153,,,Paredes,Porto,Município
0013213,2025,2025,,1941821,Tondela,1156,,02,Alojamento local,1 156,,,Tondela,Viseu,Município
0013213,2025,2025,,1111610,Vila Nova de Cerveira,1165,,02,Alojamento local,1 165,,,Vila Nova de Cerveira,Viana do Castelo,Município
0013213,2025,2025,,1D11101,Alenquer,1178,,03,Turismo no espaço rural e de habitação,1 178,,,Alenquer,Lisboa,Município
0013213,2025,2025,,1950505,Idanha-a-Nova,1219,,02,Alojamento local,1 219,,,Idanha-a-Nova,Castelo Branco,Município
0013213,2025,2025,,1111606,Ponte da Barca,1224,,02,Alojamento local,1 224,,,Ponte da Barca,Viana do Castelo,Município
0013213,2025,2025,,1941824,Vouzela,1236,,02,Alojamento local,1 236,,,Vouzela,Viseu,Município
0013213,2025,2025,,1941822,Vila Nova de Paiva,1259,,T,Total,1 259,,,Vila Nova de Paiva,Viseu,Município
0013213,2025,2025,,1C20207,Cuba,1259,,03,Turismo no espaço rural e de habitação,1 259,,,Cuba,Beja,Município
0013213,2025,2025,,1941810,Oliveira de Frades,1287,,02,Alojamento local,1 287,,,Oliveira de Frades,Viseu,Município
0013213,2025,2025,,1C31205,Castelo de Vide,1297,,02,Alojamento local,1 297,,,Castelo de Vide,Portalegre,Município
0013213,2025,2025,,1950509,Sertã,1300,,03,Turismo no espaço rural e de habitação,1 300,,,Sertã,Castelo Branco,Município
0013213,2025,2025,,1C31210,Marvão,1305,,02,Alojamento local,1 305,,,Marvão,Portalegre,Município
0013213,2025,2025,,1C31215,Sousel,1309,,03,Turismo no espaço rural e de habitação,1 309,,,Sousel,Portalegre,Município
0013213,2025,2025,,1941803,Castro Daire,1313,,02,Alojamento local,1 313,,,Castro Daire,Viseu,Município
0013213,2025,2025,,1941809,Nelas,1339,,02,Alojamento local,1 339,,,Nelas,Viseu,Município
0013213,2025,2025,,1941809,Nelas,1366,,03,Turismo no espaço rural e de habitação,1 366,,,Nelas,Viseu,Município
0013213,2025,2025,,11E0411,Vimioso,1379,,03,Turismo no espaço rural e de habitação,1 379,,,Vimioso,Bragança,Município
0013213,2025,2025,,1D21417,Sardoal,1398,,02,Alojamento local,1 398,,,Sardoal,Santarém,Município
0013213,2025,2025,,1D21417,Sardoal,1398,,T,Total,1 398,,,Sardoal,Santarém,Município
0013213,2025,2025,,1B01502,Alcochete,1400,,02,Alojamento local,1 400,,,Alcochete,Setúbal,Município
0013213,2025,2025,,1D21413,Mação,1400,,T,Total,1 400,,,Mação,Santarém,Município
0013213,2025,2025,,1D31404,Alpiarça,1411,,02,Alojamento local,1 411,,,Alpiarça,Santarém,Município
0013213,2025,2025,,1D31404,Alpiarça,1411,,T,Total,1 411,,,Alpiarça,Santarém,Município
0013213,2025,2025,,2004601,Lajes do Pico,1445,,03,Turismo no espaço rural e de habitação,1 445,,,Lajes do Pico,Região Autónoma dos Açores,Município
0013213,2025,2025,,1920617,Vila Nova de Poiares,1447,,T,Total,1 447,,,Vila Nova de Poiares,Coimbra,Município
0013213,2025,2025,,1C31209,Gavião,1450,,03,Turismo no espaço rural e de habitação,1 450,,,Gavião,Portalegre,Município
0013213,2025,2025,,11A0119,Vale de Cambra,1456,,02,Alojamento local,1 456,,,Vale de Cambra,Aveiro,Município
0013213,2025,2025,,1941814,Santa Comba Dão,1476,,T,Total,1 476,,,Santa Comba Dão,Viseu,Município
0013213,2025,2025,,1920611,Oliveira do Hospital,1512,,02,Alojamento local,1 512,,,Oliveira do Hospital,Coimbra,Município
0013213,2025,2025,,1500809,Monchique,1531,,03,Turismo no espaço rural e de habitação,1 531,,,Monchique,Faro,Município
0013213,2025,2025,,11E0408,Mogadouro,1534,,02,Alojamento local,1 534,,,Mogadouro,Bragança,Município
0013213,2025,2025,,1C40703,Borba,1576,,T,Total,1 576,,,Borba,Évora,Município
0013213,2025,2025,,1C31212,Nisa,1655,,03,Turismo no espaço rural e de habitação,1 655,,,Nisa,Portalegre,Município
0013213,2025,2025,,1D21401,Abrantes,1677,,02,Alojamento local,1 677,,,Abrantes,Santarém,Município
0013213,2025,2025,,1D21411,Ferreira do Zêzere,1692,,03,Turismo no espaço rural e de habitação,1 692,,,Ferreira do Zêzere,Santarém,Município
0013213,2025,2025,,1C20204,Barrancos,1704,,T,Total,1 704,,,Barrancos,Beja,Município
0013213,2025,2025,,11D0409,Torre de Moncorvo,1714,,02,Alojamento local,1 714,,,Torre de Moncorvo,Bragança,Município
0013213,2025,2025,,1960905,Fornos de Algodres,1717,,03,Turismo no espaço rural e de habitação,1 717,,,Fornos de Algodres,Guarda,Município
0013213,2025,2025,,1C20206,Castro Verde,1717,,03,Turismo no espaço rural e de habitação,1 717,,,Castro Verde,Beja,Município
0013213,2025,2025,,1910112,Murtosa,1720,,02,Alojamento local,1 720,,,Murtosa,Aveiro,Município
0013213,2025,2025,,1960908,Manteigas,1748,,02,Alojamento local,1 748,,,Manteigas,Guarda,Município
0013213,2025,2025,,1920612,Pampilhosa da Serra,1754,,T,Total,1 754,,,Pampilhosa da Serra,Coimbra,Município
0013213,2025,2025,,1D31403,Almeirim,1757,,02,Alojamento local,1 757,,,Almeirim,Santarém,Município
0013213,2025,2025,,1D31407,Chamusca,1790,,T,Total,1 790,,,Chamusca,Santarém,Município
0013213,2025,2025,,11D1818,Sernancelhe,1811,,02,Alojamento local,1 811,,,Sernancelhe,Viseu,Município
0013213,2025,2025,,1500811,Portimão,1822,,03,Turismo no espaço rural e de habitação,1 822,,,Portimão,Faro,Município
0013213,2025,2025,,2004802,Santa Cruz das Flores,1823,,02,Alojamento local,1 823,,,Santa Cruz das Flores,Região Autónoma dos Açores,Município
0013213,2025,2025,,11D0404,Freixo de Espada à Cinta,1828,,02,Alojamento local,1 828,,,Freixo de Espada à Cinta,Bragança,Município
0013213,2025,2025,,1C31215,Sousel,1851,,T,Total,1 851,,,Sousel,Portalegre,Município
0013213,2025,2025,,1941823,Viseu,1861,,03,Turismo no espaço rural e de habitação,1 861,,,Viseu,Viseu,Município
0013213,2025,2025,,11E0407,Mirandela,1875,,03,Turismo no espaço rural e de habitação,1 875,,,Mirandela,Bragança,Município
0013213,2025,2025,,1111610,Vila Nova de Cerveira,1912,,03,Turismo no espaço rural e de habitação,1 912,,,Vila Nova de Cerveira,Viana do Castelo,Município
0013213,2025,2025,,1941817,Sátão,1950,,T,Total,1 950,,,Sátão,Viseu,Município
0013213,2025,2025,,2004302,Vila da Praia da Vitória,2022,,03,Turismo no espaço rural e de habitação,2 022,,,Vila da Praia da Vitória,Região Autónoma dos Açores,Município
0013213,2025,2025,,11D1708,Peso da Régua,2028,,02,Alojamento local,2 028,,,Peso da Régua,Vila Real,Município
0013213,2025,2025,,1920601,Arganil,2036,,02,Alojamento local,2 036,,,Arganil,Coimbra,Município
0013213,2025,2025,,2004301,Angra do Heroísmo,2045,,0104,Apartamentos turísticos,2 045,,,Angra do Heroísmo,Região Autónoma dos Açores,Município
0013213,2025,2025,,2004301,Angra do Heroísmo,2045,,010404,4 estrelas,2 045,,,Angra do Heroísmo,Região Autónoma dos Açores,Município
0013213,2025,2025,,2004901,Corvo,2058,,01,Hotelaria,2 058,,,Corvo,Região Autónoma dos Açores,Município
0013213,2025,2025,,2004901,Corvo,2058,,0101,Hotéis,2 058,,,Corvo,Região Autónoma dos Açores,Município
0013213,2025,2025,,2004901,Corvo,2058,,010112,2 estrelas,2 058,,,Corvo,Região Autónoma dos Açores,Município
0013213,2025,2025,,2004901,Corvo,2058,,T,Total,2 058,,,Corvo,Região Autónoma dos Açores,Município
0013213,2025,2025,,1D11104,Cadaval,2062,,02,Alojamento local,2 062,,,Cadaval,Lisboa,Município
0013213,2025,2025,,1111604,Monção,2076,,02,Alojamento local,2 076,,,Monção,Viana do Castelo,Município
0013213,2025,2025,,11E0411,Vimioso,2105,,T,Total,2 105,,,Vimioso,Bragança,Município
0013213,2025,2025,,1A01116,Odivelas,2137,,02,Alojamento local,2 137,,,Odivelas,Lisboa,Município
0013213,2025,2025,,1A01116,Odivelas,2137,,T,Total,2 137,,,Odivelas,Lisboa,Município
0013213,2025,2025,,1920613,Penacova,2140,,02,Alojamento local,2 140,,,Penacova,Coimbra,Município
0013213,2025,2025,,112,Cávado,2175,,0104,Apartamentos turísticos,2 175,,,Cávado,,Agregado (NUTS/Continente)
0013213,2025,2025,,1C31204,Campo Maior,2205,,03,Turismo no espaço rural e de habitação,2 205,,,Campo Maior,Portalegre,Município
0013213,2025,2025,,1C20210,Moura,2209,,02,Alojamento local,2 209,,,Moura,Beja,Município
0013213,2025,2025,,11A0104,Arouca,2210,,02,Alojamento local,2 210,,,Arouca,Aveiro,Município
0013213,2025,2025,,11E0402,Bragança,2212,,02,Alojamento local,2 212,,,Bragança,Bragança,Município
0013213,2025,2025,,11A1312,Porto,2233,,03,Turismo no espaço rural e de habitação,2 233,,,Porto,Porto,Município
0013213,2025,2025,,1120303,Braga,2241,,03,Turismo no espaço rural e de habitação,2 241,,,Braga,Braga,Município
0013213,2025,2025,,1D21411,Ferreira do Zêzere,2268,,02,Alojamento local,2 268,,,Ferreira do Zêzere,Santarém,Município
0013213,2025,2025,,1941810,Oliveira de Frades,2269,,T,Total,2 269,,,Oliveira de Frades,Viseu,Município
0013213,2025,2025,,1111605,Paredes de Coura,2309,,02,Alojamento local,2 309,,,Paredes de Coura,Viana do Castelo,Município
0013213,2025,2025,,1C20207,Cuba,2334,,02,Alojamento local,2 334,,,Cuba,Beja,Município
0013213,2025,2025,,1500801,Albufeira,2378,,03,Turismo no espaço rural e de habitação,2 378,,,Albufeira,Faro,Município
0013213,2025,2025,,3003102,Câmara de Lobos,2387,,02,Alojamento local,2 387,,,Câmara de Lobos,Região Autónoma da Madeira,Município
0013213,2025,2025,,1C40714,Vila Viçosa,2395,,03,Turismo no espaço rural e de habitação,2 395,,,Vila Viçosa,Évora,Município
0013213,2025,2025,,11E0410,Vila Flor,2396,,03,Turismo no espaço rural e de habitação,2 396,,,Vila Flor,Bragança,Município
0013213,2025,2025,,1C40709,Portel,2396,,T,Total,2 396,,,Portel,Évora,Município
0013213,2025,2025,,1920111,Mealhada,2418,,03,Turismo no espaço rural e de habitação,2 418,,,Mealhada,Aveiro,Município
0013213,2025,2025,,1C40714,Vila Viçosa,2427,,02,Alojamento local,2 427,,,Vila Viçosa,Évora,Município
0013213,2025,2025,,11E0407,Mirandela,2457,,02,Alojamento local,2 457,,,Mirandela,Bragança,Município
0013213,2025,2025,,2004501,Calheta (R.A.A.),2505,,T,Total,2 505,,,Calheta (R.A.A.),Região Autónoma dos Açores,Município
0013213,2025,2025,,1950502,Castelo Branco,2514,,03,Turismo no espaço rural e de habitação,2 514,,,Castelo Branco,Castelo Branco,Município
0013213,2025,2025,,1C40704,Estremoz,2543,,02,Alojamento local,2 543,,,Estremoz,Évora,Município
0013213,2025,2025,,11A0116,São João da Madeira,2554,,02,Alojamento local,2 554,,,São João da Madeira,Aveiro,Município
0013213,2025,2025,,11E0405,Macedo de Cavaleiros,2635,,02,Alojamento local,2 635,,,Macedo de Cavaleiros,Bragança,Município
0013213,2025,2025,,2004201,Lagoa (R.A.A.),2650,,03,Turismo no espaço rural e de habitação,2 650,,,Lagoa (R.A.A.),Região Autónoma dos Açores,Município
0013213,2025,2025,,1920606,Góis,2685,,02,Alojamento local,2 685,,,Góis,Coimbra,Município
0013213,2025,2025,,2004204,Povoação,2702,,02,Alojamento local,2 702,,,Povoação,Região Autónoma dos Açores,Município
0013213,2025,2025,,1D31415,Salvaterra de Magos,2705,,T,Total,2 705,,,Salvaterra de Magos,Santarém,Município
0013213,2025,2025,,1941816,São Pedro do Sul,2707,,03,Turismo no espaço rural e de habitação,2 707,,,São Pedro do Sul,Viseu,Município
0013213,2025,2025,,2004502,Velas,2712,,03,Turismo no espaço rural e de habitação,2 712,,,Velas,Região Autónoma dos Açores,Município
0013213,2025,2025,,1D31412,Golegã,2759,,02,Alojamento local,2 759,,,Golegã,Santarém,Município
0013213,2025,2025,,2004601,Lajes do Pico,2774,,02,Alojamento local,2 774,,,Lajes do Pico,Região Autónoma dos Açores,Município
0013213,2025,2025,,1111605,Paredes de Coura,2776,,03,Turismo no espaço rural e de habitação,2 776,,,Paredes de Coura,Viana do Castelo,Município
0013213,2025,2025,,1111601,Arcos de Valdevez,2795,,02,Alojamento local,2 795,,,Arcos de Valdevez,Viana do Castelo,Município
0013213,2025,2025,,1D21418,Tomar,2799,,03,Turismo no espaço rural e de habitação,2 799,,,Tomar,Santarém,Município
0013213,2025,2025,,1C31203,Avis,2812,,02,Alojamento local,2 812,,,Avis,Portalegre,Município
0013213,2025,2025,,1950508,Proença-a-Nova,2900,,T,Total,2 900,,,Proença-a-Nova,Castelo Branco,Município
0013213,2025,2025,,11C1311,Penafiel,2903,,02,Alojamento local,2 903,,,Penafiel,Porto,Município
0013213,2025,2025,,1D21419,Torres Novas,2928,,03,Turismo no espaço rural e de habitação,2 928,,,Torres Novas,Santarém,Município
0013213,2025,2025,,11E0406,Miranda do Douro,2930,,02,Alojamento local,2 930,,,Miranda do Douro,Bragança,Município
0013213,2025,2025,,1941806,Mangualde,2940,,03,Turismo no espaço rural e de habitação,2 940,,,Mangualde,Viseu,Município
0013213,2025,2025,,3003106,Porto Moniz,2942,,03,Turismo no espaço rural e de habitação,2 942,,,Porto Moniz,Região Autónoma da Madeira,Município
0013213,2025,2025,,1920609,Miranda do Corvo,2966,,03,Turismo no espaço rural e de habitação,2 966,,,Miranda do Corvo,Coimbra,Município
0013213,2025,2025,,1C31208,Fronteira,2973,,03,Turismo no espaço rural e de habitação,2 973,,,Fronteira,Portalegre,Município
0013213,2025,2025,,1C31204,Campo Maior,2974,,T,Total,2 974,,,Campo Maior,Portalegre,Município
0013213,2025,2025,,1C40712,Vendas Novas,2988,,T,Total,2 988,,,Vendas Novas,Évora,Município
0013213,2025,2025,,2004601,Lajes do Pico,3003,,01,Hotelaria,3 003,,,Lajes do Pico,Região Autónoma dos Açores,Município
0013213,2025,2025,,2004601,Lajes do Pico,3003,,0101,Hotéis,3 003,,,Lajes do Pico,Região Autónoma dos Açores,Município
0013213,2025,2025,,1960910,Pinhel,3026,,T,Total,3 026,,,Pinhel,Guarda,Município
0013213,2025,2025,,1111602,Caminha,3047,,03,Turismo no espaço rural e de habitação,3 047,,,Caminha,Viana do Castelo,Município
0013213,2025,2025,,1C20212,Ourique,3047,,03,Turismo no espaço rural e de habitação,3 047,,,Ourique,Beja,Município
0013213,2025,2025,,2004204,Povoação,3071,,03,Turismo no espaço rural e de habitação,3 071,,,Povoação,Região Autónoma dos Açores,Município
0013213,2025,2025,,11E0406,Miranda do Douro,3081,,03,Turismo no espaço rural e de habitação,3 081,,,Miranda do Douro,Bragança,Município
0013213,2025,2025,,1C40707,Mora,3098,,T,Total,3 098,,,Mora,Évora,Município
0013213,2025,2025,,1C31205,Castelo de Vide,3107,,03,Turismo no espaço rural e de habitação,3 107,,,Castelo de Vide,Portalegre,Município
0013213,2025,2025,,2004206,Vila Franca do Campo,3139,,02,Alojamento local,3 139,,,Vila Franca do Campo,Região Autónoma dos Açores,Município
0013213,2025,2025,,1D11102,Arruda dos Vinhos,3180,,02,Alojamento local,3 180,,,Arruda dos Vinhos,Lisboa,Município
0013213,2025,2025,,1D11102,Arruda dos Vinhos,3180,,T,Total,3 180,,,Arruda dos Vinhos,Lisboa,Município
0013213,2025,2025,,1931002,Alvaiázere,3185,,02,Alojamento local,3 185,,,Alvaiázere,Leiria,Município
0013213,2025,2025,,1931002,Alvaiázere,3185,,T,Total,3 185,,,Alvaiázere,Leiria,Município
0013213,2025,2025,,11C1307,Marco de Canaveses,3187,,02,Alojamento local,3 187,,,Marco de Canaveses,Porto,Município
0013213,2025,2025,,11D1807,Moimenta da Beira,3207,,T,Total,3 207,,,Moimenta da Beira,Viseu,Município
0013213,2025,2025,,1500809,Monchique,3216,,02,Alojamento local,3 216,,,Monchique,Faro,Município
0013213,2025,2025,,1940901,Aguiar da Beira,3266,,03,Turismo no espaço rural e de habitação,3 266,,,Aguiar da Beira,Guarda,Município
0013213,2025,2025,,3003105,Ponta do Sol,3284,,03,Turismo no espaço rural e de habitação,3 284,,,Ponta do Sol,Região Autónoma da Madeira,Município
0013213,2025,2025,,1190304,Cabeceiras de Basto,3291,,02,Alojamento local,3 291,,,Cabeceiras de Basto,Braga,Município
0013213,2025,2025,,11A1304,Gondomar,3344,,02,Alojamento local,3 344,,,Gondomar,Porto,Município
0013213,2025,2025,,2004603,São Roque do Pico,3391,,03,Turismo no espaço rural e de habitação,3 391,,,São Roque do Pico,Região Autónoma dos Açores,Município
0013213,2025,2025,,1910117,Sever do Vouga,3392,,03,Turismo no espaço rural e de habitação,3 392,,,Sever do Vouga,Aveiro,Município
0013213,2025,2025,,1C31209,Gavião,3413,,02,Alojamento local,3 413,,,Gavião,Portalegre,Município
0013213,2025,2025,,1960911,Sabugal,3449,,02,Alojamento local,3 449,,,Sabugal,Guarda,Município
0013213,2025,2025,,1120301,Amares,3470,,02,Alojamento local,3 470,,,Amares,Braga,Município
0013213,2025,2025,,1C31208,Fronteira,3475,,T,Total,3 475,,,Fronteira,Portalegre,Município
0013213,2025,2025,,1500816,Vila Real de Santo António,3503,,03,Turismo no espaço rural e de habitação,3 503,,,Vila Real de Santo António,Faro,Município
0013213,2025,2025,,1500805,Faro,3523,,03,Turismo no espaço rural e de habitação,3 523,,,Faro,Faro,Município
0013213,2025,2025,,2004201,Lagoa (R.A.A.),3526,,02,Alojamento local,3 526,,,Lagoa (R.A.A.),Região Autónoma dos Açores,Município
0013213,2025,2025,,1960904,Figueira de Castelo Rodrigo,3536,,03,Turismo no espaço rural e de habitação,3 536,,,Figueira de Castelo Rodrigo,Guarda,Município
0013213,2025,2025,,1D11014,Peniche,3551,,010112,2 estrelas,3 551,,,Peniche,Leiria,Município
0013213,2025,2025,,2004204,Povoação,3585,,0104,Apartamentos turísticos,3 585,,,Povoação,Região Autónoma dos Açores,Município
0013213,2025,2025,,2004204,Povoação,3585,,010404,4 estrelas,3 585,,,Povoação,Região Autónoma dos Açores,Município
0013213,2025,2025,,1C20207,Cuba,3593,,T,Total,3 593,,,Cuba,Beja,Município
0013213,2025,2025,,11E0410,Vila Flor,3636,,T,Total,3 636,,,Vila Flor,Bragança,Município
0013213,2025,2025,,1190307,Fafe,3682,,03,Turismo no espaço rural e de habitação,3 682,,,Fafe,Braga,Município
0013213,2025,2025,,1C20210,Moura,3691,,03,Turismo no espaço rural e de habitação,3 691,,,Moura,Beja,Município
0013213,2025,2025,,2004205,Ribeira Grande,3694,,03,Turismo no espaço rural e de habitação,3 694,,,Ribeira Grande,Região Autónoma dos Açores,Município
0013213,2025,2025,,1B01507,Montijo,3744,,02,Alojamento local,3 744,,,Montijo,Setúbal,Município
0013213,2025,2025,,11E0405,Macedo de Cavaleiros,3768,,03,Turismo no espaço rural e de habitação,3 768,,,Macedo de Cavaleiros,Bragança,Município
0013213,2025,2025,,1D11104,Cadaval,3780,,03,Turismo no espaço rural e de habitação,3 780,,,Cadaval,Lisboa,Município
0013213,2025,2025,,11C0305,Celorico de Basto,3810,,02,Alojamento local,3 810,,,Celorico de Basto,Braga,Município
0013213,2025,2025,,1D11011,Nazaré,3889,,03,Turismo no espaço rural e de habitação,3 889,,,Nazaré,Leiria,Município
0013213,2025,2025,,2004202,Nordeste,3978,,03,Turismo no espaço rural e de habitação,3 978,,,Nordeste,Região Autónoma dos Açores,Município
0013213,2025,2025,,1941821,Tondela,3986,,03,Turismo no espaço rural e de habitação,3 986,,,Tondela,Viseu,Município
0013213,2025,2025,,1960902,Almeida,3992,,02,Alojamento local,3 992,,,Almeida,Guarda,Município
0013213,2025,2025,,2004301,Angra do Heroísmo,4045,,03,Turismo no espaço rural e de habitação,4 045,,,Angra do Heroísmo,Região Autónoma dos Açores,Município
0013213,2025,2025,,1C20203,Alvito,4051,,T,Total,4 051,,,Alvito,Beja,Município
0013213,2025,2025,,11A1314,Santo Tirso,4058,,03,Turismo no espaço rural e de habitação,4 058,,,Santo Tirso,Porto,Município
0013213,2025,2025,,1920606,Góis,4059,,03,Turismo no espaço rural e de habitação,4 059,,,Góis,Coimbra,Município
0013213,2025,2025,,11B1709,Ribeira de Pena,4102,,02,Alojamento local,4 102,,,Ribeira de Pena,Vila Real,Município
0013213,2025,2025,,1B01507,Montijo,4107,,03,Turismo no espaço rural e de habitação,4 107,,,Montijo,Setúbal,Município
0013213,2025,2025,,1D31409,Coruche,4113,,02,Alojamento local,4 113,,,Coruche,Santarém,Município
0013213,2025,2025,,1C40713,Viana do Alentejo,4148,,T,Total,4 148,,,Viana do Alentejo,Évora,Município
0013213,2025,2025,,1D11006,Caldas da Rainha,4192,,03,Turismo no espaço rural e de habitação,4 192,,,Caldas da Rainha,Leiria,Município
0013213,2025,2025,,1920610,Montemor-o-Velho,4198,,T,Total,4 198,,,Montemor-o-Velho,Coimbra,Município
0013213,2025,2025,,1960504,Fundão,4245,,02,Alojamento local,4 245,,,Fundão,Castelo Branco,Município
0013213,2025,2025,,1960903,Celorico da Beira,4249,,03,Turismo no espaço rural e de habitação,4 249,,,Celorico da Beira,Guarda,Município
0013213,2025,2025,,1931007,Castanheira de Pêra,4257,,T,Total,4 257,,,Castanheira de Pêra,Leiria,Município
0013213,2025,2025,,11E0405,Macedo de Cavaleiros,4291,,01,Hotelaria,4 291,,,Macedo de Cavaleiros,Bragança,Município
0013213,2025,2025,,3003105,Ponta do Sol,4296,,02,Alojamento local,4 296,,,Ponta do Sol,Região Autónoma da Madeira,Município
0013213,2025,2025,,1C31211,Monforte,4316,,T,Total,4 316,,,Monforte,Portalegre,Município
0013213,2025,2025,,11A1317,Vila Nova de Gaia,4404,,03,Turismo no espaço rural e de habitação,4 404,,,Vila Nova de Gaia,Porto,Município
0013213,2025,2025,,11D1704,Mesão Frio,4431,,02,Alojamento local,4 431,,,Mesão Frio,Vila Real,Município
0013213,2025,2025,,11D1701,Alijó,4456,,02,Alojamento local,4 456,,,Alijó,Vila Real,Município
0013213,2025,2025,,1500808,Loulé,4506,,03,Turismo no espaço rural e de habitação,4 506,,,Loulé,Faro,Município
0013213,2025,2025,,1950511,Vila Velha de Ródão,4543,,03,Turismo no espaço rural e de habitação,4 543,,,Vila Velha de Ródão,Castelo Branco,Município
0013213,2025,2025,,1950510,Vila de Rei,4569,,T,Total,4 569,,,Vila de Rei,Castelo Branco,Município
0013213,2025,2025,,11C1813,Resende,4607,,03,Turismo no espaço rural e de habitação,4 607,,,Resende,Viseu,Município
0013213,2025,2025,,1D21421,Ourém,4678,,03,Turismo no espaço rural e de habitação,4 678,,,Ourém,Santarém,Município
0013213,2025,2025,,11D0403,Carrazeda de Ansiães,4737,,T,Total,4 737,,,Carrazeda de Ansiães,Bragança,Município
0013213,2025,2025,,11D1711,Santa Marta de Penaguião,4740,,T,Total,4 740,,,Santa Marta de Penaguião,Vila Real,Município
0013213,2025,2025,,3003201,Porto Santo,4786,,02,Alojamento local,4 786,,,Porto Santo,Região Autónoma da Madeira,Município
0013213,2025,2025,,1C40702,Arraiolos,4852,,03,Turismo no espaço rural e de habitação,4 852,,,Arraiolos,Évora,Município
0013213,2025,2025,,1C31209,Gavião,4863,,T,Total,4 863,,,Gavião,Portalegre,Município
