varcd,periodo,ano,mes,geo_cod,geo_dsg,valor,unidade,dim_3,dim_3_t,dim_4,dim_4_t,ind_string,concelho,distrito,nivel_geo
0012918,2025,2025,,2004901,Corvo,2,,1,H,91,80 - 84 anos,2,Corvo,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004901,Corvo,3,,2,M,92,85 e mais anos,3,Corvo,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004901,Corvo,5,,1,H,12,5 - 9 anos,5,Corvo,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004901,Corvo,5,,1,H,92,85 e mais anos,5,Corvo,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004901,Corvo,6,,2,M,82,75 - 79 anos,6,Corvo,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004901,Corvo,7,,2,M,11,0 - 4 anos,7,Corvo,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004901,Corvo,7,,2,M,71,60 - 64 anos,7,Corvo,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004901,Corvo,7,,2,M,91,80 - 84 anos,7,Corvo,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004901,Corvo,8,,2,M,12,5 - 9 anos,8,Corvo,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004901,Corvo,8,,2,M,31,20 - 24 anos,8,Corvo,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004901,Corvo,8,,T,HM,92,85 e mais anos,8,Corvo,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004901,Corvo,9,,1,H,21,10 - 14 anos,9,Corvo,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004901,Corvo,9,,1,H,81,70 - 74 anos,9,Corvo,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004901,Corvo,9,,1,H,82,75 - 79 anos,9,Corvo,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004901,Corvo,9,,T,HM,91,80 - 84 anos,9,Corvo,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004901,Corvo,10,,1,H,11,0 - 4 anos,10,Corvo,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004901,Corvo,10,,1,H,42,35 - 39 anos,10,Corvo,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004901,Corvo,10,,1,H,72,65 - 69 anos,10,Corvo,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004901,Corvo,10,,2,M,22,15 - 19 anos,10,Corvo,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004901,Corvo,10,,2,M,81,70 - 74 anos,10,Corvo,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004801,Lajes das Flores,11,,1,H,92,85 e mais anos,11,Lajes das Flores,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004901,Corvo,12,,1,H,62,55 - 59 anos,12,Corvo,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004901,Corvo,12,,2,M,21,10 - 14 anos,12,Corvo,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004901,Corvo,12,,2,M,62,55 - 59 anos,12,Corvo,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004901,Corvo,13,,1,H,22,15 - 19 anos,13,Corvo,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004901,Corvo,13,,1,H,32,25 - 29 anos,13,Corvo,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004901,Corvo,13,,2,M,32,25 - 29 anos,13,Corvo,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004901,Corvo,13,,2,M,72,65 - 69 anos,13,Corvo,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004901,Corvo,13,,T,HM,12,5 - 9 anos,13,Corvo,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004901,Corvo,14,,1,H,31,20 - 24 anos,14,Corvo,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004901,Corvo,14,,2,M,41,30 - 34 anos,14,Corvo,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004901,Corvo,15,,1,H,41,30 - 34 anos,15,Corvo,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004901,Corvo,15,,2,M,42,35 - 39 anos,15,Corvo,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004901,Corvo,15,,T,HM,82,75 - 79 anos,15,Corvo,Região Autónoma dos Açores,Município
0012918,2025,2025,,1C20204,Barrancos,16,,1,H,91,80 - 84 anos,16,Barrancos,Beja,Município
0012918,2025,2025,,1C20204,Barrancos,16,,1,H,92,85 e mais anos,16,Barrancos,Beja,Município
0012918,2025,2025,,1C20204,Barrancos,16,,2,M,11,0 - 4 anos,16,Barrancos,Beja,Município
0012918,2025,2025,,2004801,Lajes das Flores,16,,1,H,21,10 - 14 anos,16,Lajes das Flores,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004901,Corvo,16,,2,M,52,45 - 49 anos,16,Corvo,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004901,Corvo,17,,T,HM,11,0 - 4 anos,17,Corvo,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004801,Lajes das Flores,18,,2,M,92,85 e mais anos,18,Lajes das Flores,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004801,Lajes das Flores,19,,2,M,11,0 - 4 anos,19,Lajes das Flores,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004901,Corvo,19,,1,H,71,60 - 64 anos,19,Corvo,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004901,Corvo,19,,2,M,61,50 - 54 anos,19,Corvo,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004901,Corvo,19,,T,HM,81,70 - 74 anos,19,Corvo,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004802,Santa Cruz das Flores,20,,1,H,92,85 e mais anos,20,Santa Cruz das Flores,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004801,Lajes das Flores,21,,1,H,82,75 - 79 anos,21,Lajes das Flores,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004901,Corvo,21,,T,HM,21,10 - 14 anos,21,Corvo,Região Autónoma dos Açores,Município
0012918,2025,2025,,1C20204,Barrancos,22,,2,M,41,30 - 34 anos,22,Barrancos,Beja,Município
0012918,2025,2025,,2004801,Lajes das Flores,22,,2,M,91,80 - 84 anos,22,Lajes das Flores,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004901,Corvo,22,,T,HM,31,20 - 24 anos,22,Corvo,Região Autónoma dos Açores,Município
0012918,2025,2025,,1500802,Alcoutim,23,,2,M,11,0 - 4 anos,23,Alcoutim,Faro,Município
0012918,2025,2025,,1C20204,Barrancos,23,,1,H,11,0 - 4 anos,23,Barrancos,Beja,Município
0012918,2025,2025,,2004901,Corvo,23,,T,HM,22,15 - 19 anos,23,Corvo,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004901,Corvo,23,,T,HM,72,65 - 69 anos,23,Corvo,Região Autónoma dos Açores,Município
0012918,2025,2025,,1C20204,Barrancos,24,,2,M,21,10 - 14 anos,24,Barrancos,Beja,Município
0012918,2025,2025,,2004801,Lajes das Flores,24,,1,H,91,80 - 84 anos,24,Lajes das Flores,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004901,Corvo,24,,1,H,51,40 - 44 anos,24,Corvo,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004901,Corvo,24,,1,H,52,45 - 49 anos,24,Corvo,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004901,Corvo,24,,1,H,61,50 - 54 anos,24,Corvo,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004901,Corvo,24,,T,HM,62,55 - 59 anos,24,Corvo,Região Autónoma dos Açores,Município
0012918,2025,2025,,3003106,Porto Moniz,24,,1,H,92,85 e mais anos,24,Porto Moniz,Região Autónoma da Madeira,Município
0012918,2025,2025,,1500802,Alcoutim,25,,1,H,11,0 - 4 anos,25,Alcoutim,Faro,Município
0012918,2025,2025,,1500802,Alcoutim,25,,2,M,12,5 - 9 anos,25,Alcoutim,Faro,Município
0012918,2025,2025,,2004801,Lajes das Flores,25,,2,M,22,15 - 19 anos,25,Lajes das Flores,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004901,Corvo,25,,T,HM,42,35 - 39 anos,25,Corvo,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004603,São Roque do Pico,26,,1,H,92,85 e mais anos,26,São Roque do Pico,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004801,Lajes das Flores,26,,2,M,12,5 - 9 anos,26,Lajes das Flores,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004901,Corvo,26,,T,HM,32,25 - 29 anos,26,Corvo,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004901,Corvo,26,,T,HM,71,60 - 64 anos,26,Corvo,Região Autónoma dos Açores,Município
0012918,2025,2025,,1C20204,Barrancos,27,,2,M,12,5 - 9 anos,27,Barrancos,Beja,Município
0012918,2025,2025,,2004802,Santa Cruz das Flores,27,,1,H,82,75 - 79 anos,27,Santa Cruz das Flores,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004802,Santa Cruz das Flores,27,,2,M,11,0 - 4 anos,27,Santa Cruz das Flores,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004802,Santa Cruz das Flores,27,,2,M,91,80 - 84 anos,27,Santa Cruz das Flores,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004901,Corvo,27,,2,M,51,40 - 44 anos,27,Corvo,Região Autónoma dos Açores,Município
0012918,2025,2025,,1931007,Castanheira de Pêra,28,,1,H,11,0 - 4 anos,28,Castanheira de Pêra,Leiria,Município
0012918,2025,2025,,1C20204,Barrancos,28,,1,H,82,75 - 79 anos,28,Barrancos,Beja,Município
0012918,2025,2025,,2004802,Santa Cruz das Flores,28,,1,H,91,80 - 84 anos,28,Santa Cruz das Flores,Região Autónoma dos Açores,Município
0012918,2025,2025,,3003106,Porto Moniz,28,,2,M,11,0 - 4 anos,28,Porto Moniz,Região Autónoma da Madeira,Município
0012918,2025,2025,,1500802,Alcoutim,29,,1,H,12,5 - 9 anos,29,Alcoutim,Faro,Município
0012918,2025,2025,,1500802,Alcoutim,29,,2,M,21,10 - 14 anos,29,Alcoutim,Faro,Município
0012918,2025,2025,,1C20204,Barrancos,29,,1,H,41,30 - 34 anos,29,Barrancos,Beja,Município
0012918,2025,2025,,2004801,Lajes das Flores,29,,2,M,21,10 - 14 anos,29,Lajes das Flores,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004801,Lajes das Flores,29,,T,HM,92,85 e mais anos,29,Lajes das Flores,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004901,Corvo,29,,T,HM,41,30 - 34 anos,29,Corvo,Região Autónoma dos Açores,Município
0012918,2025,2025,,11D1812,Penedono,30,,2,M,12,5 - 9 anos,30,Penedono,Viseu,Município
0012918,2025,2025,,11D1812,Penedono,31,,2,M,11,0 - 4 anos,31,Penedono,Viseu,Município
0012918,2025,2025,,1931007,Castanheira de Pêra,31,,2,M,11,0 - 4 anos,31,Castanheira de Pêra,Leiria,Município
0012918,2025,2025,,1C20204,Barrancos,31,,2,M,52,45 - 49 anos,31,Barrancos,Beja,Município
0012918,2025,2025,,1C20203,Alvito,32,,1,H,92,85 e mais anos,32,Alvito,Beja,Município
0012918,2025,2025,,1C20204,Barrancos,32,,1,H,21,10 - 14 anos,32,Barrancos,Beja,Município
0012918,2025,2025,,1C20204,Barrancos,32,,1,H,22,15 - 19 anos,32,Barrancos,Beja,Município
0012918,2025,2025,,1C20204,Barrancos,32,,1,H,42,35 - 39 anos,32,Barrancos,Beja,Município
0012918,2025,2025,,1C20204,Barrancos,32,,2,M,22,15 - 19 anos,32,Barrancos,Beja,Município
0012918,2025,2025,,1C20204,Barrancos,32,,2,M,42,35 - 39 anos,32,Barrancos,Beja,Município
0012918,2025,2025,,1500802,Alcoutim,33,,2,M,22,15 - 19 anos,33,Alcoutim,Faro,Município
0012918,2025,2025,,1920612,Pampilhosa da Serra,33,,1,H,11,0 - 4 anos,33,Pampilhosa da Serra,Coimbra,Município
0012918,2025,2025,,1920612,Pampilhosa da Serra,33,,1,H,12,5 - 9 anos,33,Pampilhosa da Serra,Coimbra,Município
0012918,2025,2025,,1C20204,Barrancos,33,,1,H,12,5 - 9 anos,33,Barrancos,Beja,Município
0012918,2025,2025,,2004801,Lajes das Flores,33,,2,M,31,20 - 24 anos,33,Lajes das Flores,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004801,Lajes das Flores,33,,2,M,82,75 - 79 anos,33,Lajes das Flores,Região Autónoma dos Açores,Município
0012918,2025,2025,,1931007,Castanheira de Pêra,34,,1,H,12,5 - 9 anos,34,Castanheira de Pêra,Leiria,Município
0012918,2025,2025,,1C20204,Barrancos,34,,2,M,32,25 - 29 anos,34,Barrancos,Beja,Município
0012918,2025,2025,,1C31210,Marvão,34,,1,H,11,0 - 4 anos,34,Marvão,Portalegre,Município
0012918,2025,2025,,2004801,Lajes das Flores,34,,1,H,12,5 - 9 anos,34,Lajes das Flores,Região Autónoma dos Açores,Município
0012918,2025,2025,,1500802,Alcoutim,35,,1,H,22,15 - 19 anos,35,Alcoutim,Faro,Município
0012918,2025,2025,,1960908,Manteigas,35,,2,M,21,10 - 14 anos,35,Manteigas,Guarda,Município
0012918,2025,2025,,1C31209,Gavião,35,,1,H,11,0 - 4 anos,35,Gavião,Portalegre,Município
0012918,2025,2025,,2004801,Lajes das Flores,35,,1,H,11,0 - 4 anos,35,Lajes das Flores,Região Autónoma dos Açores,Município
0012918,2025,2025,,1500802,Alcoutim,36,,1,H,21,10 - 14 anos,36,Alcoutim,Faro,Município
0012918,2025,2025,,2004801,Lajes das Flores,36,,2,M,32,25 - 29 anos,36,Lajes das Flores,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004802,Santa Cruz das Flores,36,,1,H,11,0 - 4 anos,36,Santa Cruz das Flores,Região Autónoma dos Açores,Município
0012918,2025,2025,,1500802,Alcoutim,37,,1,H,31,20 - 24 anos,37,Alcoutim,Faro,Município
0012918,2025,2025,,1920612,Pampilhosa da Serra,37,,2,M,11,0 - 4 anos,37,Pampilhosa da Serra,Coimbra,Município
0012918,2025,2025,,1960908,Manteigas,37,,1,H,11,0 - 4 anos,37,Manteigas,Guarda,Município
0012918,2025,2025,,1C20204,Barrancos,37,,1,H,32,25 - 29 anos,37,Barrancos,Beja,Município
0012918,2025,2025,,1C20204,Barrancos,37,,2,M,31,20 - 24 anos,37,Barrancos,Beja,Município
0012918,2025,2025,,1C31210,Marvão,37,,1,H,22,15 - 19 anos,37,Marvão,Portalegre,Município
0012918,2025,2025,,1C40708,Mourão,37,,1,H,91,80 - 84 anos,37,Mourão,Évora,Município
0012918,2025,2025,,2004801,Lajes das Flores,37,,1,H,22,15 - 19 anos,37,Lajes das Flores,Região Autónoma dos Açores,Município
0012918,2025,2025,,11D1704,Mesão Frio,38,,2,M,11,0 - 4 anos,38,Mesão Frio,Vila Real,Município
0012918,2025,2025,,11D1812,Penedono,38,,1,H,11,0 - 4 anos,38,Penedono,Viseu,Município
0012918,2025,2025,,11E0411,Vimioso,38,,2,M,11,0 - 4 anos,38,Vimioso,Bragança,Município
0012918,2025,2025,,1931007,Castanheira de Pêra,38,,2,M,12,5 - 9 anos,38,Castanheira de Pêra,Leiria,Município
0012918,2025,2025,,1960908,Manteigas,38,,1,H,21,10 - 14 anos,38,Manteigas,Guarda,Município
0012918,2025,2025,,1C20204,Barrancos,38,,2,M,91,80 - 84 anos,38,Barrancos,Beja,Município
0012918,2025,2025,,1C31205,Castelo de Vide,38,,1,H,11,0 - 4 anos,38,Castelo de Vide,Portalegre,Município
0012918,2025,2025,,1C31209,Gavião,38,,2,M,11,0 - 4 anos,38,Gavião,Portalegre,Município
0012918,2025,2025,,2004101,Vila do Porto,38,,1,H,92,85 e mais anos,38,Vila do Porto,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004801,Lajes das Flores,38,,1,H,32,25 - 29 anos,38,Lajes das Flores,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004802,Santa Cruz das Flores,38,,2,M,21,10 - 14 anos,38,Santa Cruz das Flores,Região Autónoma dos Açores,Município
0012918,2025,2025,,11D1812,Penedono,39,,1,H,12,5 - 9 anos,39,Penedono,Viseu,Município
0012918,2025,2025,,11D1812,Penedono,39,,1,H,21,10 - 14 anos,39,Penedono,Viseu,Município
0012918,2025,2025,,1920612,Pampilhosa da Serra,39,,2,M,41,30 - 34 anos,39,Pampilhosa da Serra,Coimbra,Município
0012918,2025,2025,,1931007,Castanheira de Pêra,39,,2,M,41,30 - 34 anos,39,Castanheira de Pêra,Leiria,Município
0012918,2025,2025,,1960909,Mêda,39,,2,M,11,0 - 4 anos,39,Mêda,Guarda,Município
0012918,2025,2025,,1C20204,Barrancos,39,,T,HM,11,0 - 4 anos,39,Barrancos,Beja,Município
0012918,2025,2025,,1C31210,Marvão,39,,1,H,12,5 - 9 anos,39,Marvão,Portalegre,Município
0012918,2025,2025,,2004603,São Roque do Pico,39,,1,H,91,80 - 84 anos,39,São Roque do Pico,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004801,Lajes das Flores,39,,2,M,41,30 - 34 anos,39,Lajes das Flores,Região Autónoma dos Açores,Município
0012918,2025,2025,,3003106,Porto Moniz,39,,1,H,91,80 - 84 anos,39,Porto Moniz,Região Autónoma da Madeira,Município
0012918,2025,2025,,3003106,Porto Moniz,39,,2,M,12,5 - 9 anos,39,Porto Moniz,Região Autónoma da Madeira,Município
0012918,2025,2025,,11D0404,Freixo de Espada à Cinta,40,,2,M,11,0 - 4 anos,40,Freixo de Espada à Cinta,Bragança,Município
0012918,2025,2025,,1920606,Góis,40,,1,H,12,5 - 9 anos,40,Góis,Coimbra,Município
0012918,2025,2025,,1920612,Pampilhosa da Serra,40,,1,H,21,10 - 14 anos,40,Pampilhosa da Serra,Coimbra,Município
0012918,2025,2025,,1C20204,Barrancos,40,,1,H,52,45 - 49 anos,40,Barrancos,Beja,Município
0012918,2025,2025,,1C20204,Barrancos,40,,2,M,81,70 - 74 anos,40,Barrancos,Beja,Município
0012918,2025,2025,,1C31205,Castelo de Vide,40,,2,M,22,15 - 19 anos,40,Castelo de Vide,Portalegre,Município
0012918,2025,2025,,2004802,Santa Cruz das Flores,40,,2,M,12,5 - 9 anos,40,Santa Cruz das Flores,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004901,Corvo,40,,T,HM,52,45 - 49 anos,40,Corvo,Região Autónoma dos Açores,Município
0012918,2025,2025,,11D1704,Mesão Frio,41,,1,H,11,0 - 4 anos,41,Mesão Frio,Vila Real,Município
0012918,2025,2025,,1931007,Castanheira de Pêra,41,,1,H,21,10 - 14 anos,41,Castanheira de Pêra,Leiria,Município
0012918,2025,2025,,1C20203,Alvito,41,,2,M,32,25 - 29 anos,41,Alvito,Beja,Município
0012918,2025,2025,,1C20203,Alvito,41,,2,M,41,30 - 34 anos,41,Alvito,Beja,Município
0012918,2025,2025,,1C20204,Barrancos,41,,2,M,82,75 - 79 anos,41,Barrancos,Beja,Município
0012918,2025,2025,,1C31208,Fronteira,41,,1,H,11,0 - 4 anos,41,Fronteira,Portalegre,Município
0012918,2025,2025,,2004802,Santa Cruz das Flores,41,,2,M,92,85 e mais anos,41,Santa Cruz das Flores,Região Autónoma dos Açores,Município
0012918,2025,2025,,1960908,Manteigas,42,,1,H,12,5 - 9 anos,42,Manteigas,Guarda,Município
0012918,2025,2025,,2004204,Povoação,42,,1,H,91,80 - 84 anos,42,Povoação,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004204,Povoação,42,,1,H,92,85 e mais anos,42,Povoação,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004801,Lajes das Flores,42,,1,H,31,20 - 24 anos,42,Lajes das Flores,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004801,Lajes das Flores,42,,1,H,72,65 - 69 anos,42,Lajes das Flores,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004801,Lajes das Flores,42,,2,M,81,70 - 74 anos,42,Lajes das Flores,Região Autónoma dos Açores,Município
0012918,2025,2025,,3003110,São Vicente,42,,1,H,92,85 e mais anos,42,São Vicente,Região Autónoma da Madeira,Município
0012918,2025,2025,,11D1812,Penedono,43,,1,H,42,35 - 39 anos,43,Penedono,Viseu,Município
0012918,2025,2025,,11E0401,Alfândega da Fé,43,,2,M,11,0 - 4 anos,43,Alfândega da Fé,Bragança,Município
0012918,2025,2025,,11E0411,Vimioso,43,,1,H,11,0 - 4 anos,43,Vimioso,Bragança,Município
0012918,2025,2025,,1C20203,Alvito,43,,1,H,82,75 - 79 anos,43,Alvito,Beja,Município
0012918,2025,2025,,1C20204,Barrancos,43,,1,H,51,40 - 44 anos,43,Barrancos,Beja,Município
0012918,2025,2025,,1C20204,Barrancos,43,,2,M,72,65 - 69 anos,43,Barrancos,Beja,Município
0012918,2025,2025,,1C31201,Alter do Chão,43,,2,M,11,0 - 4 anos,43,Alter do Chão,Portalegre,Município
0012918,2025,2025,,1C31205,Castelo de Vide,43,,2,M,11,0 - 4 anos,43,Castelo de Vide,Portalegre,Município
0012918,2025,2025,,1C31210,Marvão,43,,2,M,11,0 - 4 anos,43,Marvão,Portalegre,Município
0012918,2025,2025,,2004801,Lajes das Flores,43,,1,H,81,70 - 74 anos,43,Lajes das Flores,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004901,Corvo,43,,T,HM,61,50 - 54 anos,43,Corvo,Região Autónoma dos Açores,Município
0012918,2025,2025,,11D0404,Freixo de Espada à Cinta,44,,1,H,21,10 - 14 anos,44,Freixo de Espada à Cinta,Bragança,Município
0012918,2025,2025,,11D1812,Penedono,44,,1,H,22,15 - 19 anos,44,Penedono,Viseu,Município
0012918,2025,2025,,11E0401,Alfândega da Fé,44,,1,H,11,0 - 4 anos,44,Alfândega da Fé,Bragança,Município
0012918,2025,2025,,1920612,Pampilhosa da Serra,44,,2,M,12,5 - 9 anos,44,Pampilhosa da Serra,Coimbra,Município
0012918,2025,2025,,1960908,Manteigas,44,,2,M,12,5 - 9 anos,44,Manteigas,Guarda,Município
0012918,2025,2025,,1C31208,Fronteira,44,,2,M,11,0 - 4 anos,44,Fronteira,Portalegre,Município
0012918,2025,2025,,1C31209,Gavião,44,,1,H,12,5 - 9 anos,44,Gavião,Portalegre,Município
0012918,2025,2025,,2004101,Vila do Porto,44,,1,H,91,80 - 84 anos,44,Vila do Porto,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004501,Calheta (R.A.A.),44,,1,H,92,85 e mais anos,44,Calheta (R.A.A.),Região Autónoma dos Açores,Município
0012918,2025,2025,,2004801,Lajes das Flores,44,,2,M,71,60 - 64 anos,44,Lajes das Flores,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004802,Santa Cruz das Flores,44,,1,H,31,20 - 24 anos,44,Santa Cruz das Flores,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004802,Santa Cruz das Flores,44,,1,H,32,25 - 29 anos,44,Santa Cruz das Flores,Região Autónoma dos Açores,Município
0012918,2025,2025,,3003106,Porto Moniz,44,,2,M,21,10 - 14 anos,44,Porto Moniz,Região Autónoma da Madeira,Município
0012918,2025,2025,,11D1812,Penedono,45,,1,H,91,80 - 84 anos,45,Penedono,Viseu,Município
0012918,2025,2025,,11D1812,Penedono,45,,2,M,21,10 - 14 anos,45,Penedono,Viseu,Município
0012918,2025,2025,,1C20203,Alvito,45,,1,H,41,30 - 34 anos,45,Alvito,Beja,Município
0012918,2025,2025,,1C20203,Alvito,45,,1,H,91,80 - 84 anos,45,Alvito,Beja,Município
0012918,2025,2025,,1C20204,Barrancos,45,,1,H,31,20 - 24 anos,45,Barrancos,Beja,Município
0012918,2025,2025,,1C31206,Crato,45,,2,M,11,0 - 4 anos,45,Crato,Portalegre,Município
0012918,2025,2025,,2004801,Lajes das Flores,45,,2,M,51,40 - 44 anos,45,Lajes das Flores,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004801,Lajes das Flores,45,,T,HM,21,10 - 14 anos,45,Lajes das Flores,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004802,Santa Cruz das Flores,45,,1,H,22,15 - 19 anos,45,Santa Cruz das Flores,Região Autónoma dos Açores,Município
0012918,2025,2025,,3003106,Porto Moniz,45,,1,H,11,0 - 4 anos,45,Porto Moniz,Região Autónoma da Madeira,Município
0012918,2025,2025,,3003106,Porto Moniz,45,,1,H,12,5 - 9 anos,45,Porto Moniz,Região Autónoma da Madeira,Município
0012918,2025,2025,,1500802,Alcoutim,46,,2,M,51,40 - 44 anos,46,Alcoutim,Faro,Município
0012918,2025,2025,,1C31210,Marvão,46,,2,M,21,10 - 14 anos,46,Marvão,Portalegre,Município
0012918,2025,2025,,1D21417,Sardoal,46,,2,M,11,0 - 4 anos,46,Sardoal,Santarém,Município
0012918,2025,2025,,2004202,Nordeste,46,,1,H,92,85 e mais anos,46,Nordeste,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004601,Lajes do Pico,46,,1,H,92,85 e mais anos,46,Lajes do Pico,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004801,Lajes das Flores,46,,1,H,52,45 - 49 anos,46,Lajes das Flores,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004801,Lajes das Flores,46,,T,HM,91,80 - 84 anos,46,Lajes das Flores,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004802,Santa Cruz das Flores,46,,1,H,12,5 - 9 anos,46,Santa Cruz das Flores,Região Autónoma dos Açores,Município
0012918,2025,2025,,11D1704,Mesão Frio,47,,1,H,91,80 - 84 anos,47,Mesão Frio,Vila Real,Município
0012918,2025,2025,,1C20203,Alvito,47,,1,H,11,0 - 4 anos,47,Alvito,Beja,Município
0012918,2025,2025,,1C20204,Barrancos,47,,2,M,51,40 - 44 anos,47,Barrancos,Beja,Município
0012918,2025,2025,,1C31211,Monforte,47,,1,H,91,80 - 84 anos,47,Monforte,Portalegre,Município
0012918,2025,2025,,1C40708,Mourão,47,,1,H,92,85 e mais anos,47,Mourão,Évora,Município
0012918,2025,2025,,2004502,Velas,47,,1,H,92,85 e mais anos,47,Velas,Região Autónoma dos Açores,Município
0012918,2025,2025,,2004802,Santa Cruz das Flores,47,,2,M,32,25 - 29 anos,47,Santa Cruz das Flores,Região Autónoma dos Açores,Município
0012918,2025,2025,,11D1704,Mesão Frio,48,,1,H,12,5 - 9 anos,48,Mesão Frio,Vila Real,Município
0012918,2025,2025,,1500802,Alcoutim,48,,2,M,32,25 - 29 anos,48,Alcoutim,Faro,Município
0012918,2025,2025,,1500802,Alcoutim,48,,2,M,41,30 - 34 anos,48,Alcoutim,Faro,Município
0012918,2025,2025,,1500802,Alcoutim,48,,2,M,42,35 - 39 anos,48,Alcoutim,Faro,Município
0012918,2025,2025,,1500802,Alcoutim,48,,T,HM,11,0 - 4 anos,48,Alcoutim,Faro,Município
0012918,2025,2025,,1920606,Góis,48,,2,M,11,0 - 4 anos,48,Góis,Coimbra,Município
0012918,2025,2025,,1960905,Fornos de Algodres,48,,2,M,11,0 - 4 anos,48,Fornos de Algodres,Guarda,Município
0012918,2025,2025,,1C20204,Barrancos,48,,1,H,81,70 - 74 anos,48,Barrancos,Beja,Município
0012918,2025,2025,,1C31208,Fronteira,48,,2,M,12,5 - 9 anos,48,Fronteira,Portalegre,Município
0012918,2025,2025,,1C31209,Gavião,48,,2,M,12,5 - 9 anos,48,Gavião,Portalegre,Município
0012918,2025,2025,,1C40708,Mourão,48,,2,M,21,10 - 14 anos,48,Mourão,Évora,Município
0012918,2025,2025,,2004801,Lajes das Flores,48,,1,H,51,40 - 44 anos,48,Lajes das Flores,Região Autónoma dos Açores,Município
