distrito,ano,dim_3_t,valor
Aveiro,2020,Alemanha,4546.0
Aveiro,2020,Angola,171.0
Aveiro,2020,Argentina,128.0
Aveiro,2020,Austrália,113.0
Aveiro,2020,Brasil,5644.0
Aveiro,2020,Bulgária,89.0
Aveiro,2020,Bélgica,1431.0
Aveiro,2020,Canadá,404.0
Aveiro,2020,China,1408.0
Aveiro,2020,Chipre,16.0
Aveiro,2020,Chéquia,309.0
Aveiro,2020,Coreia (República da),141.0
Aveiro,2020,Croácia,68.0
Aveiro,2020,Dinamarca,274.0
Aveiro,2020,Eslováquia,86.0
Aveiro,2020,Eslovénia,62.0
Aveiro,2020,Espanha,36493.0
Aveiro,2020,Estados Unidos da América,860.0
Aveiro,2020,Estrangeiro,78251.0
Aveiro,2020,Estónia,52.0
Aveiro,2020,Federação da Rússia,636.0
Aveiro,2020,Finlândia,146.0
Aveiro,2020,França,10148.0
Aveiro,2020,Grécia,92.0
Aveiro,2020,Hungria,116.0
Aveiro,2020,Irlanda,345.0
Aveiro,2020,Israel,225.0
Aveiro,2020,Itália,2715.0
Aveiro,2020,Japão,1187.0
Aveiro,2020,Letónia,63.0
Aveiro,2020,Lituânia,103.0
Aveiro,2020,Luxemburgo,314.0
Aveiro,2020,Malta,25.0
Aveiro,2020,Marrocos,81.0
Aveiro,2020,México,111.0
Aveiro,2020,Noruega,107.0
Aveiro,2020,Outros,1577.0
Aveiro,2020,Países Baixos (Reino dos),1828.0
Aveiro,2020,Polónia,797.0
Aveiro,2020,Portugal,262809.0
Aveiro,2020,Reino Unido da Grã-Bretanha e Irlanda do Norte,1917.0
Aveiro,2020,Roménia,495.0
Aveiro,2020,Suécia,272.0
Aveiro,2020,Suíça,1655.0
Aveiro,2020,Sérvia,13.0
Aveiro,2020,Total,341060.0
Aveiro,2020,Turquia,139.0
Aveiro,2020,Ucrânia,463.0
Aveiro,2020,Áustria,232.0
Aveiro,2020,Índia,154.0
Aveiro,2021,Alemanha,6507.0
Aveiro,2021,Angola,276.0
Aveiro,2021,Argentina,128.0
Aveiro,2021,Austrália,147.0
Aveiro,2021,Brasil,5297.0
Aveiro,2021,Bulgária,139.0
Aveiro,2021,Bélgica,2608.0
Aveiro,2021,Canadá,484.0
Aveiro,2021,China,422.0
Aveiro,2021,Chipre,33.0
Aveiro,2021,Chéquia,539.0
Aveiro,2021,Coreia (República da),139.0
Aveiro,2021,Croácia,75.0
Aveiro,2021,Dinamarca,724.0
Aveiro,2021,Eslováquia,136.0
Aveiro,2021,Eslovénia,139.0
Aveiro,2021,Espanha,53060.0
Aveiro,2021,Estados Unidos da América,2873.0
Aveiro,2021,Estrangeiro,114698.0
Aveiro,2021,Estónia,128.0
Aveiro,2021,Federação da Rússia,516.0
Aveiro,2021,Finlândia,352.0
Aveiro,2021,França,16072.0
Aveiro,2021,Grécia,272.0
Aveiro,2021,Hungria,244.0
Aveiro,2021,Irlanda,631.0
Aveiro,2021,Israel,743.0
Aveiro,2021,Itália,4380.0
Aveiro,2021,Japão,104.0
Aveiro,2021,Letónia,155.0
Aveiro,2021,Lituânia,225.0
Aveiro,2021,Luxemburgo,742.0
Aveiro,2021,Malta,114.0
Aveiro,2021,Marrocos,96.0
Aveiro,2021,México,215.0
Aveiro,2021,Noruega,234.0
Aveiro,2021,Outros,2323.0
Aveiro,2021,Países Baixos (Reino dos),3129.0
Aveiro,2021,Polónia,1693.0
Aveiro,2021,Portugal,352578.0
Aveiro,2021,Reino Unido da Grã-Bretanha e Irlanda do Norte,2868.0
Aveiro,2021,Roménia,597.0
Aveiro,2021,Suécia,508.0
Aveiro,2021,Suíça,3109.0
Aveiro,2021,Sérvia,51.0
Aveiro,2021,Total,467276.0
Aveiro,2021,Turquia,261.0
Aveiro,2021,Ucrânia,280.0
Aveiro,2021,Áustria,691.0
Aveiro,2021,Índia,239.0
Aveiro,2022,Alemanha,15430.0
Aveiro,2022,Angola,644.0
Aveiro,2022,Argentina,1158.0
Aveiro,2022,Austrália,1000.0
Aveiro,2022,Brasil,20208.0
Aveiro,2022,Bulgária,584.0
Aveiro,2022,Bélgica,4583.0
Aveiro,2022,Canadá,3962.0
Aveiro,2022,China,1097.0
Aveiro,2022,Chipre,90.0
Aveiro,2022,Chéquia,1133.0
Aveiro,2022,Coreia (República da),581.0
Aveiro,2022,Croácia,283.0
Aveiro,2022,Dinamarca,1626.0
Aveiro,2022,Eslováquia,451.0
Aveiro,2022,Eslovénia,359.0
Aveiro,2022,Espanha,96214.0
Aveiro,2022,Estados Unidos da América,12203.0
Aveiro,2022,Estrangeiro,253742.0
Aveiro,2022,Estónia,461.0
Aveiro,2022,Federação da Rússia,820.0
Aveiro,2022,Finlândia,832.0
Aveiro,2022,França,30504.0
Aveiro,2022,Grécia,1041.0
Aveiro,2022,Hungria,754.0
Aveiro,2022,Irlanda,1741.0
Aveiro,2022,Israel,3859.0
Aveiro,2022,Itália,9977.0
Aveiro,2022,Japão,310.0
Aveiro,2022,Letónia,331.0
Aveiro,2022,Lituânia,637.0
Aveiro,2022,Luxemburgo,1053.0
Aveiro,2022,Malta,74.0
Aveiro,2022,Marrocos,309.0
Aveiro,2022,México,832.0
Aveiro,2022,Noruega,671.0
Aveiro,2022,Outros,7309.0
Aveiro,2022,Países Baixos (Reino dos),6926.0
Aveiro,2022,Polónia,3080.0
Aveiro,2022,Portugal,475052.0
Aveiro,2022,Reino Unido da Grã-Bretanha e Irlanda do Norte,8702.0
Aveiro,2022,Roménia,1284.0
Aveiro,2022,Suécia,1156.0
Aveiro,2022,Suíça,5413.0
Aveiro,2022,Sérvia,80.0
Aveiro,2022,Total,728794.0
Aveiro,2022,Turquia,721.0
Aveiro,2022,Ucrânia,1090.0
Aveiro,2022,Áustria,1651.0
Aveiro,2022,Índia,518.0
Aveiro,2023,Alemanha,17601.0
Aveiro,2023,Angola,859.0
Aveiro,2023,Argentina,1387.0
Aveiro,2023,Austrália,2308.0
Aveiro,2023,Brasil,24328.0
Aveiro,2023,Bulgária,1431.0
Aveiro,2023,Bélgica,4619.0
Aveiro,2023,Canadá,5884.0
Aveiro,2023,China,5531.0
Aveiro,2023,Chipre,91.0
Aveiro,2023,Chéquia,1393.0
Aveiro,2023,Coreia (República da),4142.0
Aveiro,2023,Croácia,431.0
Aveiro,2023,Dinamarca,1903.0
Aveiro,2023,Eslováquia,561.0
Aveiro,2023,Eslovénia,495.0
Aveiro,2023,Espanha,107280.0
Aveiro,2023,Estados Unidos da América,16278.0
Aveiro,2023,Estrangeiro,310452.0
Aveiro,2023,Estónia,369.0
Aveiro,2023,Federação da Rússia,1238.0
Aveiro,2023,Finlândia,1217.0
Aveiro,2023,França,34590.0
Aveiro,2023,Grécia,1154.0
Aveiro,2023,Hungria,770.0
Aveiro,2023,Irlanda,2163.0
Aveiro,2023,Israel,5727.0
Aveiro,2023,Itália,12260.0
Aveiro,2023,Japão,1179.0
Aveiro,2023,Letónia,733.0
Aveiro,2023,Lituânia,770.0
Aveiro,2023,Luxemburgo,1120.0
Aveiro,2023,Malta,172.0
Aveiro,2023,Marrocos,436.0
Aveiro,2023,México,1246.0
Aveiro,2023,Noruega,846.0
Aveiro,2023,Outros,10654.0
Aveiro,2023,Países Baixos (Reino dos),7592.0
Aveiro,2023,Polónia,3993.0
Aveiro,2023,Portugal,483599.0
Aveiro,2023,Reino Unido da Grã-Bretanha e Irlanda do Norte,9780.0
Aveiro,2023,Roménia,1595.0
Aveiro,2023,Suécia,1281.0
Aveiro,2023,Suíça,7401.0
Aveiro,2023,Sérvia,113.0
Aveiro,2023,Total,794051.0
Aveiro,2023,Turquia,1238.0
Aveiro,2023,Ucrânia,1134.0
Aveiro,2023,Áustria,2201.0
Aveiro,2023,Índia,958.0
Aveiro,2024,Alemanha,19326.0
Aveiro,2024,Angola,989.0
Aveiro,2024,Argentina,1388.0
Aveiro,2024,Austrália,2084.0
Aveiro,2024,Brasil,25122.0
Aveiro,2024,Bulgária,535.0
Aveiro,2024,Bélgica,5065.0
Aveiro,2024,Canadá,6241.0
Aveiro,2024,China,11800.0
Aveiro,2024,Chipre,69.0
Aveiro,2024,Chéquia,1335.0
Aveiro,2024,Coreia (República da),5432.0
Aveiro,2024,Croácia,317.0
Aveiro,2024,Dinamarca,2120.0
Aveiro,2024,Eslováquia,468.0
Aveiro,2024,Eslovénia,378.0
Aveiro,2024,Espanha,107521.0
Aveiro,2024,Estados Unidos da América,18027.0
Aveiro,2024,Estrangeiro,319761.0
Aveiro,2024,Estónia,327.0
Aveiro,2024,Federação da Rússia,1317.0
Aveiro,2024,Finlândia,999.0
Aveiro,2024,França,32855.0
Aveiro,2024,Grécia,847.0
Aveiro,2024,Hungria,720.0
Aveiro,2024,Irlanda,2677.0
Aveiro,2024,Israel,3036.0
Aveiro,2024,Itália,12134.0
Aveiro,2024,Japão,1826.0
Aveiro,2024,Letónia,626.0
Aveiro,2024,Lituânia,745.0
Aveiro,2024,Luxemburgo,1180.0
Aveiro,2024,Malta,148.0
Aveiro,2024,Marrocos,513.0
Aveiro,2024,México,1338.0
Aveiro,2024,Noruega,1016.0
Aveiro,2024,Outros,10907.0
Aveiro,2024,Países Baixos (Reino dos),8264.0
Aveiro,2024,Polónia,4234.0
Aveiro,2024,Portugal,500680.0
Aveiro,2024,Reino Unido da Grã-Bretanha e Irlanda do Norte,10084.0
Aveiro,2024,Roménia,1332.0
Aveiro,2024,Suécia,1530.0
Aveiro,2024,Suíça,6571.0
Aveiro,2024,Sérvia,248.0
Aveiro,2024,Total,820441.0
Aveiro,2024,Turquia,862.0
Aveiro,2024,Ucrânia,1297.0
Aveiro,2024,Áustria,2615.0
Aveiro,2024,Índia,1296.0
Aveiro,2025,Alemanha,20257.0
Aveiro,2025,Angola,1341.0
Aveiro,2025,Argentina,1403.0
Aveiro,2025,Austrália,2080.0
Aveiro,2025,Brasil,22766.0
Aveiro,2025,Bulgária,433.0
Aveiro,2025,Bélgica,4849.0
Aveiro,2025,Canadá,6323.0
Aveiro,2025,China,15096.0
Aveiro,2025,Chipre,113.0
Aveiro,2025,Chéquia,1617.0
Aveiro,2025,Coreia (República da),4833.0
Aveiro,2025,Croácia,404.0
Aveiro,2025,Dinamarca,2114.0
Aveiro,2025,Eslováquia,464.0
Aveiro,2025,Eslovénia,463.0
Aveiro,2025,Espanha,104765.0
Aveiro,2025,Estados Unidos da América,17584.0
Aveiro,2025,Estrangeiro,319185.0
Aveiro,2025,Estónia,321.0
Aveiro,2025,Federação da Rússia,1207.0
Aveiro,2025,Finlândia,901.0
Aveiro,2025,França,31681.0
Aveiro,2025,Grécia,469.0
Aveiro,2025,Hungria,792.0
Aveiro,2025,Irlanda,2365.0
Aveiro,2025,Israel,3572.0
Aveiro,2025,Itália,11624.0
Aveiro,2025,Japão,1672.0
Aveiro,2025,Letónia,556.0
Aveiro,2025,Lituânia,588.0
Aveiro,2025,Luxemburgo,1408.0
Aveiro,2025,Malta,136.0
Aveiro,2025,Marrocos,427.0
Aveiro,2025,México,1121.0
Aveiro,2025,Noruega,995.0
Aveiro,2025,Outros,11516.0
Aveiro,2025,Países Baixos (Reino dos),7830.0
Aveiro,2025,Polónia,4644.0
Aveiro,2025,Portugal,517856.0
Aveiro,2025,Reino Unido da Grã-Bretanha e Irlanda do Norte,11143.0
Aveiro,2025,Roménia,1764.0
Aveiro,2025,Suécia,1500.0
Aveiro,2025,Suíça,7381.0
Aveiro,2025,Sérvia,185.0
Aveiro,2025,Total,837041.0
Aveiro,2025,Turquia,1438.0
Aveiro,2025,Ucrânia,1516.0
Aveiro,2025,Áustria,2652.0
Aveiro,2025,Índia,876.0
Beja,2020,Alemanha,6255.0
Beja,2020,Angola,29.0
Beja,2020,Argentina,70.0
Beja,2020,Austrália,74.0
Beja,2020,Brasil,808.0
Beja,2020,Bulgária,40.0
Beja,2020,Bélgica,1238.0
Beja,2020,Canadá,400.0
Beja,2020,China,51.0
Beja,2020,Chipre,12.0
Beja,2020,Chéquia,138.0
Beja,2020,Coreia (República da),3.0
Beja,2020,Croácia,13.0
Beja,2020,Dinamarca,212.0
Beja,2020,Eslováquia,31.0
Beja,2020,Eslovénia,25.0
Beja,2020,Espanha,11605.0
Beja,2020,Estados Unidos da América,834.0
Beja,2020,Estrangeiro,36326.0
Beja,2020,Estónia,11.0
Beja,2020,Federação da Rússia,101.0
Beja,2020,Finlândia,153.0
Beja,2020,França,3209.0
Beja,2020,Grécia,28.0
Beja,2020,Hungria,72.0
Beja,2020,Irlanda,272.0
Beja,2020,Israel,75.0
Beja,2020,Itália,1484.0
Beja,2020,Japão,7.0
Beja,2020,Letónia,24.0
Beja,2020,Lituânia,25.0
Beja,2020,Luxemburgo,188.0
Beja,2020,Malta,13.0
Beja,2020,Marrocos,8.0
Beja,2020,México,18.0
Beja,2020,Noruega,56.0
Beja,2020,Outros,540.0
Beja,2020,Países Baixos (Reino dos),2568.0
Beja,2020,Polónia,560.0
Beja,2020,Portugal,188612.0
Beja,2020,Reino Unido da Grã-Bretanha e Irlanda do Norte,2506.0
Beja,2020,Roménia,538.0
Beja,2020,Suécia,484.0
Beja,2020,Suíça,1179.0
Beja,2020,Sérvia,
Beja,2020,Total,224938.0
Beja,2020,Turquia,11.0
Beja,2020,Ucrânia,100.0
Beja,2020,Áustria,189.0
Beja,2020,Índia,69.0
Beja,2021,Alemanha,8462.0
Beja,2021,Angola,35.0
Beja,2021,Argentina,57.0
Beja,2021,Austrália,125.0
Beja,2021,Brasil,1001.0
Beja,2021,Bulgária,50.0
Beja,2021,Bélgica,2470.0
Beja,2021,Canadá,346.0
Beja,2021,China,47.0
Beja,2021,Chipre,13.0
Beja,2021,Chéquia,219.0
Beja,2021,Coreia (República da),6.0
Beja,2021,Croácia,20.0
Beja,2021,Dinamarca,619.0
Beja,2021,Eslováquia,24.0
Beja,2021,Eslovénia,65.0
Beja,2021,Espanha,15548.0
Beja,2021,Estados Unidos da América,1588.0
Beja,2021,Estrangeiro,54876.0
Beja,2021,Estónia,52.0
Beja,2021,Federação da Rússia,121.0
Beja,2021,Finlândia,217.0
Beja,2021,França,5349.0
Beja,2021,Grécia,122.0
Beja,2021,Hungria,76.0
Beja,2021,Irlanda,650.0
Beja,2021,Israel,302.0
Beja,2021,Itália,2777.0
Beja,2021,Japão,6.0
Beja,2021,Letónia,91.0
Beja,2021,Lituânia,87.0
Beja,2021,Luxemburgo,259.0
Beja,2021,Malta,17.0
Beja,2021,Marrocos,10.0
Beja,2021,México,32.0
Beja,2021,Noruega,162.0
Beja,2021,Outros,517.0
Beja,2021,Países Baixos (Reino dos),4682.0
Beja,2021,Polónia,1011.0
Beja,2021,Portugal,222210.0
Beja,2021,Reino Unido da Grã-Bretanha e Irlanda do Norte,3466.0
Beja,2021,Roménia,182.0
Beja,2021,Suécia,596.0
Beja,2021,Suíça,2374.0
Beja,2021,Sérvia,7.0
Beja,2021,Total,277086.0
Beja,2021,Turquia,18.0
Beja,2021,Ucrânia,171.0
Beja,2021,Áustria,735.0
Beja,2021,Índia,92.0
Beja,2022,Alemanha,19218.0
Beja,2022,Angola,80.0
Beja,2022,Argentina,173.0
Beja,2022,Austrália,457.0
Beja,2022,Brasil,2561.0
Beja,2022,Bulgária,211.0
Beja,2022,Bélgica,3738.0
Beja,2022,Canadá,2527.0
Beja,2022,China,81.0
Beja,2022,Chipre,26.0
Beja,2022,Chéquia,517.0
Beja,2022,Coreia (República da),21.0
Beja,2022,Croácia,37.0
Beja,2022,Dinamarca,1180.0
Beja,2022,Eslováquia,93.0
Beja,2022,Eslovénia,119.0
Beja,2022,Espanha,20448.0
Beja,2022,Estados Unidos da América,5792.0
Beja,2022,Estrangeiro,104320.0
Beja,2022,Estónia,122.0
Beja,2022,Federação da Rússia,188.0
Beja,2022,Finlândia,440.0
Beja,2022,França,9000.0
Beja,2022,Grécia,107.0
Beja,2022,Hungria,226.0
Beja,2022,Irlanda,1486.0
Beja,2022,Israel,721.0
Beja,2022,Itália,6994.0
Beja,2022,Japão,48.0
Beja,2022,Letónia,172.0
Beja,2022,Lituânia,241.0
Beja,2022,Luxemburgo,406.0
Beja,2022,Malta,14.0
Beja,2022,Marrocos,108.0
Beja,2022,México,111.0
Beja,2022,Noruega,542.0
Beja,2022,Outros,1633.0
Beja,2022,Países Baixos (Reino dos),7383.0
Beja,2022,Polónia,1619.0
Beja,2022,Portugal,244958.0
Beja,2022,Reino Unido da Grã-Bretanha e Irlanda do Norte,7263.0
Beja,2022,Roménia,319.0
Beja,2022,Suécia,1172.0
Beja,2022,Suíça,4333.0
Beja,2022,Sérvia,17.0
Beja,2022,Total,349278.0
Beja,2022,Turquia,39.0
Beja,2022,Ucrânia,251.0
Beja,2022,Áustria,1921.0
Beja,2022,Índia,165.0
Beja,2023,Alemanha,23093.0
Beja,2023,Angola,111.0
Beja,2023,Argentina,198.0
Beja,2023,Austrália,1092.0
Beja,2023,Brasil,3986.0
Beja,2023,Bulgária,159.0
Beja,2023,Bélgica,4598.0
Beja,2023,Canadá,3436.0
Beja,2023,China,401.0
Beja,2023,Chipre,29.0
Beja,2023,Chéquia,1020.0
Beja,2023,Coreia (República da),396.0
Beja,2023,Croácia,52.0
Beja,2023,Dinamarca,1457.0
Beja,2023,Eslováquia,86.0
Beja,2023,Eslovénia,140.0
Beja,2023,Espanha,22290.0
Beja,2023,Estados Unidos da América,7361.0
Beja,2023,Estrangeiro,123358.0
Beja,2023,Estónia,125.0
Beja,2023,Federação da Rússia,279.0
Beja,2023,Finlândia,482.0
Beja,2023,França,9754.0
Beja,2023,Grécia,191.0
Beja,2023,Hungria,284.0
Beja,2023,Irlanda,1700.0
Beja,2023,Israel,628.0
Beja,2023,Itália,9215.0
Beja,2023,Japão,90.0
Beja,2023,Letónia,264.0
Beja,2023,Lituânia,350.0
Beja,2023,Luxemburgo,400.0
Beja,2023,Malta,42.0
Beja,2023,Marrocos,114.0
Beja,2023,México,114.0
Beja,2023,Noruega,476.0
Beja,2023,Outros,2019.0
Beja,2023,Países Baixos (Reino dos),7610.0
Beja,2023,Polónia,1616.0
Beja,2023,Portugal,275304.0
Beja,2023,Reino Unido da Grã-Bretanha e Irlanda do Norte,8440.0
Beja,2023,Roménia,325.0
Beja,2023,Suécia,1147.0
Beja,2023,Suíça,5022.0
Beja,2023,Sérvia,43.0
Beja,2023,Total,398662.0
Beja,2023,Turquia,55.0
Beja,2023,Ucrânia,462.0
Beja,2023,Áustria,2037.0
Beja,2023,Índia,169.0
Beja,2024,Alemanha,25426.0
Beja,2024,Angola,141.0
Beja,2024,Argentina,121.0
Beja,2024,Austrália,947.0
Beja,2024,Brasil,3756.0
Beja,2024,Bulgária,107.0
Beja,2024,Bélgica,4281.0
Beja,2024,Canadá,3281.0
Beja,2024,China,557.0
Beja,2024,Chipre,18.0
Beja,2024,Chéquia,1039.0
Beja,2024,Coreia (República da),703.0
Beja,2024,Croácia,46.0
Beja,2024,Dinamarca,1591.0
Beja,2024,Eslováquia,94.0
Beja,2024,Eslovénia,159.0
Beja,2024,Espanha,20800.0
Beja,2024,Estados Unidos da América,7353.0
Beja,2024,Estrangeiro,125697.0
Beja,2024,Estónia,131.0
Beja,2024,Federação da Rússia,208.0
Beja,2024,Finlândia,461.0
Beja,2024,França,9390.0
Beja,2024,Grécia,149.0
Beja,2024,Hungria,331.0
Beja,2024,Irlanda,1908.0
Beja,2024,Israel,438.0
Beja,2024,Itália,9088.0
Beja,2024,Japão,46.0
Beja,2024,Letónia,371.0
Beja,2024,Lituânia,449.0
Beja,2024,Luxemburgo,465.0
Beja,2024,Malta,14.0
Beja,2024,Marrocos,150.0
Beja,2024,México,74.0
Beja,2024,Noruega,506.0
Beja,2024,Outros,2357.0
Beja,2024,Países Baixos (Reino dos),8203.0
Beja,2024,Polónia,1462.0
Beja,2024,Portugal,296150.0
Beja,2024,Reino Unido da Grã-Bretanha e Irlanda do Norte,8223.0
Beja,2024,Roménia,557.0
Beja,2024,Suécia,1217.0
Beja,2024,Suíça,5381.0
Beja,2024,Sérvia,21.0
Beja,2024,Total,421847.0
Beja,2024,Turquia,41.0
Beja,2024,Ucrânia,706.0
Beja,2024,Áustria,2679.0
Beja,2024,Índia,251.0
Beja,2025,Alemanha,30731.0
Beja,2025,Angola,156.0
Beja,2025,Argentina,149.0
Beja,2025,Austrália,940.0
Beja,2025,Brasil,4078.0
Beja,2025,Bulgária,126.0
Beja,2025,Bélgica,5097.0
Beja,2025,Canadá,3032.0
Beja,2025,China,1116.0
Beja,2025,Chipre,27.0
Beja,2025,Chéquia,1867.0
Beja,2025,Coreia (República da),201.0
Beja,2025,Croácia,61.0
Beja,2025,Dinamarca,1587.0
Beja,2025,Eslováquia,272.0
Beja,2025,Eslovénia,174.0
Beja,2025,Espanha,21201.0
Beja,2025,Estados Unidos da América,7587.0
Beja,2025,Estrangeiro,140913.0
Beja,2025,Estónia,185.0
Beja,2025,Federação da Rússia,329.0
Beja,2025,Finlândia,456.0
Beja,2025,França,9003.0
Beja,2025,Grécia,238.0
Beja,2025,Hungria,385.0
Beja,2025,Irlanda,2156.0
Beja,2025,Israel,469.0
Beja,2025,Itália,10635.0
Beja,2025,Japão,97.0
Beja,2025,Letónia,340.0
Beja,2025,Lituânia,489.0
Beja,2025,Luxemburgo,460.0
Beja,2025,Malta,39.0
Beja,2025,Marrocos,142.0
Beja,2025,México,184.0
Beja,2025,Noruega,442.0
Beja,2025,Outros,2944.0
Beja,2025,Países Baixos (Reino dos),10000.0
Beja,2025,Polónia,1553.0
Beja,2025,Portugal,311124.0
Beja,2025,Reino Unido da Grã-Bretanha e Irlanda do Norte,9423.0
Beja,2025,Roménia,394.0
Beja,2025,Suécia,1360.0
Beja,2025,Suíça,5877.0
Beja,2025,Sérvia,48.0
Beja,2025,Total,452037.0
Beja,2025,Turquia,139.0
Beja,2025,Ucrânia,994.0
Beja,2025,Áustria,3281.0
Beja,2025,Índia,449.0
Braga,2020,Alemanha,5152.0
Braga,2020,Angola,411.0
Braga,2020,Argentina,87.0
Braga,2020,Austrália,104.0
Braga,2020,Brasil,7883.0
Braga,2020,Bulgária,225.0
Braga,2020,Bélgica,1541.0
Braga,2020,Canadá,457.0
Braga,2020,China,649.0
Braga,2020,Chipre,30.0
Braga,2020,Chéquia,293.0
Braga,2020,Coreia (República da),345.0
Braga,2020,Croácia,177.0
Braga,2020,Dinamarca,289.0
Braga,2020,Eslováquia,45.0
Braga,2020,Eslovénia,93.0
Braga,2020,Espanha,33583.0
Braga,2020,Estados Unidos da América,1080.0
Braga,2020,Estrangeiro,82022.0
Braga,2020,Estónia,74.0
Braga,2020,Federação da Rússia,383.0
Braga,2020,Finlândia,127.0
Braga,2020,França,11400.0
Braga,2020,Grécia,178.0
Braga,2020,Hungria,175.0
Braga,2020,Irlanda,461.0
Braga,2020,Israel,91.0
Braga,2020,Itália,3143.0
Braga,2020,Japão,483.0
Braga,2020,Letónia,48.0
Braga,2020,Lituânia,109.0
Braga,2020,Luxemburgo,455.0
Braga,2020,Malta,40.0
Braga,2020,Marrocos,148.0
Braga,2020,México,100.0
Braga,2020,Noruega,72.0
Braga,2020,Outros,2403.0
Braga,2020,Países Baixos (Reino dos),2194.0
Braga,2020,Polónia,854.0
Braga,2020,Portugal,333513.0
Braga,2020,Reino Unido da Grã-Bretanha e Irlanda do Norte,2983.0
Braga,2020,Roménia,570.0
Braga,2020,Suécia,344.0
Braga,2020,Suíça,1455.0
Braga,2020,Sérvia,55.0
Braga,2020,Total,415535.0
Braga,2020,Turquia,590.0
Braga,2020,Ucrânia,286.0
Braga,2020,Áustria,174.0
Braga,2020,Índia,183.0
Braga,2021,Alemanha,8039.0
Braga,2021,Angola,432.0
Braga,2021,Argentina,219.0
Braga,2021,Austrália,100.0
Braga,2021,Brasil,7748.0
Braga,2021,Bulgária,658.0
Braga,2021,Bélgica,2879.0
Braga,2021,Canadá,581.0
Braga,2021,China,318.0
Braga,2021,Chipre,48.0
Braga,2021,Chéquia,736.0
Braga,2021,Coreia (República da),119.0
Braga,2021,Croácia,182.0
Braga,2021,Dinamarca,946.0
Braga,2021,Eslováquia,215.0
Braga,2021,Eslovénia,651.0
Braga,2021,Espanha,50612.0
Braga,2021,Estados Unidos da América,3819.0
Braga,2021,Estrangeiro,133937.0
Braga,2021,Estónia,126.0
Braga,2021,Federação da Rússia,372.0
Braga,2021,Finlândia,374.0
Braga,2021,França,21195.0
Braga,2021,Grécia,273.0
Braga,2021,Hungria,487.0
Braga,2021,Irlanda,718.0
Braga,2021,Israel,573.0
Braga,2021,Itália,5213.0
Braga,2021,Japão,59.0
Braga,2021,Letónia,165.0
Braga,2021,Lituânia,209.0
Braga,2021,Luxemburgo,937.0
Braga,2021,Malta,121.0
Braga,2021,Marrocos,76.0
Braga,2021,México,219.0
Braga,2021,Noruega,138.0
Braga,2021,Outros,3287.0
Braga,2021,Países Baixos (Reino dos),4855.0
Braga,2021,Polónia,4874.0
Braga,2021,Portugal,415536.0
Braga,2021,Reino Unido da Grã-Bretanha e Irlanda do Norte,4229.0
Braga,2021,Roménia,1261.0
Braga,2021,Suécia,957.0
Braga,2021,Suíça,2686.0
Braga,2021,Sérvia,197.0
Braga,2021,Total,549473.0
Braga,2021,Turquia,647.0
Braga,2021,Ucrânia,310.0
Braga,2021,Áustria,814.0
Braga,2021,Índia,263.0
Braga,2022,Alemanha,20294.0
Braga,2022,Angola,891.0
Braga,2022,Argentina,1034.0
Braga,2022,Austrália,1118.0
Braga,2022,Brasil,26553.0
Braga,2022,Bulgária,1870.0
Braga,2022,Bélgica,5710.0
Braga,2022,Canadá,4113.0
Braga,2022,China,998.0
Braga,2022,Chipre,145.0
Braga,2022,Chéquia,2093.0
Braga,2022,Coreia (República da),947.0
Braga,2022,Croácia,946.0
Braga,2022,Dinamarca,2710.0
Braga,2022,Eslováquia,550.0
Braga,2022,Eslovénia,835.0
Braga,2022,Espanha,87752.0
Braga,2022,Estados Unidos da América,13690.0
Braga,2022,Estrangeiro,301397.0
Braga,2022,Estónia,383.0
Braga,2022,Federação da Rússia,733.0
Braga,2022,Finlândia,941.0
Braga,2022,França,40569.0
Braga,2022,Grécia,690.0
Braga,2022,Hungria,1343.0
Braga,2022,Irlanda,2447.0
Braga,2022,Israel,2676.0
Braga,2022,Itália,14253.0
Braga,2022,Japão,327.0
Braga,2022,Letónia,313.0
Braga,2022,Lituânia,787.0
Braga,2022,Luxemburgo,1325.0
Braga,2022,Malta,128.0
Braga,2022,Marrocos,323.0
Braga,2022,México,951.0
Braga,2022,Noruega,750.0
Braga,2022,Outros,10542.0
Braga,2022,Países Baixos (Reino dos),10618.0
Braga,2022,Polónia,8138.0
Braga,2022,Portugal,539924.0
Braga,2022,Reino Unido da Grã-Bretanha e Irlanda do Norte,15537.0
Braga,2022,Roménia,2306.0
Braga,2022,Suécia,1957.0
Braga,2022,Suíça,4572.0
Braga,2022,Sérvia,222.0
Braga,2022,Total,841321.0
Braga,2022,Turquia,2394.0
Braga,2022,Ucrânia,1112.0
Braga,2022,Áustria,2086.0
Braga,2022,Índia,725.0
Braga,2023,Alemanha,23024.0
Braga,2023,Angola,1338.0
Braga,2023,Argentina,1079.0
Braga,2023,Austrália,2496.0
Braga,2023,Brasil,29531.0
Braga,2023,Bulgária,2379.0
Braga,2023,Bélgica,5517.0
Braga,2023,Canadá,5693.0
Braga,2023,China,3689.0
Braga,2023,Chipre,103.0
Braga,2023,Chéquia,2468.0
Braga,2023,Coreia (República da),3353.0
Braga,2023,Croácia,748.0
Braga,2023,Dinamarca,2298.0
Braga,2023,Eslováquia,721.0
Braga,2023,Eslovénia,799.0
Braga,2023,Espanha,97917.0
Braga,2023,Estados Unidos da América,17826.0
Braga,2023,Estrangeiro,355790.0
