distrito,ano,mes,valor
Santarém,2024,5,193312.0
Santarém,2024,6,171670.0
Santarém,2024,7,173274.0
Santarém,2024,8,231039.0
Santarém,2024,9,206537.0
Santarém,2024,10,206459.0
Santarém,2024,11,143512.0
Santarém,2024,12,89786.0
Santarém,2025,1,70308.0
Santarém,2025,2,82116.0
Santarém,2025,3,124333.0
Santarém,2025,4,159711.0
Santarém,2025,5,199608.0
Santarém,2025,6,165942.0
Santarém,2025,7,178285.0
Santarém,2025,8,227846.0
Santarém,2025,9,211197.0
Santarém,2025,10,208669.0
Santarém,2025,11,141102.0
Santarém,2025,12,95804.0
Santarém,2026,1,71069.0
Santarém,2026,2,88422.0
Santarém,2026,3,103650.0
Santarém,2026,4,164224.0
Santarém,2026,5,193846.0
Santarém,2026,6,154803.0
Santarém,2026,7,175924.0
Setúbal,2020,1,93707.0
Setúbal,2020,2,119155.0
Setúbal,2020,3,51184.0
Setúbal,2020,4,6331.0
Setúbal,2020,5,19463.0
Setúbal,2020,6,83491.0
Setúbal,2020,7,163849.0
Setúbal,2020,8,263733.0
Setúbal,2020,9,157550.0
Setúbal,2020,10,95739.0
Setúbal,2020,11,46327.0
Setúbal,2020,12,48776.0
Setúbal,2021,1,34451.0
Setúbal,2021,2,29159.0
Setúbal,2021,3,41325.0
Setúbal,2021,4,57635.0
Setúbal,2021,5,102296.0
Setúbal,2021,6,161556.0
Setúbal,2021,7,197918.0
Setúbal,2021,8,304338.0
Setúbal,2021,9,190483.0
Setúbal,2021,10,159819.0
Setúbal,2021,11,96986.0
Setúbal,2021,12,71331.0
Setúbal,2022,1,64301.0
Setúbal,2022,2,87251.0
Setúbal,2022,3,108442.0
Setúbal,2022,4,162256.0
Setúbal,2022,5,172425.0
Setúbal,2022,6,219939.0
Setúbal,2022,7,285381.0
Setúbal,2022,8,332936.0
Setúbal,2022,9,228795.0
Setúbal,2022,10,178741.0
Setúbal,2022,11,107489.0
Setúbal,2022,12,94625.0
Setúbal,2023,1,91639.0
Setúbal,2023,2,111765.0
Setúbal,2023,3,139746.0
Setúbal,2023,4,197908.0
Setúbal,2023,5,195205.0
Setúbal,2023,6,230725.0
Setúbal,2023,7,299887.0
Setúbal,2023,8,355135.0
Setúbal,2023,9,254797.0
Setúbal,2023,10,205846.0
Setúbal,2023,11,120061.0
Setúbal,2023,12,106213.0
Setúbal,2024,1,89886.0
Setúbal,2024,2,114304.0
Setúbal,2024,3,159274.0
Setúbal,2024,4,185295.0
Setúbal,2024,5,221451.0
Setúbal,2024,6,247083.0
Setúbal,2024,7,309803.0
Setúbal,2024,8,386795.0
Setúbal,2024,9,265150.0
Setúbal,2024,10,202628.0
Setúbal,2024,11,141952.0
Setúbal,2024,12,115162.0
Setúbal,2025,1,105152.0
Setúbal,2025,2,120806.0
Setúbal,2025,3,158456.0
Setúbal,2025,4,203824.0
Setúbal,2025,5,229854.0
Setúbal,2025,6,273784.0
Setúbal,2025,7,339246.0
Setúbal,2025,8,391948.0
Setúbal,2025,9,284194.0
Setúbal,2025,10,222952.0
Setúbal,2025,11,147867.0
Setúbal,2025,12,117645.0
Setúbal,2026,1,102646.0
Setúbal,2026,2,121649.0
Setúbal,2026,3,158981.0
Setúbal,2026,4,211779.0
Setúbal,2026,5,250719.0
Setúbal,2026,6,277193.0
Setúbal,2026,7,376762.0
Viana do Castelo,2020,1,31313.0
Viana do Castelo,2020,2,40354.0
Viana do Castelo,2020,3,15337.0
Viana do Castelo,2020,4,855.0
Viana do Castelo,2020,5,4494.0
Viana do Castelo,2020,6,30416.0
Viana do Castelo,2020,7,76009.0
Viana do Castelo,2020,8,119582.0
Viana do Castelo,2020,9,66721.0
Viana do Castelo,2020,10,41524.0
Viana do Castelo,2020,11,12688.0
Viana do Castelo,2020,12,14974.0
Viana do Castelo,2021,1,9428.0
Viana do Castelo,2021,2,6452.0
Viana do Castelo,2021,3,10048.0
Viana do Castelo,2021,4,16908.0
Viana do Castelo,2021,5,40467.0
Viana do Castelo,2021,6,64041.0
Viana do Castelo,2021,7,89218.0
Viana do Castelo,2021,8,137118.0
Viana do Castelo,2021,9,80590.0
Viana do Castelo,2021,10,69292.0
Viana do Castelo,2021,11,40966.0
Viana do Castelo,2021,12,36549.0
Viana do Castelo,2022,1,25958.0
Viana do Castelo,2022,2,38613.0
Viana do Castelo,2022,3,44783.0
Viana do Castelo,2022,4,71462.0
Viana do Castelo,2022,5,71808.0
Viana do Castelo,2022,6,84320.0
Viana do Castelo,2022,7,117979.0
Viana do Castelo,2022,8,160781.0
Viana do Castelo,2022,9,91257.0
Viana do Castelo,2022,10,67842.0
Viana do Castelo,2022,11,38329.0
Viana do Castelo,2022,12,47643.0
Viana do Castelo,2023,1,31847.0
Viana do Castelo,2023,2,39256.0
Viana do Castelo,2023,3,45058.0
Viana do Castelo,2023,4,82527.0
Viana do Castelo,2023,5,76432.0
Viana do Castelo,2023,6,83553.0
Viana do Castelo,2023,7,124284.0
Viana do Castelo,2023,8,165190.0
Viana do Castelo,2023,9,103547.0
Viana do Castelo,2023,10,75093.0
Viana do Castelo,2023,11,40543.0
Viana do Castelo,2023,12,61198.0
Viana do Castelo,2024,1,31780.0
Viana do Castelo,2024,2,40288.0
Viana do Castelo,2024,3,57662.0
Viana do Castelo,2024,4,69830.0
Viana do Castelo,2024,5,87604.0
Viana do Castelo,2024,6,91629.0
Viana do Castelo,2024,7,123713.0
Viana do Castelo,2024,8,181082.0
Viana do Castelo,2024,9,111813.0
Viana do Castelo,2024,10,75277.0
Viana do Castelo,2024,11,54512.0
Viana do Castelo,2024,12,60050.0
Viana do Castelo,2025,1,36303.0
Viana do Castelo,2025,2,39481.0
Viana do Castelo,2025,3,55772.0
Viana do Castelo,2025,4,82922.0
Viana do Castelo,2025,5,95037.0
Viana do Castelo,2025,6,100731.0
Viana do Castelo,2025,7,132845.0
Viana do Castelo,2025,8,183217.0
Viana do Castelo,2025,9,111871.0
Viana do Castelo,2025,10,77569.0
Viana do Castelo,2025,11,51165.0
Viana do Castelo,2025,12,64166.0
Viana do Castelo,2026,1,39132.0
Viana do Castelo,2026,2,42860.0
Viana do Castelo,2026,3,56247.0
Viana do Castelo,2026,4,90231.0
Viana do Castelo,2026,5,106089.0
Viana do Castelo,2026,6,111517.0
Viana do Castelo,2026,7,145454.0
Vila Real,2020,1,22815.0
Vila Real,2020,2,28733.0
Vila Real,2020,3,9562.0
Vila Real,2020,4,1111.0
Vila Real,2020,5,2444.0
Vila Real,2020,6,21474.0
Vila Real,2020,7,40461.0
Vila Real,2020,8,85082.0
Vila Real,2020,9,52981.0
Vila Real,2020,10,32457.0
Vila Real,2020,11,11870.0
Vila Real,2020,12,11707.0
Vila Real,2021,1,5884.0
Vila Real,2021,2,3601.0
Vila Real,2021,3,4944.0
Vila Real,2021,4,10513.0
Vila Real,2021,5,29780.0
Vila Real,2021,6,46103.0
Vila Real,2021,7,56059.0
Vila Real,2021,8,91296.0
Vila Real,2021,9,58981.0
Vila Real,2021,10,56883.0
Vila Real,2021,11,33527.0
Vila Real,2021,12,26909.0
Vila Real,2022,1,19379.0
Vila Real,2022,2,26760.0
Vila Real,2022,3,28018.0
Vila Real,2022,4,52201.0
Vila Real,2022,5,50402.0
Vila Real,2022,6,57014.0
Vila Real,2022,7,69621.0
Vila Real,2022,8,101092.0
Vila Real,2022,9,68898.0
Vila Real,2022,10,59654.0
Vila Real,2022,11,32434.0
Vila Real,2022,12,33998.0
Vila Real,2023,1,25078.0
Vila Real,2023,2,31469.0
Vila Real,2023,3,31748.0
Vila Real,2023,4,58846.0
Vila Real,2023,5,52516.0
Vila Real,2023,6,57958.0
Vila Real,2023,7,72640.0
Vila Real,2023,8,103041.0
Vila Real,2023,9,76226.0
Vila Real,2023,10,61976.0
Vila Real,2023,11,33930.0
Vila Real,2023,12,36579.0
Vila Real,2024,1,22789.0
Vila Real,2024,2,31279.0
Vila Real,2024,3,35862.0
Vila Real,2024,4,46276.0
Vila Real,2024,5,56319.0
Vila Real,2024,6,60040.0
Vila Real,2024,7,68506.0
Vila Real,2024,8,102842.0
Vila Real,2024,9,74888.0
Vila Real,2024,10,56687.0
Vila Real,2024,11,39327.0
Vila Real,2024,12,31880.0
Vila Real,2025,1,29588.0
Vila Real,2025,2,34420.0
Vila Real,2025,3,44719.0
Vila Real,2025,4,61823.0
Vila Real,2025,5,68158.0
Vila Real,2025,6,71272.0
Vila Real,2025,7,80664.0
Vila Real,2025,8,108653.0
Vila Real,2025,9,81482.0
Vila Real,2025,10,64077.0
Vila Real,2025,11,41207.0
Vila Real,2025,12,37774.0
Vila Real,2026,1,31140.0
Vila Real,2026,2,34679.0
Vila Real,2026,3,44020.0
Vila Real,2026,4,61443.0
Vila Real,2026,5,70094.0
Vila Real,2026,6,71580.0
Vila Real,2026,7,80212.0
Viseu,2020,1,36359.0
Viseu,2020,2,50643.0
Viseu,2020,3,20401.0
Viseu,2020,4,443.0
Viseu,2020,5,3073.0
Viseu,2020,6,25089.0
Viseu,2020,7,53973.0
Viseu,2020,8,115782.0
Viseu,2020,9,63396.0
Viseu,2020,10,39760.0
Viseu,2020,11,16663.0
Viseu,2020,12,14081.0
Viseu,2021,1,8680.0
Viseu,2021,2,6646.0
Viseu,2021,3,9789.0
Viseu,2021,4,15054.0
Viseu,2021,5,39274.0
Viseu,2021,6,57455.0
Viseu,2021,7,72160.0
Viseu,2021,8,124494.0
Viseu,2021,9,81957.0
Viseu,2021,10,80727.0
Viseu,2021,11,47319.0
Viseu,2021,12,33542.0
Viseu,2022,1,23153.0
Viseu,2022,2,38743.0
Viseu,2022,3,45318.0
Viseu,2022,4,70892.0
Viseu,2022,5,73990.0
Viseu,2022,6,77990.0
Viseu,2022,7,99676.0
Viseu,2022,8,151091.0
Viseu,2022,9,100162.0
Viseu,2022,10,80104.0
Viseu,2022,11,46831.0
Viseu,2022,12,47935.0
Viseu,2023,1,32398.0
Viseu,2023,2,44480.0
Viseu,2023,3,47784.0
Viseu,2023,4,76958.0
Viseu,2023,5,78023.0
Viseu,2023,6,81668.0
Viseu,2023,7,95514.0
Viseu,2023,8,150240.0
Viseu,2023,9,111008.0
Viseu,2023,10,86043.0
Viseu,2023,11,56583.0
Viseu,2023,12,56881.0
Viseu,2024,1,37212.0
Viseu,2024,2,49868.0
Viseu,2024,3,70489.0
Viseu,2024,4,76095.0
Viseu,2024,5,87715.0
Viseu,2024,6,89397.0
Viseu,2024,7,103923.0
Viseu,2024,8,172087.0
Viseu,2024,9,116837.0
Viseu,2024,10,93582.0
Viseu,2024,11,70783.0
Viseu,2024,12,55382.0
Viseu,2025,1,40435.0
Viseu,2025,2,52201.0
Viseu,2025,3,69826.0
Viseu,2025,4,90207.0
Viseu,2025,5,93396.0
Viseu,2025,6,91987.0
Viseu,2025,7,109484.0
Viseu,2025,8,165440.0
Viseu,2025,9,117278.0
Viseu,2025,10,93338.0
Viseu,2025,11,67365.0
Viseu,2025,12,61124.0
Viseu,2026,1,44509.0
Viseu,2026,2,50878.0
Viseu,2026,3,65255.0
Viseu,2026,4,85452.0
Viseu,2026,5,95959.0
Viseu,2026,6,106624.0
Viseu,2026,7,110312.0
Évora,2020,1,46536.0
Évora,2020,2,55144.0
Évora,2020,3,20054.0
Évora,2020,4,3716.0
Évora,2020,5,7214.0
Évora,2020,6,30879.0
Évora,2020,7,58980.0
Évora,2020,8,100565.0
Évora,2020,9,61298.0
Évora,2020,10,45535.0
Évora,2020,11,20721.0
Évora,2020,12,23147.0
Évora,2021,1,12757.0
Évora,2021,2,8387.0
Évora,2021,3,12764.0
Évora,2021,4,21272.0
Évora,2021,5,43583.0
Évora,2021,6,63166.0
Évora,2021,7,78444.0
Évora,2021,8,118976.0
Évora,2021,9,81602.0
Évora,2021,10,78016.0
Évora,2021,11,50993.0
Évora,2021,12,41762.0
Évora,2022,1,33719.0
Évora,2022,2,46895.0
Évora,2022,3,54553.0
Évora,2022,4,80358.0
Évora,2022,5,83458.0
Évora,2022,6,89025.0
Évora,2022,7,96331.0
Évora,2022,8,128687.0
Évora,2022,9,101265.0
Évora,2022,10,89639.0
Évora,2022,11,56535.0
Évora,2022,12,55316.0
Évora,2023,1,44883.0
Évora,2023,2,55506.0
Évora,2023,3,63068.0
Évora,2023,4,93183.0
Évora,2023,5,90621.0
Évora,2023,6,91437.0
Évora,2023,7,104780.0
Évora,2023,8,137126.0
Évora,2023,9,110199.0
Évora,2023,10,98158.0
Évora,2023,11,63181.0
Évora,2023,12,62023.0
Évora,2024,1,45071.0
Évora,2024,2,58050.0
Évora,2024,3,73376.0
Évora,2024,4,84310.0
Évora,2024,5,103911.0
Évora,2024,6,98193.0
Évora,2024,7,107364.0
Évora,2024,8,144167.0
Évora,2024,9,114589.0
Évora,2024,10,99947.0
Évora,2024,11,72520.0
Évora,2024,12,60522.0
Évora,2025,1,48776.0
Évora,2025,2,52810.0
Évora,2025,3,71948.0
Évora,2025,4,96506.0
Évora,2025,5,104373.0
Évora,2025,6,102788.0
Évora,2025,7,113318.0
Évora,2025,8,158617.0
Évora,2025,9,120657.0
Évora,2025,10,104772.0
Évora,2025,11,72658.0
Évora,2025,12,64359.0
Évora,2026,1,46396.0
Évora,2026,2,56501.0
Évora,2026,3,72784.0
Évora,2026,4,97175.0
Évora,2026,5,103707.0
Évora,2026,6,99969.0
Évora,2026,7,113723.0
