varcd,periodo,ano,mes,geo_cod,geo_dsg,valor,unidade,dim_3,dim_3_t,dim_4,dim_4_t,ind_string,concelho,distrito,nivel_geo
0008273,2023,2023,,16G1822,Vila Nova de Paiva,106,,1,H,41,30 - 34 anos,106,Vila Nova de Paiva,Viseu,Município
0008273,2023,2023,,16G1823,Viseu,2880,,1,H,41,30 - 34 anos,2 880,Viseu,Viseu,Município
0008273,2023,2023,,16G1824,Vouzela,245,,1,H,41,30 - 34 anos,245,Vouzela,Viseu,Município
0008273,2023,2023,,16H0508,Proença-a-Nova,149,,1,H,41,30 - 34 anos,149,Proença-a-Nova,Castelo Branco,Município
0008273,2023,2023,,16H,Beira Baixa,2202,,1,H,41,30 - 34 anos,2 202,Beira Baixa,,Agregado (NUTS/Continente)
0008273,2023,2023,,16H0502,Castelo Branco,1594,,1,H,41,30 - 34 anos,1 594,Castelo Branco,Castelo Branco,Município
0008273,2023,2023,,16H0505,Idanha-a-Nova,227,,1,H,41,30 - 34 anos,227,Idanha-a-Nova,Castelo Branco,Município
0008273,2023,2023,,16H0506,Oleiros,69,,1,H,41,30 - 34 anos,69,Oleiros,Castelo Branco,Município
0008273,2023,2023,,16H0507,Penamacor,84,,1,H,41,30 - 34 anos,84,Penamacor,Castelo Branco,Município
0008273,2023,2023,,16I1417,Sardoal,89,,1,H,41,30 - 34 anos,89,Sardoal,Santarém,Município
0008273,2023,2023,,16I1418,Tomar,901,,1,H,41,30 - 34 anos,901,Tomar,Santarém,Município
0008273,2023,2023,,16I1419,Torres Novas,847,,1,H,41,30 - 34 anos,847,Torres Novas,Santarém,Município
0008273,2023,2023,,16I1420,Vila Nova da Barquinha,184,,1,H,41,30 - 34 anos,184,Vila Nova da Barquinha,Santarém,Município
0008273,2023,2023,,16I1421,Ourém,1474,,1,H,41,30 - 34 anos,1 474,Ourém,Santarém,Município
0008273,2023,2023,,16J,Beiras e Serra da Estrela,5199,,1,H,41,30 - 34 anos,5 199,Beiras e Serra da Estrela,,Agregado (NUTS/Continente)
0008273,2023,2023,,16J0501,Belmonte,145,,1,H,41,30 - 34 anos,145,Belmonte,Castelo Branco,Município
0008273,2023,2023,,16J0503,Covilhã,1461,,1,H,41,30 - 34 anos,1 461,Covilhã,Castelo Branco,Município
0008273,2023,2023,,16J0504,Fundão,728,,1,H,41,30 - 34 anos,728,Fundão,Castelo Branco,Município
0008273,2023,2023,,16J0902,Almeida,118,,1,H,41,30 - 34 anos,118,Almeida,Guarda,Município
0008273,2023,2023,,16I,Médio Tejo,6165,,1,H,41,30 - 34 anos,6 165,Médio Tejo,,Agregado (NUTS/Continente)
0008273,2023,2023,,16I0509,Sertã,317,,1,H,41,30 - 34 anos,317,Sertã,Castelo Branco,Município
0008273,2023,2023,,16H0511,Vila Velha de Ródão,79,,1,H,41,30 - 34 anos,79,Vila Velha de Ródão,Castelo Branco,Município
0008273,2023,2023,,16I0510,Vila de Rei,68,,1,H,41,30 - 34 anos,68,Vila de Rei,Castelo Branco,Município
0008273,2023,2023,,16I1410,Entroncamento,699,,1,H,41,30 - 34 anos,699,Entroncamento,Santarém,Município
0008273,2023,2023,,16I1401,Abrantes,795,,1,H,41,30 - 34 anos,795,Abrantes,Santarém,Município
0008273,2023,2023,,16I1402,Alcanena,327,,1,H,41,30 - 34 anos,327,Alcanena,Santarém,Município
0008273,2023,2023,,16I1408,Constância,103,,1,H,41,30 - 34 anos,103,Constância,Santarém,Município
0008273,2023,2023,,16I1411,Ferreira do Zêzere,215,,1,H,41,30 - 34 anos,215,Ferreira do Zêzere,Santarém,Município
0008273,2023,2023,,16I1413,Mação,146,,1,H,41,30 - 34 anos,146,Mação,Santarém,Município
0008273,2023,2023,,16J0903,Celorico da Beira,128,,1,H,41,30 - 34 anos,128,Celorico da Beira,Guarda,Município
0008273,2023,2023,,16J0904,Figueira de Castelo Rodrigo,103,,1,H,41,30 - 34 anos,103,Figueira de Castelo Rodrigo,Guarda,Município
0008273,2023,2023,,16J0905,Fornos de Algodres,95,,1,H,41,30 - 34 anos,95,Fornos de Algodres,Guarda,Município
0008273,2023,2023,,16J0906,Gouveia,231,,1,H,41,30 - 34 anos,231,Gouveia,Guarda,Município
0008273,2023,2023,,16J0911,Sabugal,175,,1,H,41,30 - 34 anos,175,Sabugal,Guarda,Município
0008273,2023,2023,,16J0912,Seia,457,,1,H,41,30 - 34 anos,457,Seia,Guarda,Município
0008273,2023,2023,,16J0907,Guarda,1079,,1,H,41,30 - 34 anos,1 079,Guarda,Guarda,Município
0008273,2023,2023,,16J0908,Manteigas,58,,1,H,41,30 - 34 anos,58,Manteigas,Guarda,Município
0008273,2023,2023,,16J0909,Mêda,87,,1,H,41,30 - 34 anos,87,Mêda,Guarda,Município
0008273,2023,2023,,16J0910,Pinhel,164,,1,H,41,30 - 34 anos,164,Pinhel,Guarda,Município
0008273,2023,2023,,17,Área Metropolitana de Lisboa,126074,,1,H,41,30 - 34 anos,126 074,Área Metropolitana de Lisboa,,Agregado (NUTS/Continente)
0008273,2023,2023,,170,Área Metropolitana de Lisboa,126074,,1,H,41,30 - 34 anos,126 074,Área Metropolitana de Lisboa,,Agregado (NUTS/Continente)
0008273,2023,2023,,1701105,Cascais,6803,,1,H,41,30 - 34 anos,6 803,Cascais,Lisboa,Município
0008273,2023,2023,,16J0913,Trancoso,170,,1,H,41,30 - 34 anos,170,Trancoso,Guarda,Município
0008273,2023,2023,,1701106,Lisboa,32399,,1,H,41,30 - 34 anos,32 399,Lisboa,Lisboa,Município
0008273,2023,2023,,1701107,Loures,9043,,1,H,41,30 - 34 anos,9 043,Loures,Lisboa,Município
0008273,2023,2023,,1701109,Mafra,2792,,1,H,41,30 - 34 anos,2 792,Mafra,Lisboa,Município
0008273,2023,2023,,1701110,Oeiras,5658,,1,H,41,30 - 34 anos,5 658,Oeiras,Lisboa,Município
0008273,2023,2023,,1701111,Sintra,16786,,1,H,41,30 - 34 anos,16 786,Sintra,Lisboa,Município
0008273,2023,2023,,1701114,Vila Franca de Xira,5030,,1,H,41,30 - 34 anos,5 030,Vila Franca de Xira,Lisboa,Município
0008273,2023,2023,,1701116,Odivelas,8630,,1,H,41,30 - 34 anos,8 630,Odivelas,Lisboa,Município
0008273,2023,2023,,1701502,Alcochete,497,,1,H,41,30 - 34 anos,497,Alcochete,Setúbal,Município
0008273,2023,2023,,1701115,Amadora,8967,,1,H,41,30 - 34 anos,8 967,Amadora,Lisboa,Município
0008273,2023,2023,,1701503,Almada,6791,,1,H,41,30 - 34 anos,6 791,Almada,Setúbal,Município
0008273,2023,2023,,1701504,Barreiro,2977,,1,H,41,30 - 34 anos,2 977,Barreiro,Setúbal,Município
0008273,2023,2023,,1701506,Moita,2529,,1,H,41,30 - 34 anos,2 529,Moita,Setúbal,Município
0008273,2023,2023,,1701507,Montijo,2688,,1,H,41,30 - 34 anos,2 688,Montijo,Setúbal,Município
0008273,2023,2023,,1701508,Palmela,2222,,1,H,41,30 - 34 anos,2 222,Palmela,Setúbal,Município
0008273,2023,2023,,1701510,Seixal,6424,,1,H,41,30 - 34 anos,6 424,Seixal,Setúbal,Município
0008273,2023,2023,,1701511,Sesimbra,1633,,1,H,41,30 - 34 anos,1 633,Sesimbra,Setúbal,Município
0008273,2023,2023,,1701512,Setúbal,4205,,1,H,41,30 - 34 anos,4 205,Setúbal,Setúbal,Município
0008273,2023,2023,,181,Alentejo Litoral,6800,,1,H,41,30 - 34 anos,6 800,Alentejo Litoral,,Agregado (NUTS/Continente)
0008273,2023,2023,,1840201,Aljustrel,272,,1,H,41,30 - 34 anos,272,Aljustrel,Beja,Município
0008273,2023,2023,,1840202,Almodôvar,224,,1,H,41,30 - 34 anos,224,Almodôvar,Beja,Município
0008273,2023,2023,,18,Alentejo,26677,,1,H,41,30 - 34 anos,26 677,Alentejo,,Agregado (NUTS/Continente)
0008273,2023,2023,,1810211,Odemira,4438,,1,H,41,30 - 34 anos,4 438,Odemira,Beja,Município
0008273,2023,2023,,1811501,Alcácer do Sal,303,,1,H,41,30 - 34 anos,303,Alcácer do Sal,Setúbal,Município
0008273,2023,2023,,1811505,Grândola,492,,1,H,41,30 - 34 anos,492,Grândola,Setúbal,Município
0008273,2023,2023,,1811509,Santiago do Cacém,878,,1,H,41,30 - 34 anos,878,Santiago do Cacém,Setúbal,Município
0008273,2023,2023,,1811513,Sines,689,,1,H,41,30 - 34 anos,689,Sines,Setúbal,Município
0008273,2023,2023,,184,Baixo Alentejo,4624,,1,H,41,30 - 34 anos,4 624,Baixo Alentejo,,Agregado (NUTS/Continente)
0008273,2023,2023,,1840203,Alvito,47,,1,H,41,30 - 34 anos,47,Alvito,Beja,Município
0008273,2023,2023,,1840204,Barrancos,36,,1,H,41,30 - 34 anos,36,Barrancos,Beja,Município
0008273,2023,2023,,1840205,Beja,1718,,1,H,41,30 - 34 anos,1 718,Beja,Beja,Município
0008273,2023,2023,,1840206,Castro Verde,188,,1,H,41,30 - 34 anos,188,Castro Verde,Beja,Município
0008273,2023,2023,,1840207,Cuba,197,,1,H,41,30 - 34 anos,197,Cuba,Beja,Município
0008273,2023,2023,,1840213,Serpa,573,,1,H,41,30 - 34 anos,573,Serpa,Beja,Município
0008273,2023,2023,,1840214,Vidigueira,194,,1,H,41,30 - 34 anos,194,Vidigueira,Beja,Município
0008273,2023,2023,,1840208,Ferreira do Alentejo,604,,1,H,41,30 - 34 anos,604,Ferreira do Alentejo,Beja,Município
0008273,2023,2023,,1840209,Mértola,127,,1,H,41,30 - 34 anos,127,Mértola,Beja,Município
0008273,2023,2023,,1840210,Moura,325,,1,H,41,30 - 34 anos,325,Moura,Beja,Município
0008273,2023,2023,,1840212,Ourique,119,,1,H,41,30 - 34 anos,119,Ourique,Beja,Município
0008273,2023,2023,,185,Lezíria do Tejo,8051,,1,H,41,30 - 34 anos,8 051,Lezíria do Tejo,,Agregado (NUTS/Continente)
0008273,2023,2023,,1851409,Coruche,382,,1,H,41,30 - 34 anos,382,Coruche,Santarém,Município
0008273,2023,2023,,1851412,Golegã,145,,1,H,41,30 - 34 anos,145,Golegã,Santarém,Município
0008273,2023,2023,,1851103,Azambuja,674,,1,H,41,30 - 34 anos,674,Azambuja,Lisboa,Município
0008273,2023,2023,,1851403,Almeirim,657,,1,H,41,30 - 34 anos,657,Almeirim,Santarém,Município
0008273,2023,2023,,1851404,Alpiarça,194,,1,H,41,30 - 34 anos,194,Alpiarça,Santarém,Município
0008273,2023,2023,,1851405,Benavente,1035,,1,H,41,30 - 34 anos,1 035,Benavente,Santarém,Município
0008273,2023,2023,,1851406,Cartaxo,746,,1,H,41,30 - 34 anos,746,Cartaxo,Santarém,Município
0008273,2023,2023,,1851414,Rio Maior,1082,,1,H,41,30 - 34 anos,1 082,Rio Maior,Santarém,Município
0008273,2023,2023,,1851415,Salvaterra de Magos,557,,1,H,41,30 - 34 anos,557,Salvaterra de Magos,Santarém,Município
0008273,2023,2023,,1851407,Chamusca,189,,1,H,41,30 - 34 anos,189,Chamusca,Santarém,Município
0008273,2023,2023,,1851416,Santarém,2390,,1,H,41,30 - 34 anos,2 390,Santarém,Santarém,Município
0008273,2023,2023,,186,Alto Alentejo,2753,,1,H,41,30 - 34 anos,2 753,Alto Alentejo,,Agregado (NUTS/Continente)
0008273,2023,2023,,1861201,Alter do Chão,82,,1,H,41,30 - 34 anos,82,Alter do Chão,Portalegre,Município
0008273,2023,2023,,1861202,Arronches,70,,1,H,41,30 - 34 anos,70,Arronches,Portalegre,Município
0008273,2023,2023,,1861203,Avis,88,,1,H,41,30 - 34 anos,88,Avis,Portalegre,Município
0008273,2023,2023,,1861205,Castelo de Vide,47,,1,H,41,30 - 34 anos,47,Castelo de Vide,Portalegre,Município
0008273,2023,2023,,1861208,Fronteira,73,,1,H,41,30 - 34 anos,73,Fronteira,Portalegre,Município
0008273,2023,2023,,1861209,Gavião,53,,1,H,41,30 - 34 anos,53,Gavião,Portalegre,Município
0008273,2023,2023,,1190308,Guimarães,5012,,1,H,41,30 - 34 anos,5 012,Guimarães,Braga,Município
0008273,2023,2023,,11A1308,Matosinhos,5394,,1,H,41,30 - 34 anos,5 394,Matosinhos,Porto,Município
0008273,2023,2023,,1190309,Póvoa de Lanhoso,581,,1,H,41,30 - 34 anos,581,Póvoa de Lanhoso,Braga,Município
0008273,2023,2023,,1190311,Vieira do Minho,275,,1,H,41,30 - 34 anos,275,Vieira do Minho,Braga,Município
0008273,2023,2023,,1190312,Vila Nova de Famalicão,4640,,1,H,41,30 - 34 anos,4 640,Vila Nova de Famalicão,Braga,Município
0008273,2023,2023,,11A1310,Paredes,2708,,1,H,41,30 - 34 anos,2 708,Paredes,Porto,Município
0008273,2023,2023,,11A1312,Porto,11825,,1,H,41,30 - 34 anos,11 825,Porto,Porto,Município
0008273,2023,2023,,11A1313,Póvoa de Varzim,2199,,1,H,41,30 - 34 anos,2 199,Póvoa de Varzim,Porto,Município
0008273,2023,2023,,11A1314,Santo Tirso,1872,,1,H,41,30 - 34 anos,1 872,Santo Tirso,Porto,Município
0008273,2023,2023,,11A1315,Valongo,3152,,1,H,41,30 - 34 anos,3 152,Valongo,Porto,Município
0008273,2023,2023,,11A1316,Vila do Conde,2619,,1,H,41,30 - 34 anos,2 619,Vila do Conde,Porto,Município
0008273,2023,2023,,11A1317,Vila Nova de Gaia,9812,,1,H,41,30 - 34 anos,9 812,Vila Nova de Gaia,Porto,Município
0008273,2023,2023,,11A1318,Trofa,1465,,1,H,41,30 - 34 anos,1 465,Trofa,Porto,Município
0008273,2023,2023,,11B,Alto Tâmega,1769,,1,H,41,30 - 34 anos,1 769,Alto Tâmega,,Agregado (NUTS/Continente)
0008273,2023,2023,,1191705,Mondim de Basto,137,,1,H,41,30 - 34 anos,137,Mondim de Basto,Vila Real,Município
0008273,2023,2023,,11A,Área Metropolitana do Porto,59011,,1,H,41,30 - 34 anos,59 011,Área Metropolitana do Porto,,Agregado (NUTS/Continente)
0008273,2023,2023,,11A0104,Arouca,556,,1,H,41,30 - 34 anos,556,Arouca,Aveiro,Município
0008273,2023,2023,,1190314,Vizela,822,,1,H,41,30 - 34 anos,822,Vizela,Braga,Município
0008273,2023,2023,,11A0107,Espinho,805,,1,H,41,30 - 34 anos,805,Espinho,Aveiro,Município
0008273,2023,2023,,11A0109,Santa Maria da Feira,4070,,1,H,41,30 - 34 anos,4 070,Santa Maria da Feira,Aveiro,Município
0008273,2023,2023,,11A0113,Oliveira de Azeméis,2059,,1,H,41,30 - 34 anos,2 059,Oliveira de Azeméis,Aveiro,Município
0008273,2023,2023,,11A0116,São João da Madeira,744,,1,H,41,30 - 34 anos,744,São João da Madeira,Aveiro,Município
0008273,2023,2023,,11A0119,Vale de Cambra,587,,1,H,41,30 - 34 anos,587,Vale de Cambra,Aveiro,Município
0008273,2023,2023,,11A1304,Gondomar,5084,,1,H,41,30 - 34 anos,5 084,Gondomar,Porto,Município
0008273,2023,2023,,11A1306,Maia,4060,,1,H,41,30 - 34 anos,4 060,Maia,Porto,Município
0008273,2023,2023,,11B1702,Boticas,86,,1,H,41,30 - 34 anos,86,Boticas,Vila Real,Município
0008273,2023,2023,,11B1703,Chaves,848,,1,H,41,30 - 34 anos,848,Chaves,Vila Real,Município
0008273,2023,2023,,11B1706,Montalegre,180,,1,H,41,30 - 34 anos,180,Montalegre,Vila Real,Município
0008273,2023,2023,,11B1709,Ribeira de Pena,128,,1,H,41,30 - 34 anos,128,Ribeira de Pena,Vila Real,Município
0008273,2023,2023,,11B1712,Valpaços,269,,1,H,41,30 - 34 anos,269,Valpaços,Vila Real,Município
0008273,2023,2023,,11B1713,Vila Pouca de Aguiar,258,,1,H,41,30 - 34 anos,258,Vila Pouca de Aguiar,Vila Real,Município
0008273,2023,2023,,11C,Tâmega e Sousa,12411,,1,H,41,30 - 34 anos,12 411,Tâmega e Sousa,,Agregado (NUTS/Continente)
0008273,2023,2023,,11C0106,Castelo de Paiva,469,,1,H,41,30 - 34 anos,469,Castelo de Paiva,Aveiro,Município
0008273,2023,2023,,11C0305,Celorico de Basto,403,,1,H,41,30 - 34 anos,403,Celorico de Basto,Braga,Município
0008273,2023,2023,,11C1301,Amarante,1422,,1,H,41,30 - 34 anos,1 422,Amarante,Porto,Município
0008273,2023,2023,,11C1813,Resende,224,,1,H,41,30 - 34 anos,224,Resende,Viseu,Município
0008273,2023,2023,,11D,Douro,4380,,1,H,41,30 - 34 anos,4 380,Douro,,Agregado (NUTS/Continente)
0008273,2023,2023,,11C1307,Marco de Canaveses,1487,,1,H,41,30 - 34 anos,1 487,Marco de Canaveses,Porto,Município
0008273,2023,2023,,11C1302,Baião,418,,1,H,41,30 - 34 anos,418,Baião,Porto,Município
0008273,2023,2023,,11C1303,Felgueiras,1859,,1,H,41,30 - 34 anos,1 859,Felgueiras,Porto,Município
0008273,2023,2023,,11C1305,Lousada,1667,,1,H,41,30 - 34 anos,1 667,Lousada,Porto,Município
0008273,2023,2023,,11C1309,Paços de Ferreira,1831,,1,H,41,30 - 34 anos,1 831,Paços de Ferreira,Porto,Município
0008273,2023,2023,,11D0403,Carrazeda de Ansiães,113,,1,H,41,30 - 34 anos,113,Carrazeda de Ansiães,Bragança,Município
0008273,2023,2023,,11D0404,Freixo de Espada à Cinta,57,,1,H,41,30 - 34 anos,57,Freixo de Espada à Cinta,Bragança,Município
0008273,2023,2023,,11C1311,Penafiel,2158,,1,H,41,30 - 34 anos,2 158,Penafiel,Porto,Município
0008273,2023,2023,,11C1804,Cinfães,473,,1,H,41,30 - 34 anos,473,Cinfães,Viseu,Município
0008273,2023,2023,,11D0409,Torre de Moncorvo,122,,1,H,41,30 - 34 anos,122,Torre de Moncorvo,Bragança,Município
0008273,2023,2023,,11D0914,Vila Nova de Foz Côa,135,,1,H,41,30 - 34 anos,135,Vila Nova de Foz Côa,Guarda,Município
0008273,2023,2023,,11D1701,Alijó,214,,1,H,41,30 - 34 anos,214,Alijó,Vila Real,Município
0008273,2023,2023,,11D1704,Mesão Frio,77,,1,H,41,30 - 34 anos,77,Mesão Frio,Vila Real,Município
0008273,2023,2023,,11D1707,Murça,110,,1,H,41,30 - 34 anos,110,Murça,Vila Real,Município
0008273,2023,2023,,11D1714,Vila Real,1366,,1,H,41,30 - 34 anos,1 366,Vila Real,Vila Real,Município
0008273,2023,2023,,11D1801,Armamar,159,,1,H,41,30 - 34 anos,159,Armamar,Viseu,Município
0008273,2023,2023,,11D1708,Peso da Régua,346,,1,H,41,30 - 34 anos,346,Peso da Régua,Vila Real,Município
0008273,2023,2023,,11D1710,Sabrosa,124,,1,H,41,30 - 34 anos,124,Sabrosa,Vila Real,Município
0008273,2023,2023,,11D1711,Santa Marta de Penaguião,119,,1,H,41,30 - 34 anos,119,Santa Marta de Penaguião,Vila Real,Município
0008273,2023,2023,,11D1805,Lamego,624,,1,H,41,30 - 34 anos,624,Lamego,Viseu,Município
0008273,2023,2023,,11D1807,Moimenta da Beira,223,,1,H,41,30 - 34 anos,223,Moimenta da Beira,Viseu,Município
0008273,2023,2023,,11D1812,Penedono,58,,1,H,41,30 - 34 anos,58,Penedono,Viseu,Município
0008273,2023,2023,,11D1815,São João da Pesqueira,147,,1,H,41,30 - 34 anos,147,São João da Pesqueira,Viseu,Município
0008273,2023,2023,,11D1818,Sernancelhe,104,,1,H,41,30 - 34 anos,104,Sernancelhe,Viseu,Município
0008273,2023,2023,,11E0401,Alfândega da Fé,100,,1,H,41,30 - 34 anos,100,Alfândega da Fé,Bragança,Município
0008273,2023,2023,,11E0402,Bragança,1070,,1,H,41,30 - 34 anos,1 070,Bragança,Bragança,Município
0008273,2023,2023,,11D1819,Tabuaço,115,,1,H,41,30 - 34 anos,115,Tabuaço,Viseu,Município
0008273,2023,2023,,11D1820,Tarouca,167,,1,H,41,30 - 34 anos,167,Tarouca,Viseu,Município
0008273,2023,2023,,11E,Terras de Trás-os-Montes,2540,,1,H,41,30 - 34 anos,2 540,Terras de Trás-os-Montes,,Agregado (NUTS/Continente)
0008273,2023,2023,,11E0405,Macedo de Cavaleiros,296,,1,H,41,30 - 34 anos,296,Macedo de Cavaleiros,Bragança,Município
0008273,2023,2023,,150,Algarve,20730,,1,H,41,30 - 34 anos,20 730,Algarve,,Agregado (NUTS/Continente)
0008273,2023,2023,,1500801,Albufeira,2990,,1,H,41,30 - 34 anos,2 990,Albufeira,Faro,Município
0008273,2023,2023,,11E0406,Miranda do Douro,138,,1,H,41,30 - 34 anos,138,Miranda do Douro,Bragança,Município
0008273,2023,2023,,11E0407,Mirandela,465,,1,H,41,30 - 34 anos,465,Mirandela,Bragança,Município
0008273,2023,2023,,11E0408,Mogadouro,188,,1,H,41,30 - 34 anos,188,Mogadouro,Bragança,Município
0008273,2023,2023,,11E0410,Vila Flor,123,,1,H,41,30 - 34 anos,123,Vila Flor,Bragança,Município
0008273,2023,2023,,2004802,Santa Cruz das Flores,56,,1,H,41,30 - 34 anos,56,Santa Cruz das Flores,Região Autónoma dos Açores,Município
0008273,2023,2023,,2004901,Corvo,11,,1,H,41,30 - 34 anos,11,Corvo,Região Autónoma dos Açores,Município
0008273,2023,2023,,3003109,Santana,136,,1,H,41,30 - 34 anos,136,Santana,Região Autónoma da Madeira,Município
0008273,2023,2023,,3003110,São Vicente,112,,1,H,41,30 - 34 anos,112,São Vicente,Região Autónoma da Madeira,Município
0008273,2023,2023,,3003201,Porto Santo,180,,1,H,41,30 - 34 anos,180,Porto Santo,Região Autónoma da Madeira,Município
0008273,2023,2023,,PT,Portugal,370153,,1,H,41,30 - 34 anos,370 153,Portugal,,Agregado (NUTS/Continente)
0008273,2023,2023,,3,Região Autónoma da Madeira,7134,,1,H,41,30 - 34 anos,7 134,Região Autónoma da Madeira,,Agregado (NUTS/Continente)
0008273,2023,2023,,30,Região Autónoma da Madeira,7134,,1,H,41,30 - 34 anos,7 134,Região Autónoma da Madeira,,Agregado (NUTS/Continente)
0008273,2023,2023,,300,Região Autónoma da Madeira,7134,,1,H,41,30 - 34 anos,7 134,Região Autónoma da Madeira,,Agregado (NUTS/Continente)
0008273,2023,2023,,3003101,Calheta,271,,1,H,41,30 - 34 anos,271,Calheta,Região Autónoma da Madeira,Município
0008273,2023,2023,,3003102,Câmara de Lobos,967,,1,H,41,30 - 34 anos,967,Câmara de Lobos,Região Autónoma da Madeira,Município
0008273,2023,2023,,3003103,Funchal,3132,,1,H,41,30 - 34 anos,3 132,Funchal,Região Autónoma da Madeira,Município
0008273,2023,2023,,3003104,Machico,539,,1,H,41,30 - 34 anos,539,Machico,Região Autónoma da Madeira,Município
0008273,2023,2023,,3003105,Ponta do Sol,222,,1,H,41,30 - 34 anos,222,Ponta do Sol,Região Autónoma da Madeira,Município
0008273,2023,2023,,3003106,Porto Moniz,77,,1,H,41,30 - 34 anos,77,Porto Moniz,Região Autónoma da Madeira,Município
0008273,2023,2023,,3003107,Ribeira Brava,311,,1,H,41,30 - 34 anos,311,Ribeira Brava,Região Autónoma da Madeira,Município
0008273,2023,2023,,3003108,Santa Cruz,1187,,1,H,41,30 - 34 anos,1 187,Santa Cruz,Região Autónoma da Madeira,Município
0008273,2023,2023,,1,Continente,355363,,1,H,41,30 - 34 anos,355 363,Continente,,Agregado (NUTS/Continente)
0008273,2023,2023,,11,Norte,114225,,1,H,41,30 - 34 anos,114 225,Norte,,Agregado (NUTS/Continente)
0008273,2023,2023,,111,Alto Minho,6782,,1,H,41,30 - 34 anos,6 782,Alto Minho,,Agregado (NUTS/Continente)
0008273,2023,2023,,1111601,Arcos de Valdevez,477,,1,H,41,30 - 34 anos,477,Arcos de Valdevez,Viana do Castelo,Município
0008273,2023,2023,,1111602,Caminha,466,,1,H,41,30 - 34 anos,466,Caminha,Viana do Castelo,Município
0008273,2023,2023,,1111603,Melgaço,153,,1,H,41,30 - 34 anos,153,Melgaço,Viana do Castelo,Município
0008273,2023,2023,,1111604,Monção,457,,1,H,41,30 - 34 anos,457,Monção,Viana do Castelo,Município
0008273,2023,2023,,1111605,Paredes de Coura,221,,1,H,41,30 - 34 anos,221,Paredes de Coura,Viana do Castelo,Município
0008273,2023,2023,,1111606,Ponte da Barca,276,,1,H,41,30 - 34 anos,276,Ponte da Barca,Viana do Castelo,Município
0008273,2023,2023,,1111607,Ponte de Lima,1187,,1,H,41,30 - 34 anos,1 187,Ponte de Lima,Viana do Castelo,Município
0008273,2023,2023,,1111608,Valença,573,,1,H,41,30 - 34 anos,573,Valença,Viana do Castelo,Município
0008273,2023,2023,,1111609,Viana do Castelo,2558,,1,H,41,30 - 34 anos,2 558,Viana do Castelo,Viana do Castelo,Município
0008273,2023,2023,,1111610,Vila Nova de Cerveira,414,,1,H,41,30 - 34 anos,414,Vila Nova de Cerveira,Viana do Castelo,Município
0008273,2023,2023,,112,Cávado,14098,,1,H,41,30 - 34 anos,14 098,Cávado,,Agregado (NUTS/Continente)
0008273,2023,2023,,1120302,Barcelos,3651,,1,H,41,30 - 34 anos,3 651,Barcelos,Braga,Município
0008273,2023,2023,,1120303,Braga,7156,,1,H,41,30 - 34 anos,7 156,Braga,Braga,Município
0008273,2023,2023,,1120301,Amares,557,,1,H,41,30 - 34 anos,557,Amares,Braga,Município
0008273,2023,2023,,1120310,Terras de Bouro,135,,1,H,41,30 - 34 anos,135,Terras de Bouro,Braga,Município
0008273,2023,2023,,1120313,Vila Verde,1391,,1,H,41,30 - 34 anos,1 391,Vila Verde,Braga,Município
0008273,2023,2023,,119,Ave,13234,,1,H,41,30 - 34 anos,13 234,Ave,,Agregado (NUTS/Continente)
0008273,2023,2023,,1120306,Esposende,1208,,1,H,41,30 - 34 anos,1 208,Esposende,Braga,Município
0008273,2023,2023,,1190304,Cabeceiras de Basto,425,,1,H,41,30 - 34 anos,425,Cabeceiras de Basto,Braga,Município
0008273,2023,2023,,1190307,Fafe,1342,,1,H,41,30 - 34 anos,1 342,Fafe,Braga,Município
0008273,2023,2023,,1861204,Campo Maior,215,,1,H,41,30 - 34 anos,215,Campo Maior,Portalegre,Município
0008273,2023,2023,,1861206,Crato,63,,1,H,41,30 - 34 anos,63,Crato,Portalegre,Município
0008273,2023,2023,,1861207,Elvas,631,,1,H,41,30 - 34 anos,631,Elvas,Portalegre,Município
0008273,2023,2023,,1861210,Marvão,56,,1,H,41,30 - 34 anos,56,Marvão,Portalegre,Município
0008273,2023,2023,,1861211,Monforte,58,,1,H,41,30 - 34 anos,58,Monforte,Portalegre,Município
0008273,2023,2023,,1861212,Nisa,106,,1,H,41,30 - 34 anos,106,Nisa,Portalegre,Município
0008273,2023,2023,,1861213,Ponte de Sor,473,,1,H,41,30 - 34 anos,473,Ponte de Sor,Portalegre,Município
0008273,2023,2023,,1870703,Borba,118,,1,H,41,30 - 34 anos,118,Borba,Évora,Município
0008273,2023,2023,,1861214,Portalegre,631,,1,H,41,30 - 34 anos,631,Portalegre,Portalegre,Município
0008273,2023,2023,,1861215,Sousel,107,,1,H,41,30 - 34 anos,107,Sousel,Portalegre,Município
0008273,2023,2023,,187,Alentejo Central,4449,,1,H,41,30 - 34 anos,4 449,Alentejo Central,,Agregado (NUTS/Continente)
0008273,2023,2023,,1870701,Alandroal,122,,1,H,41,30 - 34 anos,122,Alandroal,Évora,Município
0008273,2023,2023,,1870702,Arraiolos,168,,1,H,41,30 - 34 anos,168,Arraiolos,Évora,Município
0008273,2023,2023,,1870704,Estremoz,341,,1,H,41,30 - 34 anos,341,Estremoz,Évora,Município
0008273,2023,2023,,1870705,Évora,1771,,1,H,41,30 - 34 anos,1 771,Évora,Évora,Município
0008273,2023,2023,,1870706,Montemor-o-Novo,440,,1,H,41,30 - 34 anos,440,Montemor-o-Novo,Évora,Município
