varcd,periodo,ano,mes,geo_cod,geo_dsg,valor,unidade,dim_3,dim_3_t,ind_string,sinal_conv,sinal_conv_desc,concelho,distrito,nivel_geo
0009183,2025,2025,,11D1820,Tarouca,52,,BE,Bélgica,52,,,Tarouca,Viseu,Município
0009183,2025,2025,,11D1820,Tarouca,52,,BR,Brasil,52,,,Tarouca,Viseu,Município
0009183,2025,2025,,11E0412,Vinhais,52,,BR,Brasil,52,,,Vinhais,Bragança,Município
0009183,2025,2025,,1500815,Vila do Bispo,52,,CY,Chipre,52,,,Vila do Bispo,Faro,Município
0009183,2025,2025,,16B1001,Alcobaça,52,,AO,Angola,52,,,Alcobaça,Leiria,Município
0009183,2025,2025,,16B1006,Caldas da Rainha,52,,MA,Marrocos,52,,,Caldas da Rainha,Leiria,Município
0009183,2025,2025,,16B1011,Nazaré,52,,AO,Angola,52,,,Nazaré,Leiria,Município
0009183,2025,2025,,16B1104,Cadaval,52,,CA,Canadá,52,,,Cadaval,Lisboa,Município
0009183,2025,2025,,16B1104,Cadaval,52,,LU,Luxemburgo,52,,,Cadaval,Lisboa,Município
0009183,2025,2025,,16B1112,Sobral de Monte Agraço,52,,ES,Espanha,52,,,Sobral de Monte Agraço,Lisboa,Município
0009183,2025,2025,,16D0101,Águeda,52,,SE,Suécia,52,,,Águeda,Aveiro,Município
0009183,2025,2025,,16D0108,Estarreja,52,,PL,Polónia,52,,,Estarreja,Aveiro,Município
0009183,2025,2025,,16D0115,Ovar,52,,IL,Israel,52,,,Ovar,Aveiro,Município
0009183,2025,2025,,16D0115,Ovar,52,,LV,Letónia,52,,,Ovar,Aveiro,Município
0009183,2025,2025,,16E0609,Miranda do Corvo,52,,UA,Ucrânia,52,,,Miranda do Corvo,Coimbra,Município
0009183,2025,2025,,16F1002,Alvaiázere,52,,DE,Alemanha,52,,,Alvaiázere,Leiria,Município
0009183,2025,2025,,16F1010,Marinha Grande,52,,FI,Finlândia,52,,,Marinha Grande,Leiria,Município
0009183,2025,2025,,16H0505,Idanha-a-Nova,52,,SE,Suécia,52,,,Idanha-a-Nova,Castelo Branco,Município
0009183,2025,2025,,16H0511,Vila Velha de Ródão,52,,CH,Suíça,52,,,Vila Velha de Ródão,Castelo Branco,Município
0009183,2025,2025,,16I1420,Vila Nova da Barquinha,52,,US,Estados Unidos da América,52,,,Vila Nova da Barquinha,Santarém,Município
0009183,2025,2025,,16J0904,Figueira de Castelo Rodrigo,52,,BR,Brasil,52,,,Figueira de Castelo Rodrigo,Guarda,Município
0009183,2025,2025,,16J0907,Guarda,52,,MA,Marrocos,52,,,Guarda,Guarda,Município
0009183,2025,2025,,16J0908,Manteigas,52,,AT,Áustria,52,,,Manteigas,Guarda,Município
0009183,2025,2025,,1701115,Amadora,52,,NO,Noruega,52,,,Amadora,Lisboa,Município
0009183,2025,2025,,1701502,Alcochete,52,,MA,Marrocos,52,,,Alcochete,Setúbal,Município
0009183,2025,2025,,1840210,Moura,52,,CA,Canadá,52,,,Moura,Beja,Município
0009183,2025,2025,,1840213,Serpa,52,,IE,Irlanda,52,,,Serpa,Beja,Município
0009183,2025,2025,,1851412,Golegã,52,,CN,China,52,,,Golegã,Santarém,Município
0009183,2025,2025,,1851412,Golegã,52,,CZ,Chéquia,52,,,Golegã,Santarém,Município
0009183,2025,2025,,1851414,Rio Maior,52,,DK,Dinamarca,52,,,Rio Maior,Santarém,Município
0009183,2025,2025,,1861205,Castelo de Vide,52,,IL,Israel,52,,,Castelo de Vide,Portalegre,Município
0009183,2025,2025,,1870713,Viana do Alentejo,52,,ES,Espanha,52,,,Viana do Alentejo,Évora,Município
0009183,2025,2025,,2004202,Nordeste,52,,LU,Luxemburgo,52,,,Nordeste,Região Autónoma dos Açores,Município
0009183,2025,2025,,2004204,Povoação,52,,BG,Bulgária,52,,,Povoação,Região Autónoma dos Açores,Município
0009183,2025,2025,,2004502,Velas,52,,LU,Luxemburgo,52,,,Velas,Região Autónoma dos Açores,Município
0009183,2025,2025,,3003105,Ponta do Sol,52,,MX,México,52,,,Ponta do Sol,Região Autónoma da Madeira,Município
0009183,2025,2025,,3003107,Ribeira Brava,52,,HR,Croácia,52,,,Ribeira Brava,Região Autónoma da Madeira,Município
0009183,2025,2025,,1120313,Vila Verde,53,,AU,Austrália,53,,,Vila Verde,Braga,Município
0009183,2025,2025,,1120313,Vila Verde,53,,IN,Índia,53,,,Vila Verde,Braga,Município
0009183,2025,2025,,1191705,Mondim de Basto,53,,CA,Canadá,53,,,Mondim de Basto,Vila Real,Município
0009183,2025,2025,,11A0109,Santa Maria da Feira,53,,AO,Angola,53,,,Santa Maria da Feira,Aveiro,Município
0009183,2025,2025,,11A1310,Paredes,53,,IE,Irlanda,53,,,Paredes,Porto,Município
0009183,2025,2025,,11A1315,Valongo,53,,MA,Marrocos,53,,,Valongo,Porto,Município
0009183,2025,2025,,11C1302,Baião,53,,IN,Índia,53,,,Baião,Porto,Município
0009183,2025,2025,,11C1303,Felgueiras,53,,IN,Índia,53,,,Felgueiras,Porto,Município
0009183,2025,2025,,1500804,Castro Marim,53,,BG,Bulgária,53,,,Castro Marim,Faro,Município
0009183,2025,2025,,16B1012,Óbidos,53,,MA,Marrocos,53,,,Óbidos,Leiria,Município
0009183,2025,2025,,16B1014,Peniche,53,,RS,Sérvia,53,,,Peniche,Leiria,Município
0009183,2025,2025,,16B1104,Cadaval,53,,IL,Israel,53,,,Cadaval,Lisboa,Município
0009183,2025,2025,,16D0118,Vagos,53,,SI,Eslovénia,53,,,Vagos,Aveiro,Município
0009183,2025,2025,,16E0607,Lousã,53,,HR,Croácia,53,,,Lousã,Coimbra,Município
0009183,2025,2025,,16E0611,Oliveira do Hospital,53,,DK,Dinamarca,53,,,Oliveira do Hospital,Coimbra,Município
0009183,2025,2025,,16E0616,Tábua,53,,SE,Suécia,53,,,Tábua,Coimbra,Município
0009183,2025,2025,,16F1010,Marinha Grande,53,,JP,Japão,53,,,Marinha Grande,Leiria,Município
0009183,2025,2025,,16G1810,Oliveira de Frades,53,,NL,Países Baixos (Reino dos),53,,,Oliveira de Frades,Viseu,Município
0009183,2025,2025,,16H0502,Castelo Branco,53,,HR,Croácia,53,,,Castelo Branco,Castelo Branco,Município
0009183,2025,2025,,16I1410,Entroncamento,53,,CN,China,53,,,Entroncamento,Santarém,Município
0009183,2025,2025,,16J0912,Seia,53,,AO,Angola,53,,,Seia,Guarda,Município
0009183,2025,2025,,1701114,Vila Franca de Xira,53,,FI,Finlândia,53,,,Vila Franca de Xira,Lisboa,Município
0009183,2025,2025,,1701510,Seixal,53,,HU,Hungria,53,,,Seixal,Setúbal,Município
0009183,2025,2025,,1811501,Alcácer do Sal,53,,DK,Dinamarca,53,,,Alcácer do Sal,Setúbal,Município
0009183,2025,2025,,1811505,Grândola,53,,LV,Letónia,53,,,Grândola,Setúbal,Município
0009183,2025,2025,,1840203,Alvito,53,,BE,Bélgica,53,,,Alvito,Beja,Município
0009183,2025,2025,,1840206,Castro Verde,53,,BG,Bulgária,53,,,Castro Verde,Beja,Município
0009183,2025,2025,,1840212,Ourique,53,,AO,Angola,53,,,Ourique,Beja,Município
0009183,2025,2025,,1851403,Almeirim,53,,US,Estados Unidos da América,53,,,Almeirim,Santarém,Município
0009183,2025,2025,,1870707,Mora,53,,NL,Países Baixos (Reino dos),53,,,Mora,Évora,Município
0009183,2025,2025,,2004204,Povoação,53,,CY,Chipre,53,,,Povoação,Região Autónoma dos Açores,Município
0009183,2025,2025,,2004401,Santa Cruz da Graciosa,53,,AT,Áustria,53,,,Santa Cruz da Graciosa,Região Autónoma dos Açores,Município
0009183,2025,2025,,2004801,Lajes das Flores,53,,BG,Bulgária,53,,,Lajes das Flores,Região Autónoma dos Açores,Município
0009183,2025,2025,,2004901,Corvo,53,,BE,Bélgica,53,,,Corvo,Região Autónoma dos Açores,Município
0009183,2025,2025,,1111601,Arcos de Valdevez,54,,RO,Roménia,54,,,Arcos de Valdevez,Viana do Castelo,Município
0009183,2025,2025,,1190311,Vieira do Minho,54,,NO,Noruega,54,,,Vieira do Minho,Braga,Município
0009183,2025,2025,,11B1706,Montalegre,54,,IT,Itália,54,,,Montalegre,Vila Real,Município
0009183,2025,2025,,11C1301,Amarante,54,,JP,Japão,54,,,Amarante,Porto,Município
0009183,2025,2025,,11C1302,Baião,54,,LT,Lituânia,54,,,Baião,Porto,Município
0009183,2025,2025,,11C1309,Paços de Ferreira,54,,KR,Coreia (República da),54,,,Paços de Ferreira,Porto,Município
0009183,2025,2025,,11E0402,Bragança,54,,IL,Israel,54,,,Bragança,Bragança,Município
0009183,2025,2025,,11E0408,Mogadouro,54,,BE,Bélgica,54,,,Mogadouro,Bragança,Município
0009183,2025,2025,,11E0408,Mogadouro,54,,BR,Brasil,54,,,Mogadouro,Bragança,Município
0009183,2025,2025,,16D0115,Ovar,54,,EE,Estónia,54,,,Ovar,Aveiro,Município
0009183,2025,2025,,16E0609,Miranda do Corvo,54,,FI,Finlândia,54,,,Miranda do Corvo,Coimbra,Município
0009183,2025,2025,,16E0617,Vila Nova de Poiares,54,,AO,Angola,54,,,Vila Nova de Poiares,Coimbra,Município
0009183,2025,2025,,16F1004,Batalha,54,,HU,Hungria,54,,,Batalha,Leiria,Município
0009183,2025,2025,,16F1013,Pedrógão Grande,54,,DE,Alemanha,54,,,Pedrógão Grande,Leiria,Município
0009183,2025,2025,,16G1811,Penalva do Castelo,54,,CH,Suíça,54,,,Penalva do Castelo,Viseu,Município
0009183,2025,2025,,16H0511,Vila Velha de Ródão,54,,AT,Áustria,54,,,Vila Velha de Ródão,Castelo Branco,Município
0009183,2025,2025,,16H0511,Vila Velha de Ródão,54,,ZZ,Outros,54,,,Vila Velha de Ródão,Castelo Branco,Município
0009183,2025,2025,,16I1410,Entroncamento,54,,AU,Austrália,54,,,Entroncamento,Santarém,Município
0009183,2025,2025,,16J0902,Almeida,54,,NL,Países Baixos (Reino dos),54,,,Almeida,Guarda,Município
0009183,2025,2025,,1701115,Amadora,54,,LV,Letónia,54,,,Amadora,Lisboa,Município
0009183,2025,2025,,1701504,Barreiro,54,,HU,Hungria,54,,,Barreiro,Setúbal,Município
0009183,2025,2025,,1701508,Palmela,54,,AR,Argentina,54,,,Palmela,Setúbal,Município
0009183,2025,2025,,1851403,Almeirim,54,,BR,Brasil,54,,,Almeirim,Santarém,Município
0009183,2025,2025,,1851406,Cartaxo,54,,NL,Países Baixos (Reino dos),54,,,Cartaxo,Santarém,Município
0009183,2025,2025,,1870712,Vendas Novas,54,,FR,França,54,,,Vendas Novas,Évora,Município
0009183,2025,2025,,2004205,Ribeira Grande,54,,BG,Bulgária,54,,,Ribeira Grande,Região Autónoma dos Açores,Município
0009183,2025,2025,,2004602,Madalena,54,,GR,Grécia,54,,,Madalena,Região Autónoma dos Açores,Município
0009183,2025,2025,,1191705,Mondim de Basto,55,,DK,Dinamarca,55,,,Mondim de Basto,Vila Real,Município
0009183,2025,2025,,11A1314,Santo Tirso,55,,AR,Argentina,55,,,Santo Tirso,Porto,Município
0009183,2025,2025,,11B1703,Chaves,55,,FI,Finlândia,55,,,Chaves,Vila Real,Município
0009183,2025,2025,,11C1301,Amarante,55,,IN,Índia,55,,,Amarante,Porto,Município
0009183,2025,2025,,11C1301,Amarante,55,,SK,Eslováquia,55,,,Amarante,Porto,Município
0009183,2025,2025,,11C1307,Marco de Canaveses,55,,NO,Noruega,55,,,Marco de Canaveses,Porto,Município
0009183,2025,2025,,11C1309,Paços de Ferreira,55,,RU,Federação da Rússia,55,,,Paços de Ferreira,Porto,Município
0009183,2025,2025,,11D0409,Torre de Moncorvo,55,,CA,Canadá,55,,,Torre de Moncorvo,Bragança,Município
0009183,2025,2025,,11D0914,Vila Nova de Foz Côa,55,,IL,Israel,55,,,Vila Nova de Foz Côa,Guarda,Município
0009183,2025,2025,,11D1704,Mesão Frio,55,,CN,China,55,,,Mesão Frio,Vila Real,Município
0009183,2025,2025,,11D1711,Santa Marta de Penaguião,55,,IE,Irlanda,55,,,Santa Marta de Penaguião,Vila Real,Município
0009183,2025,2025,,11D1805,Lamego,55,,EE,Estónia,55,,,Lamego,Viseu,Município
0009183,2025,2025,,11E,Terras de Trás-os-Montes,55,,SK,Eslováquia,55,,,Terras de Trás-os-Montes,,Agregado (NUTS/Continente)
0009183,2025,2025,,16D0103,Anadia,55,,GR,Grécia,55,,,Anadia,Aveiro,Município
0009183,2025,2025,,16D0110,Ílhavo,55,,AO,Angola,55,,,Ílhavo,Aveiro,Município
0009183,2025,2025,,16D0110,Ílhavo,55,,LT,Lituânia,55,,,Ílhavo,Aveiro,Município
0009183,2025,2025,,16E0602,Cantanhede,55,,UA,Ucrânia,55,,,Cantanhede,Coimbra,Município
0009183,2025,2025,,16E0610,Montemor-o-Velho,55,,NL,Países Baixos (Reino dos),55,,,Montemor-o-Velho,Coimbra,Município
0009183,2025,2025,,16E0613,Penacova,55,,ZZ,Outros,55,,,Penacova,Coimbra,Município
0009183,2025,2025,,16E0614,Penela,55,,IE,Irlanda,55,,,Penela,Coimbra,Município
0009183,2025,2025,,16G0901,Aguiar da Beira,55,,GB,Reino Unido da Grã-Bretanha e Irlanda do Norte,55,,,Aguiar da Beira,Guarda,Município
0009183,2025,2025,,16G1816,São Pedro do Sul,55,,CN,China,55,,,São Pedro do Sul,Viseu,Município
0009183,2025,2025,,16G1821,Tondela,55,,MX,México,55,,,Tondela,Viseu,Município
0009183,2025,2025,,16H0502,Castelo Branco,55,,EE,Estónia,55,,,Castelo Branco,Castelo Branco,Município
0009183,2025,2025,,16H0507,Penamacor,55,,DE,Alemanha,55,,,Penamacor,Castelo Branco,Município
0009183,2025,2025,,16I0509,Sertã,55,,MX,México,55,,,Sertã,Castelo Branco,Município
0009183,2025,2025,,16I0509,Sertã,55,,TR,Turquia,55,,,Sertã,Castelo Branco,Município
0009183,2025,2025,,16J0504,Fundão,55,,IE,Irlanda,55,,,Fundão,Castelo Branco,Município
0009183,2025,2025,,16J0903,Celorico da Beira,55,,AR,Argentina,55,,,Celorico da Beira,Guarda,Município
0009183,2025,2025,,16J0909,Mêda,55,,IT,Itália,55,,,Mêda,Guarda,Município
0009183,2025,2025,,1811505,Grândola,55,,MT,Malta,55,,,Grândola,Setúbal,Município
0009183,2025,2025,,1840202,Almodôvar,55,,CH,Suíça,55,,,Almodôvar,Beja,Município
0009183,2025,2025,,1840202,Almodôvar,55,,SE,Suécia,55,,,Almodôvar,Beja,Município
0009183,2025,2025,,1840208,Ferreira do Alentejo,55,,ZZ,Outros,55,,,Ferreira do Alentejo,Beja,Município
0009183,2025,2025,,1840209,Mértola,55,,CZ,Chéquia,55,,,Mértola,Beja,Município
0009183,2025,2025,,1840210,Moura,55,,RO,Roménia,55,,,Moura,Beja,Município
0009183,2025,2025,,1851416,Santarém,55,,RS,Sérvia,55,,,Santarém,Santarém,Município
0009183,2025,2025,,1861205,Castelo de Vide,55,,CZ,Chéquia,55,,,Castelo de Vide,Portalegre,Município
0009183,2025,2025,,1861210,Marvão,55,,PL,Polónia,55,,,Marvão,Portalegre,Município
0009183,2025,2025,,1861212,Nisa,55,,US,Estados Unidos da América,55,,,Nisa,Portalegre,Município
0009183,2025,2025,,1861214,Portalegre,55,,DK,Dinamarca,55,,,Portalegre,Portalegre,Município
0009183,2025,2025,,1870704,Estremoz,55,,IL,Israel,55,,,Estremoz,Évora,Município
0009183,2025,2025,,1870711,Reguengos de Monsaraz,55,,IN,Índia,55,,,Reguengos de Monsaraz,Évora,Município
0009183,2025,2025,,2004502,Velas,55,,HR,Croácia,55,,,Velas,Região Autónoma dos Açores,Município
0009183,2025,2025,,3003101,Calheta,55,,RS,Sérvia,55,,,Calheta,Região Autónoma da Madeira,Município
0009183,2025,2025,,3003106,Porto Moniz,55,,RS,Sérvia,55,,,Porto Moniz,Região Autónoma da Madeira,Município
0009183,2025,2025,,1111601,Arcos de Valdevez,56,,BG,Bulgária,56,,,Arcos de Valdevez,Viana do Castelo,Município
0009183,2025,2025,,1111604,Monção,56,,AT,Áustria,56,,,Monção,Viana do Castelo,Município
0009183,2025,2025,,1120302,Barcelos,56,,MA,Marrocos,56,,,Barcelos,Braga,Município
0009183,2025,2025,,1190307,Fafe,56,,RU,Federação da Rússia,56,,,Fafe,Braga,Município
0009183,2025,2025,,11A0116,São João da Madeira,56,,MA,Marrocos,56,,,São João da Madeira,Aveiro,Município
0009183,2025,2025,,11B,Alto Tâmega,56,,HU,Hungria,56,,,Alto Tâmega,,Agregado (NUTS/Continente)
0009183,2025,2025,,11B,Alto Tâmega,56,,TR,Turquia,56,,,Alto Tâmega,,Agregado (NUTS/Continente)
0009183,2025,2025,,11C1309,Paços de Ferreira,56,,AU,Austrália,56,,,Paços de Ferreira,Porto,Município
0009183,2025,2025,,11C1804,Cinfães,56,,RS,Sérvia,56,,,Cinfães,Viseu,Município
0009183,2025,2025,,11D1805,Lamego,56,,HU,Hungria,56,,,Lamego,Viseu,Município
0009183,2025,2025,,11E0405,Macedo de Cavaleiros,56,,DK,Dinamarca,56,,,Macedo de Cavaleiros,Bragança,Município
0009183,2025,2025,,1500812,São Brás de Alportel,56,,SE,Suécia,56,,,São Brás de Alportel,Faro,Município
0009183,2025,2025,,16E0601,Arganil,56,,ZZ,Outros,56,,,Arganil,Coimbra,Município
0009183,2025,2025,,16G1802,Carregal do Sal,56,,ES,Espanha,56,,,Carregal do Sal,Viseu,Município
0009183,2025,2025,,16G1806,Mangualde,56,,RO,Roménia,56,,,Mangualde,Viseu,Município
0009183,2025,2025,,16H0505,Idanha-a-Nova,56,,AT,Áustria,56,,,Idanha-a-Nova,Castelo Branco,Município
0009183,2025,2025,,16H0508,Proença-a-Nova,56,,IT,Itália,56,,,Proença-a-Nova,Castelo Branco,Município
0009183,2025,2025,,16I1401,Abrantes,56,,RU,Federação da Rússia,56,,,Abrantes,Santarém,Município
0009183,2025,2025,,16I1419,Torres Novas,56,,IE,Irlanda,56,,,Torres Novas,Santarém,Município
0009183,2025,2025,,16J0912,Seia,56,,AR,Argentina,56,,,Seia,Guarda,Município
0009183,2025,2025,,1701507,Montijo,56,,EE,Estónia,56,,,Montijo,Setúbal,Município
0009183,2025,2025,,1701511,Sesimbra,56,,RS,Sérvia,56,,,Sesimbra,Setúbal,Município
0009183,2025,2025,,1811505,Grândola,56,,CY,Chipre,56,,,Grândola,Setúbal,Município
0009183,2025,2025,,1811509,Santiago do Cacém,56,,GR,Grécia,56,,,Santiago do Cacém,Setúbal,Município
0009183,2025,2025,,1851403,Almeirim,56,,GB,Reino Unido da Grã-Bretanha e Irlanda do Norte,56,,,Almeirim,Santarém,Município
0009183,2025,2025,,1851406,Cartaxo,56,,ZZ,Outros,56,,,Cartaxo,Santarém,Município
0009183,2025,2025,,1861201,Alter do Chão,56,,IL,Israel,56,,,Alter do Chão,Portalegre,Município
0009183,2025,2025,,1861205,Castelo de Vide,56,,AU,Austrália,56,,,Castelo de Vide,Portalegre,Município
0009183,2025,2025,,1861210,Marvão,56,,JP,Japão,56,,,Marvão,Portalegre,Município
0009183,2025,2025,,1870708,Mourão,56,,IE,Irlanda,56,,,Mourão,Évora,Município
0009183,2025,2025,,1870709,Portel,56,,GR,Grécia,56,,,Portel,Évora,Município
0009183,2025,2025,,1870711,Reguengos de Monsaraz,56,,AO,Angola,56,,,Reguengos de Monsaraz,Évora,Município
0009183,2025,2025,,1870711,Reguengos de Monsaraz,56,,NO,Noruega,56,,,Reguengos de Monsaraz,Évora,Município
0009183,2025,2025,,1120302,Barcelos,57,,RU,Federação da Rússia,57,,,Barcelos,Braga,Município
0009183,2025,2025,,11A0104,Arouca,57,,CA,Canadá,57,,,Arouca,Aveiro,Município
0009183,2025,2025,,11A0109,Santa Maria da Feira,57,,HU,Hungria,57,,,Santa Maria da Feira,Aveiro,Município
0009183,2025,2025,,11B1703,Chaves,57,,CZ,Chéquia,57,,,Chaves,Vila Real,Município
0009183,2025,2025,,11C1309,Paços de Ferreira,57,,UA,Ucrânia,57,,,Paços de Ferreira,Porto,Município
0009183,2025,2025,,11D0403,Carrazeda de Ansiães,57,,BR,Brasil,57,,,Carrazeda de Ansiães,Bragança,Município
0009183,2025,2025,,11D1801,Armamar,57,,HU,Hungria,57,,,Armamar,Viseu,Município
0009183,2025,2025,,11D1815,São João da Pesqueira,57,,AT,Áustria,57,,,São João da Pesqueira,Viseu,Município
0009183,2025,2025,,16D0101,Águeda,57,,SI,Eslovénia,57,,,Águeda,Aveiro,Município
0009183,2025,2025,,16E0111,Mealhada,57,,FI,Finlândia,57,,,Mealhada,Aveiro,Município
0009183,2025,2025,,16E0608,Mira,57,,EE,Estónia,57,,,Mira,Coimbra,Município
0009183,2025,2025,,16E0613,Penacova,57,,CA,Canadá,57,,,Penacova,Coimbra,Município
0009183,2025,2025,,16F1004,Batalha,57,,LT,Lituânia,57,,,Batalha,Leiria,Município
0009183,2025,2025,,16H0508,Proença-a-Nova,57,,NL,Países Baixos (Reino dos),57,,,Proença-a-Nova,Castelo Branco,Município
0009183,2025,2025,,16I1401,Abrantes,57,,CZ,Chéquia,57,,,Abrantes,Santarém,Município
0009183,2025,2025,,16I1401,Abrantes,57,,DK,Dinamarca,57,,,Abrantes,Santarém,Município
0009183,2025,2025,,16J0903,Celorico da Beira,57,,AO,Angola,57,,,Celorico da Beira,Guarda,Município
0009183,2025,2025,,1701115,Amadora,57,,KR,Coreia (República da),57,,,Amadora,Lisboa,Município
0009183,2025,2025,,1840210,Moura,57,,AT,Áustria,57,,,Moura,Beja,Município
0009183,2025,2025,,1851103,Azambuja,57,,FR,França,57,,,Azambuja,Lisboa,Município
0009183,2025,2025,,1851405,Benavente,57,,CA,Canadá,57,,,Benavente,Santarém,Município
0009183,2025,2025,,1851414,Rio Maior,57,,BG,Bulgária,57,,,Rio Maior,Santarém,Município
0009183,2025,2025,,1861205,Castelo de Vide,57,,IE,Irlanda,57,,,Castelo de Vide,Portalegre,Município
0009183,2025,2025,,1861211,Monforte,57,,CH,Suíça,57,,,Monforte,Portalegre,Município
0009183,2025,2025,,1870702,Arraiolos,57,,PL,Polónia,57,,,Arraiolos,Évora,Município
0009183,2025,2025,,1870706,Montemor-o-Novo,57,,TR,Turquia,57,,,Montemor-o-Novo,Évora,Município
0009183,2025,2025,,1870712,Vendas Novas,57,,KR,Coreia (República da),57,,,Vendas Novas,Évora,Município
0009183,2025,2025,,2004601,Lajes do Pico,57,,AU,Austrália,57,,,Lajes do Pico,Região Autónoma dos Açores,Município
0009183,2025,2025,,3003102,Câmara de Lobos,57,,MT,Malta,57,,,Câmara de Lobos,Região Autónoma da Madeira,Município
0009183,2025,2025,,3003106,Porto Moniz,57,,MT,Malta,57,,,Porto Moniz,Região Autónoma da Madeira,Município
0009183,2025,2025,,3003108,Santa Cruz,57,,CY,Chipre,57,,,Santa Cruz,Região Autónoma da Madeira,Município
0009183,2025,2025,,3003110,São Vicente,57,,RS,Sérvia,57,,,São Vicente,Região Autónoma da Madeira,Município
0009183,2025,2025,,1111601,Arcos de Valdevez,58,,TR,Turquia,58,,,Arcos de Valdevez,Viana do Castelo,Município
0009183,2025,2025,,11A0113,Oliveira de Azeméis,58,,MX,México,58,,,Oliveira de Azeméis,Aveiro,Município
0009183,2025,2025,,11A1304,Gondomar,58,,EE,Estónia,58,,,Gondomar,Porto,Município
0009183,2025,2025,,11C1302,Baião,58,,TR,Turquia,58,,,Baião,Porto,Município
0009183,2025,2025,,11C1309,Paços de Ferreira,58,,RO,Roménia,58,,,Paços de Ferreira,Porto,Município
0009183,2025,2025,,11D1711,Santa Marta de Penaguião,58,,FI,Finlândia,58,,,Santa Marta de Penaguião,Vila Real,Município
0009183,2025,2025,,11D1801,Armamar,58,,CZ,Chéquia,58,,,Armamar,Viseu,Município
0009183,2025,2025,,11D1801,Armamar,58,,LV,Letónia,58,,,Armamar,Viseu,Município
0009183,2025,2025,,11D1805,Lamego,58,,MT,Malta,58,,,Lamego,Viseu,Município
0009183,2025,2025,,1500802,Alcoutim,58,,RO,Roménia,58,,,Alcoutim,Faro,Município
0009183,2025,2025,,16D0102,Albergaria-a-Velha,58,,CA,Canadá,58,,,Albergaria-a-Velha,Aveiro,Município
0009183,2025,2025,,16E0616,Tábua,58,,CA,Canadá,58,,,Tábua,Coimbra,Município
0009183,2025,2025,,16F1013,Pedrógão Grande,58,,GB,Reino Unido da Grã-Bretanha e Irlanda do Norte,58,,,Pedrógão Grande,Leiria,Município
0009183,2025,2025,,16G1809,Nelas,58,,GR,Grécia,58,,,Nelas,Viseu,Município
0009183,2025,2025,,16H0507,Penamacor,58,,GB,Reino Unido da Grã-Bretanha e Irlanda do Norte,58,,,Penamacor,Castelo Branco,Município
0009183,2025,2025,,16H0511,Vila Velha de Ródão,58,,CZ,Chéquia,58,,,Vila Velha de Ródão,Castelo Branco,Município
0009183,2025,2025,,16I0509,Sertã,58,,RO,Roménia,58,,,Sertã,Castelo Branco,Município
0009183,2025,2025,,16I0510,Vila de Rei,58,,BR,Brasil,58,,,Vila de Rei,Castelo Branco,Município
0009183,2025,2025,,16J0904,Figueira de Castelo Rodrigo,58,,BE,Bélgica,58,,,Figueira de Castelo Rodrigo,Guarda,Município
0009183,2025,2025,,1810211,Odemira,58,,KR,Coreia (República da),58,,,Odemira,Beja,Município
0009183,2025,2025,,1840205,Beja,58,,JP,Japão,58,,,Beja,Beja,Município
0009183,2025,2025,,1840205,Beja,58,,KR,Coreia (República da),58,,,Beja,Beja,Município
0009183,2025,2025,,1840209,Mértola,58,,MA,Marrocos,58,,,Mértola,Beja,Município
0009183,2025,2025,,1851403,Almeirim,58,,DK,Dinamarca,58,,,Almeirim,Santarém,Município
0009183,2025,2025,,2004801,Lajes das Flores,58,,AU,Austrália,58,,,Lajes das Flores,Região Autónoma dos Açores,Município
0009183,2025,2025,,3003102,Câmara de Lobos,58,,GR,Grécia,58,,,Câmara de Lobos,Região Autónoma da Madeira,Município
0009183,2025,2025,,11A0119,Vale de Cambra,59,,NL,Países Baixos (Reino dos),59,,,Vale de Cambra,Aveiro,Município
0009183,2025,2025,,11A1310,Paredes,59,,LU,Luxemburgo,59,,,Paredes,Porto,Município
0009183,2025,2025,,11A1314,Santo Tirso,59,,FI,Finlândia,59,,,Santo Tirso,Porto,Município
0009183,2025,2025,,11B1706,Montalegre,59,,ZZ,Outros,59,,,Montalegre,Vila Real,Município
0009183,2025,2025,,11C1307,Marco de Canaveses,59,,CN,China,59,,,Marco de Canaveses,Porto,Município
0009183,2025,2025,,11C1311,Penafiel,59,,LV,Letónia,59,,,Penafiel,Porto,Município
0009183,2025,2025,,11D0409,Torre de Moncorvo,59,,DK,Dinamarca,59,,,Torre de Moncorvo,Bragança,Município
0009183,2025,2025,,11D1801,Armamar,59,,TR,Turquia,59,,,Armamar,Viseu,Município
0009183,2025,2025,,11E0406,Miranda do Douro,59,,CA,Canadá,59,,,Miranda do Douro,Bragança,Município
0009183,2025,2025,,11E0412,Vinhais,59,,NL,Países Baixos (Reino dos),59,,,Vinhais,Bragança,Município
0009183,2025,2025,,1500803,Aljezur,59,,EE,Estónia,59,,,Aljezur,Faro,Município
0009183,2025,2025,,16B1006,Caldas da Rainha,59,,BG,Bulgária,59,,,Caldas da Rainha,Leiria,Município
0009183,2025,2025,,16D0101,Águeda,59,,AO,Angola,59,,,Águeda,Aveiro,Município
0009183,2025,2025,,16D0102,Albergaria-a-Velha,59,,IE,Irlanda,59,,,Albergaria-a-Velha,Aveiro,Município
0009183,2025,2025,,16E0608,Mira,59,,IL,Israel,59,,,Mira,Coimbra,Município
0009183,2025,2025,,16F1015,Pombal,59,,PL,Polónia,59,,,Pombal,Leiria,Município
